"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"－－"	1	1	0	0	0.328	0.377	0.408	0.888	0.522	0.467	-0.198	-0.51	1.697	"1"
"－F"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"."	0	0	0	3	0.491	0.565	0.611	1.332	-0.233	-0.272	-0.297	1.058	1.86	"4"
"《"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"》"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"「"	0	0	0	3	0.491	0.565	0.611	1.332	-0.233	-0.272	-0.297	1.058	1.86	"4"
"」"	0	0	0	4	0.655	0.754	0.815	1.776	-0.311	-0.363	-0.396	1.411	2.481	"4"
"◆"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"100"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"124"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"15.6"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"15％"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"1843"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"1847.0"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"185"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"1942年"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"1989年"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"20世纪"	1	0	0	0	0.164	0.188	0.204	0.444	0.786	-0.091	-0.099	-0.255	1.231	"1"
"21300"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"2万6700亿"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"300"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"32000"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"350"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"361"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"395"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"55"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"56"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"750多"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891007"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891025"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891101"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891102"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891215"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"891220"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"900124"	0	0	1	0	0.164	0.188	0.204	0.444	-0.078	-0.091	0.691	-0.255	1.115	"3"
"900126"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"9万多"	0	1	0	0	0.164	0.188	0.204	0.444	-0.078	0.725	-0.099	-0.255	1.157	"2"
"ITV"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"MI"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"Office"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"uddies"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一一"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一两"	0	0	1	0	0.164	0.188	0.204	0.444	-0.078	-0.091	0.691	-0.255	1.115	"3"
"一分为二"	0	0	1	0	0.164	0.188	0.204	0.444	-0.078	-0.091	0.691	-0.255	1.115	"3"
"一切"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一千"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一千二百四十"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一千零三十"	0	0	0	1	0.164	0.188	0.204	0.444	-0.078	-0.091	-0.099	0.353	0.621	"4"
"一心"	1	0	0	0	0.164	0.188	0.204	0.444	0.786	-0.091	-0.099	-0.255	1.231	"1"
"一次次"	2	0	0	0	0.328	0.377	0.408	0.888	1.571	-0.181	-0.198	-0.51	2.46	"1"
"一直"	0	0	1	0	0.164	0.188	0.204	0.444	-0.078	-0.091	0.691	-0.255	1.115	"3"
"一起"	0	0	2	0	0.328	0.377	0.408	0.888	-0.155	-0.181	1.382	-0.51	2.228	"3"
"一部分"	0	3	0	0	0.491	0.565	0.611	1.332	-0.233	2.174	-0.297	-0.765	3.469	"2"
