"cluster"	"sigcol"
"1"	"女性"
"1"	"她们"
"1"	"因为"
"1"	"怀疑"
"1"	"包二奶"
"1"	"婚外情"
"1"	"个案"
"1"	"怀疑"
"1"	"包二奶"
"1"	"发现"
"1"	"外籍"
"1"	"新娘"
"1"	"施暴"
"1"	"虐待"
"1"	"携子"
"1"	"家庭"
"1"	"新娘"
"1"	"与"
"1"	"感情"
"1"	"失和"
"1"	"噩耗"
"1"	"她"
"1"	"患有"
"1"	"忧郁症"
"1"	"损"
"1"	"嫁"
"1"	"狗"
"1"	"随"
"1"	"狗"
"1"	"妇女"
"1"	"家庭"
"1"	"移居"
"1"	"她们"
"6"	"歌手"
"6"	"川中"
"6"	"美幸"
"6"	"岁"
"6"	"山田"
"6"	"一雄"
"6"	"岁"
"1"	"那时"
"1"	"她"
"1"	"她"
"1"	"离婚"
"1"	"打算"
"1"	"因为"
"1"	"年前"
"1"	"怀孕"
"1"	"因为"
"1"	"她"
"1"	"离异"
"6"	"爱滋病"
"6"	"妇人"
"6"	"传染"
"6"	"爱滋病"
"6"	"染"
"1"	"萧姓"
"1"	"妇人"
"1"	"随后"
"1"	"不幸"
"1"	"死"
"1"	"亡"
"1"	"她"
"1"	"亲朋好友"
"6"	"不治"
"6"	"萧姓"
"6"	"妇人"
"6"	"旗山"
"3"	"艾丽丝"
"3"	"与"
"1"	"寄给"
"1"	"捕"
"1"	"她"
"1"	"家人"
"1"	"曾"
"6"	"后来"
"6"	"女士"
"6"	"发现"
"6"	"拿"
"6"	"钱"
"6"	"彩票"
"1"	"希拉蕊"
"1"	"身"
"1"	"紫色"
"1"	"套装"
"1"	"柯林顿"
"1"	"与"
"1"	"女"
"1"	"儿"
"1"	"陪同"
"1"	"子"
"1"	"妻子"
"1"	"面前"
"1"	"掉过"
"1"	"泪"
"1"	"家庭"
"1"	"生活"
"1"	"900118"
"1"	"狗"
"3"	"小郑"
"3"	"谈起"
"3"	"自己"
"3"	"赞赏"
"3"	"翟惠芳"
"3"	"小翟"
"3"	"生病"
"3"	"后"
"1"	"家人"
"1"	"给"
"1"	"她"
"1"	"翟永"
"1"	"刚"
"1"	"小儿麻痹"
"1"	"生育"
"1"	"有责"
"1"	"男性"
"6"	"失去"
"6"	"幸福"
"6"	"年前"
"1"	"妻子"
"1"	"怀中"
"1"	"抱"
"1"	"着"
"1"	"遗像"
"1"	"走来"
"1"	"她"
"1"	"任"
"1"	"务"
"1"	"死"
"1"	"白血病"
"3"	"吃水"
"3"	"凌"
"3"	"晨"
"1"	"母亲"
"1"	"突"
"1"	"患"
"1"	"重病"
"1"	"家"
"1"	"靳月英"
"1"	"她"
"1"	"一起"
"1"	"晨"
"1"	"看到"
"1"	"随"
"1"	"孩子"
"1"	"当"
"1"	"拨通"
"1"	"郝"
"1"	"医生"
"1"	"手机"
"1"	"话筒"
"1"	"女儿"
"1"	"高考"
"1"	"忙"
"1"	"经常"
"1"	"出差"
"3"	"捐躯"
"3"	"护理"
"3"	"陈静秋"
"3"	"唐四"
"3"	"虎"
"1"	"当"
"1"	"我"
"1"	"听到"
"1"	"搞"
"1"	"我"
"6"	"嫁给"
"6"	"后"
"6"	"移居"
"6"	"1963年"
"6"	"去世"
"1"	"误会"
"1"	"她"
"1"	"去"
