"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"不安感"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"不少"	0	0	1	1	2	0	1	0.434	2.424	0.216	0.134	1.164	0.114	0.515	-0.197	-1.44	0.704	0.895	0.48	-0.05	0.378	4.144	"2"
"不幸"	2	0	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	2.124	-0.576	-0.038	-0.024	-0.23	-0.02	-0.094	3.106	"1"
"不旺"	0	0	0	0	0	1	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	1.642	-0.047	2.162	"6"
"不明"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"不满"	0	0	0	0	0	1	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	1.642	-0.047	2.162	"6"
"不能"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"与"	0	13	0	0	0	0	0	1.127	6.302	0.56	0.349	3.026	0.297	1.338	-0.512	4.088	-0.249	-0.154	-1.496	-0.13	-0.613	7.242	"2"
"与会"	0	0	10	0	2	0	0	1.041	5.817	0.517	0.323	2.793	0.274	1.235	-0.473	-3.456	11.87	-0.142	-0.351	-0.12	-0.566	16.978	"3"
"专业"	0	0	0	14	0	0	0	1.214	6.787	0.603	0.376	3.259	0.319	1.441	-0.552	-4.032	-0.268	21.989	-1.611	-0.14	-0.661	29.253	"4"
"专政"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"专用"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"专长"	0	0	0	1	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	1.571	-0.115	-0.01	-0.047	2.089	"4"
"世界"	0	11	0	0	0	0	0	0.954	5.333	0.474	0.296	2.56	0.251	1.132	-0.433	3.459	-0.21	-0.13	-1.266	-0.11	-0.519	6.127	"2"
"世纪"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"业"	0	1	0	0	2	0	3	0.52	2.909	0.259	0.161	1.397	0.137	0.618	-0.236	-0.906	-0.115	-0.071	0.372	-0.06	1.765	3.525	"7"
"业内"	0	0	0	0	0	13	0	1.127	6.302	0.56	0.349	3.026	0.297	1.338	-0.512	-3.744	-0.249	-0.154	-1.496	21.342	-0.613	28.11	"6"
"业界"	0	0	0	0	3	0	0	0.26	1.454	0.129	0.081	0.698	0.068	0.309	-0.118	-0.864	-0.057	-0.035	1.899	-0.03	-0.142	3.145	"5"
"东德"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"严肃"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"严重"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"个别"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"中下"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"中外"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"中川"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"中年"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"丰盛"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"串通"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"临床"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"为了"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"为什么"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"主妇"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"主宰"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"举"	0	0	0	0	3	0	1	0.347	1.939	0.172	0.108	0.931	0.091	0.412	-0.158	-1.152	-0.077	-0.047	1.381	-0.04	0.453	3.308	"5"
"之于"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"之间"	0	3	0	0	0	0	0	0.26	1.454	0.129	0.081	0.698	0.068	0.309	-0.118	0.943	-0.057	-0.035	-0.345	-0.03	-0.142	1.67	"2"
"之际"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"乐龄"	8	0	0	0	0	0	0	0.694	3.878	0.345	0.215	1.862	0.183	0.824	8.495	-2.304	-0.153	-0.095	-0.921	-0.08	-0.377	12.425	"1"
"也许"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"习惯"	1	1	0	0	0	0	1	0.26	1.454	0.129	0.081	0.698	0.068	0.309	0.623	-0.282	-0.057	-0.035	-0.345	-0.03	0.556	1.928	"1"
"了解到"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"争论"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"事业"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"二十一世纪"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"互助合作"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"五颜六色"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"亚传"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"亚裔"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"产官学界"	0	0	1	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	1.365	-0.012	-0.115	-0.01	-0.047	1.876	"3"
"产生"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"产经"	0	0	0	0	1	0	1	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	-0.576	-0.038	-0.024	0.386	-0.02	0.709	1.832	"7"
"人参"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"人类"	1	10	0	0	0	0	0	0.954	5.333	0.474	0.296	2.56	0.251	1.132	0.2	2.355	-0.21	-0.13	-1.266	-0.11	-0.519	4.79	"2"
"亿万"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"仁见"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"今秋"	0	0	0	0	0	1	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	1.642	-0.047	2.162	"6"
"从"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"从中"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"从中作梗"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"以及"	0	0	2	0	4	0	0	0.52	2.909	0.259	0.161	1.397	0.137	0.618	-0.236	-1.728	1.605	-0.071	1.534	-0.06	-0.283	5.517	"2"
"以色列军"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"价值"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"价值观"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"份通"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"企业界"	0	0	0	0	2	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	-0.576	-0.038	-0.024	1.266	-0.02	-0.094	2.097	"5"
"会见"	0	0	0	0	2	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	-0.576	-0.038	-0.024	1.266	-0.02	-0.094	2.097	"5"
"伟大"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"传播"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"传染"	0	3	0	0	0	0	0	0.26	1.454	0.129	0.081	0.698	0.068	0.309	-0.118	0.943	-0.057	-0.035	-0.345	-0.03	-0.142	1.67	"2"
"传染病"	0	6	0	0	0	0	0	0.52	2.909	0.259	0.161	1.397	0.137	0.618	-0.236	1.887	-0.115	-0.071	-0.69	-0.06	-0.283	3.342	"2"
"似乎"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"位"	0	0	0	0	7	0	3	0.867	4.848	0.431	0.269	2.328	0.228	1.029	-0.394	-2.88	-0.191	-0.118	2.648	-0.1	1.123	7.454	"2"
"低廉"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"体弱"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"体温"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"体现"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"余福金"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"使"	0	5	0	0	0	0	0	0.434	2.424	0.216	0.134	1.164	0.114	0.515	-0.197	1.572	-0.096	-0.059	-0.575	-0.05	-0.236	2.785	"2"
"使用"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"供"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"供不应求"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"供给"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"依靠"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"便当"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"促进会"	0	0	0	0	2	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	-0.576	-0.038	-0.024	1.266	-0.02	-0.094	2.097	"5"
"俄美"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"保险业"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"保险界"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"信仰"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"信心"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"信息"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"信息化"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"修建"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"值得"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"做出"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"做活"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"健康"	0	5	0	0	0	0	0	0.434	2.424	0.216	0.134	1.164	0.114	0.515	-0.197	1.572	-0.096	-0.059	-0.575	-0.05	-0.236	2.785	"2"
"储蓄"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"储蓄户"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"克隆"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"克雅氏症"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"免疫"	0	3	0	0	0	0	0	0.26	1.454	0.129	0.081	0.698	0.068	0.309	-0.118	0.943	-0.057	-0.035	-0.345	-0.03	-0.142	1.67	"2"
"免疫力"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"党"	0	0	0	0	4	0	0	0.347	1.939	0.172	0.108	0.931	0.091	0.412	-0.158	-1.152	-0.077	-0.047	2.532	-0.04	-0.189	4.195	"5"
"党政军"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"党派"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"入境"	0	0	0	0	1	0	1	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	-0.576	-0.038	-0.024	0.386	-0.02	0.709	1.832	"7"
"入馆"	1	0	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	1.062	-0.288	-0.019	-0.012	-0.115	-0.01	-0.047	1.553	"1"
"全"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"全球"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"公众"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"公屋"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"公正报"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"公祭"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"共享"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"共同"	0	2	0	0	0	0	0	0.173	0.97	0.086	0.054	0.466	0.046	0.206	-0.079	0.629	-0.038	-0.024	-0.23	-0.02	-0.094	1.114	"2"
"共和"	0	0	0	0	0	0	1	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	-0.115	-0.01	0.987	1.47	"7"
"共和党"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"共庆"	0	0	0	0	1	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	-0.019	-0.012	0.633	-0.01	-0.047	1.048	"5"
"关"	0	1	0	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	0.314	-0.019	-0.012	-0.115	-0.01	-0.047	0.556	"2"
"关切"	0	0	1	0	0	0	0	0.087	0.485	0.043	0.027	0.233	0.023	0.103	-0.039	-0.288	1.365	-0.012	-0.115	-0.01	-0.047	1.876	"3"
