"","tokenlabel","cluster"
"报纸/Na/ZBN_CMN_20010115_wpr/7936","报纸/Na/ZBN_CMN_20010115_wpr/7936",1
"报纸/Na/CNA_CMN_20001111_wpr/20776","报纸/Na/CNA_CMN_20001111_wpr/20776",1
"报纸/Na/CNA_CMN_20001128_wpr/163404","报纸/Na/CNA_CMN_20001128_wpr/163404",1
"报纸/Na/CNA_CMN_20001219_wpr/168860","报纸/Na/CNA_CMN_20001219_wpr/168860",1
"报纸/Na/CNA_CMN_20010107_wpr/36346","报纸/Na/CNA_CMN_20010107_wpr/36346",1
"报纸/Na/CNA_CMN_20001028_wpr/63535","报纸/Na/CNA_CMN_20001028_wpr/63535",1
"报纸/Na/CNA_CMN_20001111_wpr/66723","报纸/Na/CNA_CMN_20001111_wpr/66723",1
"报纸/Na/CNA_CMN_20001011_wpr/69677","报纸/Na/CNA_CMN_20001011_wpr/69677",1
"报纸/Na/CNA_CMN_20001005_wpr/68148","报纸/Na/CNA_CMN_20001005_wpr/68148",1
"报纸/Na/CNA_CMN_20001202_wpr/130922","报纸/Na/CNA_CMN_20001202_wpr/130922",1
"报纸/Na/CNA_CMN_20001220_wpr/167268","报纸/Na/CNA_CMN_20001220_wpr/167268",1
"报纸/Na/CNA_CMN_20001016_wpr/61999","报纸/Na/CNA_CMN_20001016_wpr/61999",1
"报纸/Na/CNA_CMN_20001025_wpr/103284","报纸/Na/CNA_CMN_20001025_wpr/103284",1
"报纸/Na/CNA_CMN_20001130_wpr/87383","报纸/Na/CNA_CMN_20001130_wpr/87383",1
"报纸/Na/CNA_CMN_20001214_wpr/173496","报纸/Na/CNA_CMN_20001214_wpr/173496",1
"报纸/Na/CNA_CMN_20001029_wpr/45092","报纸/Na/CNA_CMN_20001029_wpr/45092",1
"报纸/Na/CNA_CMN_20001117_wpr/146981","报纸/Na/CNA_CMN_20001117_wpr/146981",1
"报纸/Na/CNA_CMN_20010117_wpr/171211","报纸/Na/CNA_CMN_20010117_wpr/171211",1
"报纸/Na/CNA_CMN_20010115_wpr/172289","报纸/Na/CNA_CMN_20010115_wpr/172289",1
"报纸/Na/CNA_CMN_20010131_wpr/87077","报纸/Na/CNA_CMN_20010131_wpr/87077",1
