"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"乌兹别克"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"乌干达"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"乌戈"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"乌拉圭"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"乔治亚州"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"乘搭"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"九"	0	0	0	2	2	1.169	1.345	0.182	0.39	0.915	-0.6	-0.712	-0.081	1.302	0.645	3.34	"4"
"九月"	0	1	0	0	1	0.584	0.672	0.091	0.195	0.457	-0.3	0.252	-0.04	-0.089	0.392	1.073	"5"
"也"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"也罢"	0	0	0	0	2	0.584	0.672	0.091	0.195	0.457	-0.3	-0.356	-0.04	-0.089	1.281	2.066	"5"
"乱国家"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"争论"	0	1	0	1	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.252	-0.04	0.732	-0.226	1.55	"4"
"事先"	0	0	1	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	1.343	-0.045	-0.113	1.829	"3"
"事务"	0	1	0	0	1	0.584	0.672	0.091	0.195	0.457	-0.3	0.252	-0.04	-0.089	0.392	1.073	"5"
"二○○八年"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"二000年"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"二00一年"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"二00三年"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"二一"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"二十四日"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"二百三十亿"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"互换"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"五十九"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"五十二"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"五十四年"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"五角大厦"	0	0	1	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	1.343	-0.045	-0.113	1.829	"3"
"亚特"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"亚特兰大"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"亚美尼亚"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"亚运会"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"亚都"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"交接"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"交火"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"交缴"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"人工"	0	0	0	3	1	1.169	1.345	0.182	0.39	0.915	-0.6	-0.712	-0.081	2.464	0.19	4.047	"4"
"人民"	139	1	0	0	0	40.909	47.06	6.362	13.65	32.019	72.272	-23.053	-2.828	-6.238	-15.789	120.18	"1"
"人民代表"	2	1	0	0	0	0.877	1.008	0.136	0.293	0.686	0.686	-0.133	-0.061	-0.134	-0.338	1.352	"1"
"人票"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"什"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"什图尼察"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"今晚"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"介入"	0	1	0	2	0	0.877	1.008	0.136	0.293	0.686	-0.45	-0.133	-0.061	1.574	-0.338	2.556	"4"
"代表"	7	1	0	0	0	2.338	2.689	0.364	0.78	1.83	2.965	-0.72	-0.162	-0.356	-0.902	5.105	"1"
"代表团"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"令"	2	1	0	0	0	0.877	1.008	0.136	0.293	0.686	0.686	-0.133	-0.061	-0.134	-0.338	1.352	"1"
"以色列国"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"价格法"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"任"	0	1	0	1	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.252	-0.04	0.732	-0.226	1.55	"4"
"任命"	0	0	0	1	1	0.584	0.672	0.091	0.195	0.457	-0.3	-0.356	-0.04	0.732	0.392	1.82	"4"
"任命为"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"企业法"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"伉俪"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"伊"	0	6	0	0	0	1.753	2.017	0.273	0.585	1.372	-0.901	2.841	-0.121	-0.267	-0.677	4.807	"2"
"伊军"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"伊拉"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"伊拉克"	0	6	0	0	0	1.753	2.017	0.273	0.585	1.372	-0.901	2.841	-0.121	-0.267	-0.677	4.807	"2"
"伊斯兰"	0	6	0	0	0	1.753	2.017	0.273	0.585	1.372	-0.901	2.841	-0.121	-0.267	-0.677	4.807	"2"
"伊朗"	0	7	0	0	0	2.045	2.353	0.318	0.683	1.601	-1.051	3.314	-0.141	-0.312	-0.789	5.607	"2"
"众议员"	0	0	0	0	10	2.922	3.361	0.454	0.975	2.287	-1.501	-1.779	-0.202	-0.446	6.407	10.335	"5"
"众议院"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"会员国"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"会见"	0	3	0	0	2	1.461	1.681	0.227	0.488	1.144	-0.75	0.669	-0.101	-0.223	0.492	2.235	"1"
"会议"	0	3	0	0	6	2.63	3.025	0.409	0.878	2.058	-1.351	-0.192	-0.182	-0.401	2.203	4.329	"5"
"传染病"	2	0	0	0	0	0.584	0.672	0.091	0.195	0.457	1.069	-0.356	-0.04	-0.089	-0.226	1.78	"1"
"低点"	0	0	1	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	1.343	-0.045	-0.113	1.829	"3"
"住房"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"体制"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"何锳"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"佛"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"佛州"	0	0	0	4	0	1.169	1.345	0.182	0.39	0.915	-0.6	-0.712	-0.081	4.044	-0.451	5.888	"4"
"佛州州"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"佛洛瑞斯"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"佛罗里达"	0	0	0	1	1	0.584	0.672	0.091	0.195	0.457	-0.3	-0.356	-0.04	0.732	0.392	1.82	"4"
"佛罗里达州"	0	0	0	4	2	1.753	2.017	0.273	0.585	1.372	-0.901	-1.068	-0.121	2.938	0.382	5.41	"4"
"作主"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"作出"	0	1	0	1	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.252	-0.04	0.732	-0.226	1.55	"4"
"例外"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"依据"	2	0	0	0	0	0.584	0.672	0.091	0.195	0.457	1.069	-0.356	-0.04	-0.089	-0.226	1.78	"1"
"依照"	3	2	0	0	0	1.461	1.681	0.227	0.488	1.144	0.816	0.264	-0.101	-0.223	-0.564	1.968	"1"
"侨眷"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"俄"	0	12	0	0	0	3.506	4.034	0.545	1.17	2.745	-1.801	5.682	-0.242	-0.535	-1.353	9.613	"2"
"俄罗斯"	5	18	0	0	4	7.89	9.076	1.227	2.633	6.175	-0.808	3.34	-0.545	-1.203	-0.644	6.54	"2"
"保卫"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"保护人"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"保护法"	6	0	0	0	0	1.753	2.017	0.273	0.585	1.372	3.206	-1.068	-0.121	-0.267	-0.677	5.339	"1"
"信任"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"信封"	0	0	1	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	1.343	-0.045	-0.113	1.829	"3"
"修改"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"修正"	3	0	0	0	1	1.169	1.345	0.182	0.39	0.915	1.108	-0.712	-0.081	-0.178	0.19	2.269	"1"
"候选人"	0	1	0	3	3	2.045	2.353	0.318	0.683	1.601	-1.051	-0.588	-0.141	1.62	0.697	4.097	"4"
"倾销"	1	0	0	0	0	0.292	0.336	0.045	0.098	0.229	0.534	-0.178	-0.02	-0.045	-0.113	0.89	"1"
"假借"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"停止"	0	0	0	2	0	0.584	0.672	0.091	0.195	0.457	-0.3	-0.356	-0.04	2.022	-0.226	2.944	"4"
"储"	0	0	0	0	2	0.584	0.672	0.091	0.195	0.457	-0.3	-0.356	-0.04	-0.089	1.281	2.066	"5"
"储备"	0	0	0	0	10	2.922	3.361	0.454	0.975	2.287	-1.501	-1.779	-0.202	-0.446	6.407	10.335	"5"
"储备局"	0	0	0	0	5	1.461	1.681	0.227	0.488	1.144	-0.75	-0.89	-0.101	-0.223	3.204	5.168	"5"
"元月"	0	1	0	0	2	0.877	1.008	0.136	0.293	0.686	-0.45	-0.133	-0.061	-0.134	0.876	1.654	"5"
"元首"	0	4	0	0	2	1.753	2.017	0.273	0.585	1.372	-0.901	0.987	-0.121	-0.267	0.382	2.658	"2"
"先行"	0	0	0	0	1	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	-0.045	0.641	1.034	"5"
"克"	0	2	0	0	0	0.584	0.672	0.091	0.195	0.457	-0.3	0.947	-0.04	-0.089	-0.226	1.602	"2"
"克利姆"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"克罗埃西亚"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"克雷库"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"党人"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
"入主"	0	0	0	1	0	0.292	0.336	0.045	0.098	0.229	-0.15	-0.178	-0.02	1.011	-0.113	1.472	"4"
"入境"	0	1	0	0	0	0.292	0.336	0.045	0.098	0.229	-0.15	0.473	-0.02	-0.045	-0.113	0.801	"2"
