"","tokenlabel","cluster"
"船只/Na/CNA_CMN_20001126_wpr/16215","船只/Na/CNA_CMN_20001126_wpr/16215",1
"船只/Na/CNA_CMN_20010105_wpr/88682","船只/Na/CNA_CMN_20010105_wpr/88682",1
"船只/Na/CNA_CMN_20010106_wpr/26435","船只/Na/CNA_CMN_20010106_wpr/26435",1
"船只/Na/CNA_CMN_20010120_wpr/76411","船只/Na/CNA_CMN_20010120_wpr/76411",1
"船只/Na/CNA_CMN_20010121_wpr/45594","船只/Na/CNA_CMN_20010121_wpr/45594",1
"船只/Na/CNA_CMN_20001126_wpr/16168","船只/Na/CNA_CMN_20001126_wpr/16168",1
"船只/Na/CNA_CMN_20001007_wpr/79467","船只/Na/CNA_CMN_20001007_wpr/79467",1
"船只/Na/CNA_CMN_20001010_wpr/29463","船只/Na/CNA_CMN_20001010_wpr/29463",1
"船只/Na/CNA_CMN_20010121_wpr/9724","船只/Na/CNA_CMN_20010121_wpr/9724",1
"船只/Na/CNA_CMN_20001201_wpr/96926","船只/Na/CNA_CMN_20001201_wpr/96926",1
"船只/Na/CNA_CMN_20001216_wpr/85168","船只/Na/CNA_CMN_20001216_wpr/85168",1
"船只/Na/CNA_CMN_20001006_wpr/20597","船只/Na/CNA_CMN_20001006_wpr/20597",1
"船只/Na/CNA_CMN_20001102_wpr/28377","船只/Na/CNA_CMN_20001102_wpr/28377",1
"船只/Na/CNA_CMN_20001224_wpr/53451","船只/Na/CNA_CMN_20001224_wpr/53451",1
"船只/Na/CNA_CMN_20010104_wpr/29738","船只/Na/CNA_CMN_20010104_wpr/29738",1
"船只/Na/CNA_CMN_20001224_wpr/53400","船只/Na/CNA_CMN_20001224_wpr/53400",1
"船只/Na/CNA_CMN_20001202_wpr/74061","船只/Na/CNA_CMN_20001202_wpr/74061",1
"船只/Na/CNA_CMN_20001106_wpr/18885","船只/Na/CNA_CMN_20001106_wpr/18885",1
"船只/Na/CNA_CMN_20010128_wpr/21287","船只/Na/CNA_CMN_20010128_wpr/21287",1
"船只/Na/CNA_CMN_20010113_wpr/68015","船只/Na/CNA_CMN_20010113_wpr/68015",1
"船只/Na/CNA_CMN_20001109_wpr/23954","船只/Na/CNA_CMN_20001109_wpr/23954",1
"船只/Na/CNA_CMN_20001101_wpr/60510","船只/Na/CNA_CMN_20001101_wpr/60510",1
"船只/Na/CNA_CMN_20001021_wpr/94955","船只/Na/CNA_CMN_20001021_wpr/94955",1
"船只/Na/CNA_CMN_20001226_wpr/65665","船只/Na/CNA_CMN_20001226_wpr/65665",1
"船只/Na/CNA_CMN_20001119_wpr/10311","船只/Na/CNA_CMN_20001119_wpr/10311",1
"船只/Na/CNA_CMN_20001203_wpr/15540","船只/Na/CNA_CMN_20001203_wpr/15540",1
"船只/Na/CNA_CMN_20001230_wpr/82364","船只/Na/CNA_CMN_20001230_wpr/82364",1
"船只/Na/CNA_CMN_20001009_wpr/23002","船只/Na/CNA_CMN_20001009_wpr/23002",1
"船只/Na/CNA_CMN_20001231_wpr/33094","船只/Na/CNA_CMN_20001231_wpr/33094",1
"船只/Na/CNA_CMN_20001102_wpr/28476","船只/Na/CNA_CMN_20001102_wpr/28476",1
"船只/Na/CNA_CMN_20001204_wpr/14701","船只/Na/CNA_CMN_20001204_wpr/14701",1
"船只/Na/CNA_CMN_20001211_wpr/19352","船只/Na/CNA_CMN_20001211_wpr/19352",1
"船只/Na/CNA_CMN_20001117_wpr/84484","船只/Na/CNA_CMN_20001117_wpr/84484",1
"船只/Na/CNA_CMN_20001231_wpr/57799","船只/Na/CNA_CMN_20001231_wpr/57799",1
"船只/Na/CNA_CMN_20010115_wpr/19665","船只/Na/CNA_CMN_20010115_wpr/19665",1
"船只/Na/CNA_CMN_20001122_wpr/26459","船只/Na/CNA_CMN_20001122_wpr/26459",1
"船只/Na/CNA_CMN_20001231_wpr/57900","船只/Na/CNA_CMN_20001231_wpr/57900",1
"船只/Na/CNA_CMN_20001113_wpr/76797","船只/Na/CNA_CMN_20001113_wpr/76797",1
"船只/Na/CNA_CMN_20001113_wpr/76837","船只/Na/CNA_CMN_20001113_wpr/76837",1
"船只/Na/CNA_CMN_20001018_wpr/20816","船只/Na/CNA_CMN_20001018_wpr/20816",1
"船只/Na/CNA_CMN_20001107_wpr/26873","船只/Na/CNA_CMN_20001107_wpr/26873",1
"船只/Na/CNA_CMN_20001226_wpr/17023","船只/Na/CNA_CMN_20001226_wpr/17023",1
"船只/Na/CNA_CMN_20010116_wpr/82697","船只/Na/CNA_CMN_20010116_wpr/82697",1
"船只/Na/CNA_CMN_20001205_wpr/89279","船只/Na/CNA_CMN_20001205_wpr/89279",1
"船只/Na/CNA_CMN_20001212_wpr/23004","船只/Na/CNA_CMN_20001212_wpr/23004",1
"船只/Na/CNA_CMN_20001025_wpr/95717","船只/Na/CNA_CMN_20001025_wpr/95717",1
"船只/Na/CNA_CMN_20001013_wpr/17494","船只/Na/CNA_CMN_20001013_wpr/17494",1
"船只/Na/CNA_CMN_20001012_wpr/22447","船只/Na/CNA_CMN_20001012_wpr/22447",1
"船只/Na/CNA_CMN_20001129_wpr/28538","船只/Na/CNA_CMN_20001129_wpr/28538",1
"船只/Na/CNA_CMN_20001210_wpr/61034","船只/Na/CNA_CMN_20001210_wpr/61034",1
"船只/Na/CNA_CMN_20001012_wpr/88630","船只/Na/CNA_CMN_20001012_wpr/88630",1
"船只/Na/CNA_CMN_20001013_wpr/75782","船只/Na/CNA_CMN_20001013_wpr/75782",1
"船只/Na/CNA_CMN_20001110_wpr/82480","船只/Na/CNA_CMN_20001110_wpr/82480",1
"船只/Na/CNA_CMN_20001224_wpr/17216","船只/Na/CNA_CMN_20001224_wpr/17216",1
"船只/Na/CNA_CMN_20010125_wpr/21688","船只/Na/CNA_CMN_20010125_wpr/21688",1
"船只/Na/CNA_CMN_20001227_wpr/78138","船只/Na/CNA_CMN_20001227_wpr/78138",1
"船只/Na/CNA_CMN_20001220_wpr/26706","船只/Na/CNA_CMN_20001220_wpr/26706",1
"船只/Na/CNA_CMN_20001228_wpr/18861","船只/Na/CNA_CMN_20001228_wpr/18861",1
"船只/Na/CNA_CMN_20001204_wpr/76697","船只/Na/CNA_CMN_20001204_wpr/76697",1
"船只/Na/CNA_CMN_20001105_wpr/54730","船只/Na/CNA_CMN_20001105_wpr/54730",1
"船只/Na/CNA_CMN_20001024_wpr/25892","船只/Na/CNA_CMN_20001024_wpr/25892",1
"船只/Na/CNA_CMN_20001028_wpr/65085","船只/Na/CNA_CMN_20001028_wpr/65085",1
"船只/Na/CNA_CMN_20001031_wpr/24328","船只/Na/CNA_CMN_20001031_wpr/24328",1
