"","tokenlabel","cluster"
"地点/Na/CNA_CMN_20001021_wpr/19151","地点/Na/CNA_CMN_20001021_wpr/19151",1
"地点/Na/CNA_CMN_20001005_wpr/123839","地点/Na/CNA_CMN_20001005_wpr/123839",1
"地点/Na/CNA_CMN_20030903_wpr/10914","地点/Na/CNA_CMN_20030903_wpr/10914",1
"地点/Na/XIN_CMN_20030829_wpr/12843","地点/Na/XIN_CMN_20030829_wpr/12843",1
"地点/Na/ZBN_CMN_20030606_wpr/71859","地点/Na/ZBN_CMN_20030606_wpr/71859",1
"地点/Na/ZBN_CMN_20010118_wpr/12468","地点/Na/ZBN_CMN_20010118_wpr/12468",1
"地点/Na/ZBN_CMN_20030514_wpr/9757","地点/Na/ZBN_CMN_20030514_wpr/9757",1
"地点/Na/ZBN_CMN_20030929_wpr/74480","地点/Na/ZBN_CMN_20030929_wpr/74480",1
"地点/Na/ZBN_CMN_20010111_wpr/37471","地点/Na/ZBN_CMN_20010111_wpr/37471",1
"地点/Na/ZBN_CMN_20030707_wpr/73977","地点/Na/ZBN_CMN_20030707_wpr/73977",1
"地点/Na/ZBN_CMN_20030512_wpr/69020","地点/Na/ZBN_CMN_20030512_wpr/69020",1
"地点/Na/ZBN_CMN_20030501_wpr/53349","地点/Na/ZBN_CMN_20030501_wpr/53349",1
"地点/Na/ZBN_CMN_20030413_wpr/60406","地点/Na/ZBN_CMN_20030413_wpr/60406",1
"地点/Na/ZBN_CMN_20030512_wpr/25323","地点/Na/ZBN_CMN_20030512_wpr/25323",1
"地点/Na/ZBN_CMN_20030521_wpr/64283","地点/Na/ZBN_CMN_20030521_wpr/64283",1
"位置/Na/ZBN_CMN_20001130_wpr/11055","位置/Na/ZBN_CMN_20001130_wpr/11055",1
"位置/Na/ZBN_CMN_20001031_wpr/31235","位置/Na/ZBN_CMN_20001031_wpr/31235",1
"位置/Na/CNA_CMN_20001224_wpr/5635","位置/Na/CNA_CMN_20001224_wpr/5635",1
"位置/Na/ZBN_CMN_20030928_wpr/37750","位置/Na/ZBN_CMN_20030928_wpr/37750",1
"位置/Na/CNA_CMN_20001001_wpr/63412","位置/Na/CNA_CMN_20001001_wpr/63412",1
"位置/Na/CNA_CMN_20001028_wpr/25486","位置/Na/CNA_CMN_20001028_wpr/25486",1
"位置/Na/CNA_CMN_20010104_wpr/79336","位置/Na/CNA_CMN_20010104_wpr/79336",1
"位置/Na/CNA_CMN_20010101_wpr/67653","位置/Na/CNA_CMN_20010101_wpr/67653",1
"位置/Na/CNA_CMN_20001029_wpr/47866","位置/Na/CNA_CMN_20001029_wpr/47866",1
"位置/Na/ZBN_CMN_20030610_wpr/69590","位置/Na/ZBN_CMN_20030610_wpr/69590",1
"立场/Na/CNA_CMN_20030603_wpr/10684","立场/Na/CNA_CMN_20030603_wpr/10684",1
"立场/Na/CNA_CMN_20030529_wpr/4646","立场/Na/CNA_CMN_20030529_wpr/4646",1
"立场/Na/CNA_CMN_20010104_wpr/45310","立场/Na/CNA_CMN_20010104_wpr/45310",1
"立场/Na/CNA_CMN_20001103_wpr/29853","立场/Na/CNA_CMN_20001103_wpr/29853",1
"立场/Na/CNA_CMN_20001114_wpr/27778","立场/Na/CNA_CMN_20001114_wpr/27778",1
"位置/Na/XIN_CMN_20030905_wpr/6497","位置/Na/XIN_CMN_20030905_wpr/6497",1
"地点/Na/ZBN_CMN_20030609_wpr/77493","地点/Na/ZBN_CMN_20030609_wpr/77493",1
"地点/Na/ZBN_CMN_20030419_wpr/34670","地点/Na/ZBN_CMN_20030419_wpr/34670",1
"立场/Na/CNA_CMN_20001212_wpr/39715","立场/Na/CNA_CMN_20001212_wpr/39715",1
"地点/Na/ZBN_CMN_20030920_wpr/19823","地点/Na/ZBN_CMN_20030920_wpr/19823",1
"位置/Na/ZBN_CMN_20001209_wpr/33037","位置/Na/ZBN_CMN_20001209_wpr/33037",1
"位置/Na/XIN_CMN_20030510_wpr/11522","位置/Na/XIN_CMN_20030510_wpr/11522",1
"立场/Na/CNA_CMN_20010111_wpr/6469","立场/Na/CNA_CMN_20010111_wpr/6469",1
"位置/Na/CNA_CMN_20010116_wpr/2258","位置/Na/CNA_CMN_20010116_wpr/2258",1
"立场/Na/CNA_CMN_20010131_wpr/80860","立场/Na/CNA_CMN_20010131_wpr/80860",1
"位置/Na/XIN_CMN_20030525_wpr/45231","位置/Na/XIN_CMN_20030525_wpr/45231",1
"地点/Na/XIN_CMN_20030505_wpr/17111","地点/Na/XIN_CMN_20030505_wpr/17111",1
"地点/Na/XIN_CMN_20030722_wpr/64169","地点/Na/XIN_CMN_20030722_wpr/64169",1
"地点/Na/XIN_CMN_20030410_wpr/90245","地点/Na/XIN_CMN_20030410_wpr/90245",1
"地点/Na/ZBN_CMN_20001112_wpr/16567","地点/Na/ZBN_CMN_20001112_wpr/16567",1
"地点/Na/CNA_CMN_20001229_wpr/82599","地点/Na/CNA_CMN_20001229_wpr/82599",1
"地点/Na/CNA_CMN_20010113_wpr/11488","地点/Na/CNA_CMN_20010113_wpr/11488",1
"位置/Na/CNA_CMN_20001001_wpr/63630","位置/Na/CNA_CMN_20001001_wpr/63630",1
"位置/Na/XIN_CMN_20030801_wpr/9782","位置/Na/XIN_CMN_20030801_wpr/9782",1
"位置/Na/ZBN_CMN_20030422_wpr/25001","位置/Na/ZBN_CMN_20030422_wpr/25001",1
"地点/Na/XIN_CMN_20030720_wpr/34117","地点/Na/XIN_CMN_20030720_wpr/34117",1
"地点/Na/XIN_CMN_20030930_wpr/59919","地点/Na/XIN_CMN_20030930_wpr/59919",1
"地点/Na/ZBN_CMN_20001215_wpr/10450","地点/Na/ZBN_CMN_20001215_wpr/10450",1
"位置/Na/XIN_CMN_20030810_wpr/53086","位置/Na/XIN_CMN_20030810_wpr/53086",1
"地点/Na/ZBN_CMN_20010105_wpr/9963","地点/Na/ZBN_CMN_20010105_wpr/9963",1
"地点/Na/XIN_CMN_20030421_wpr/9791","地点/Na/XIN_CMN_20030421_wpr/9791",1
"地点/Na/ZBN_CMN_20030406_wpr/27742","地点/Na/ZBN_CMN_20030406_wpr/27742",1
"地点/Na/ZBN_CMN_20001030_wpr/5076","地点/Na/ZBN_CMN_20001030_wpr/5076",1
"位置/Na/ZBN_CMN_20030516_wpr/57970","位置/Na/ZBN_CMN_20030516_wpr/57970",1
"地点/Na/ZBN_CMN_20001031_wpr/26499","地点/Na/ZBN_CMN_20001031_wpr/26499",1
"地点/Na/ZBN_CMN_20030825_wpr/30633","地点/Na/ZBN_CMN_20030825_wpr/30633",1
"地点/Na/CNA_CMN_20001108_wpr/3206","地点/Na/CNA_CMN_20001108_wpr/3206",1
"地点/Na/ZBN_CMN_20030829_wpr/46184","地点/Na/ZBN_CMN_20030829_wpr/46184",1
"地点/Na/XIN_CMN_20030613_wpr/48415","地点/Na/XIN_CMN_20030613_wpr/48415",1
"地点/Na/XIN_CMN_20030821_wpr/10778","地点/Na/XIN_CMN_20030821_wpr/10778",1
"地点/Na/XIN_CMN_20030823_wpr/18405","地点/Na/XIN_CMN_20030823_wpr/18405",1
"地点/Na/ZBN_CMN_20030710_wpr/62987","地点/Na/ZBN_CMN_20030710_wpr/62987",1
"地点/Na/XIN_CMN_20030421_wpr/70187","地点/Na/XIN_CMN_20030421_wpr/70187",1
"地点/Na/CNA_CMN_20001117_wpr/43188","地点/Na/CNA_CMN_20001117_wpr/43188",1
"地点/Na/ZBN_CMN_20030829_wpr/46311","地点/Na/ZBN_CMN_20030829_wpr/46311",1
