"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"，"	26	191	0	0	3	15	0	11.658	68.46	16.945	60.394	8.066	50.023	19.453	3.897	60.808	-7.638	-30.317	-1.419	-9.574	-8.819	122.472	"2"
"、"	0	0	1	59	0	3	3	3.274	19.227	4.759	16.962	2.265	14.049	5.464	-1.458	-9.87	-1.358	26.808	-1.001	-3.827	-0.713	45.035	"4"
";"	0	0	1	5	0	1	1	0.397	2.331	0.577	2.056	0.275	1.703	0.662	-0.177	-1.196	0.346	1.513	-0.121	-0.331	0.302	3.986	"4"
"1.5"	0	0	0	3	0	0	0	0.149	0.874	0.216	0.771	0.103	0.639	0.248	-0.066	-0.449	-0.098	1.77	-0.046	-0.312	-0.113	2.854	"4"
"1.7"	0	0	0	1	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	0.59	-0.015	-0.104	-0.038	0.952	"4"
"1000多"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"118"	0	0	0	0	0	1	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	0.672	-0.038	1.059	"6"
"122万多"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"12万"	0	0	0	0	1	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	1.464	-0.104	-0.038	1.94	"5"
"140"	0	0	0	1	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	0.59	-0.015	-0.104	-0.038	0.952	"4"
"14亿"	0	1	0	0	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	0.536	-0.033	-0.129	-0.015	-0.104	-0.038	0.877	"2"
"14日电"	0	0	0	1	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	0.59	-0.015	-0.104	-0.038	0.952	"4"
"150"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"15分"	0	1	0	0	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	0.536	-0.033	-0.129	-0.015	-0.104	-0.038	0.877	"2"
"161"	0	1	0	0	0	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	0.536	-0.033	-0.129	-0.015	-0.104	-0.038	0.877	"2"
"17.1"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"1800万"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"1997年"	0	0	0	0	0	1	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	0.672	-0.038	1.059	"6"
"1998年"	0	0	0	2	0	0	0	0.099	0.583	0.144	0.514	0.069	0.426	0.166	-0.044	-0.299	-0.065	1.18	-0.03	-0.208	-0.075	1.901	"4"
"1万多"	0	0	0	0	1	0	0	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	1.464	-0.104	-0.038	1.94	"5"
"1亿"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
"20.56"	0	0	0	0	0	0	1	0.05	0.291	0.072	0.257	0.034	0.213	0.083	-0.022	-0.15	-0.033	-0.129	-0.015	-0.104	1.082	1.535	"7"
