"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"提高人"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"播报"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"支"	0	7	0	0	0	0	0.739	1.683	1.725	1.972	0.334	0.548	-0.339	4.333	-0.86	-1.006	-0.148	-0.248	6.934	"2"
"收生"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"收看"	1	0	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	0.976	-0.119	-0.123	-0.144	-0.021	-0.035	1.418	"1"
"攸关"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"改变"	0	0	2	0	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	1.217	-0.287	-0.042	-0.071	1.953	"3"
"改善"	2	2	0	9	1	4	1.901	4.327	4.436	5.07	0.858	1.408	0.236	-0.807	-2.212	1.388	0.233	1.326	6.202	"3"
"改善生"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"改进"	0	0	1	0	1	2	0.422	0.962	0.986	1.127	0.191	0.313	-0.194	-0.478	0.169	-0.575	0.751	1.481	3.648	"6"
"政"	0	2	0	1	1	0	0.422	0.962	0.986	1.127	0.191	0.313	-0.194	0.61	-0.492	-0.165	0.751	-0.142	2.354	"5"
"政治"	2	3	1	1	0	0	0.739	1.683	1.725	1.972	0.334	0.548	0.786	0.65	-0.343	-0.432	-0.148	-0.248	2.607	"1"
"效果"	0	0	0	0	1	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	1.322	-0.035	1.791	"5"
"效率"	1	2	1	1	2	0	0.739	1.683	1.725	1.972	0.334	0.548	0.266	0.275	-0.343	-0.432	1.391	-0.248	2.955	"5"
"效益"	0	1	1	0	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	0.374	0.364	-0.287	-0.042	-0.071	1.235	"2"
"敏盛"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"救灾"	0	0	0	0	1	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	1.322	-0.035	1.791	"5"
"教"	0	0	2	1	0	0	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	0.817	0.201	-0.064	-0.106	1.691	"3"
"教义"	0	0	0	0	1	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	1.322	-0.035	1.791	"5"
"教养"	0	0	0	0	2	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	-0.246	-0.287	2.644	-0.071	3.584	"5"
"教学"	0	2	2	0	3	0	0.739	1.683	1.725	1.972	0.334	0.548	-0.339	0.275	0.263	-1.006	2.485	-0.248	4.616	"5"
"教师"	0	4	3	0	0	0	0.739	1.683	1.725	1.972	0.334	0.548	-0.339	1.207	0.627	-1.006	-0.148	-0.248	3.575	"2"
"教师队"	1	0	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	0.976	-0.119	-0.123	-0.144	-0.021	-0.035	1.418	"1"
"教育"	4	8	16	1	3	0	3.38	7.693	7.886	9.013	1.525	2.504	0.355	0.286	2.768	-3.465	0.711	-1.132	8.717	"4"
"教育局"	0	0	0	0	1	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	1.322	-0.035	1.791	"5"
"教育系"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"数目"	0	0	2	0	0	0	0.211	0.481	0.493	0.563	0.095	0.156	-0.097	-0.239	1.217	-0.287	-0.042	-0.071	1.953	"3"
"数量"	0	1	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	0.619	-0.123	-0.144	-0.021	-0.035	0.99	"2"
"整"	0	1	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	0.619	-0.123	-0.144	-0.021	-0.035	0.99	"2"
"整体"	0	15	0	1	1	0	1.796	4.087	4.19	4.788	0.81	1.33	-0.824	7.374	-2.089	-1.558	0.249	-0.601	12.695	"2"
"整合"	0	0	0	0	1	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	-0.144	1.322	-0.035	1.791	"5"
"整齐"	0	0	1	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	0.608	-0.144	-0.021	-0.035	0.975	"3"
"文"	1	0	0	0	0	0	0.106	0.24	0.246	0.282	0.048	0.078	0.976	-0.119	-0.123	-0.144	-0.021	-0.035	1.418	"1"
"文化"	6	4	10	0	0	0	2.112	4.808	4.929	5.633	0.953	1.565	1.837	-0.343	1.903	-2.873	-0.424	-0.708	8.088	"4"
"文教"	0	0	0	2	1	0	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	-0.369	0.714	0.866	-0.106	2.558	"5"
"文教基"	0	0	0	1	0	0	0.106	0.24	0.246	0.282	0.048	0.078	-0.048	-0.119	-0.123	0.55	-0.021	-0.035	0.896	"4"
"文明"	2	3	0	0	0	0	0.528	1.202	1.232	1.408	0.238	0.391	1.047	1.028	-0.614	-0.718	-0.106	-0.177	3.69	"1"
"新加坡人"	0	0	0	1	0	2	0.317	0.721	0.739	0.845	0.143	0.235	-0.145	-0.358	-0.369	0.201	-0.064	1.759	2.896	"6"
