"cluster"	"sigcol"
"2"	"北区"
"2"	"路线"
"2"	"十一月"
"2"	"行驶"
"2"	"南区"
"2"	"北区"
"2"	"路线"
"2"	"捷运"
"2"	"圆山"
"2"	"站"
"3"	"涉及到"
"3"	"党"
"3"	"争"
"3"	"适合"
"2"	"经常"
"2"	"变换"
"2"	"来"
"2"	"是以"
"2"	"整"
"2"	"条"
"2"	"公路"
"4"	"国民党"
"4"	"走"
"4"	"务实"
"4"	"并且"
"2"	"条"
"2"	"黄金"
"2"	"主导权"
"2"	"航海"
"3"	"非核"
"3"	"确立"
"2"	"像神"
"2"	"台风"
"2"	"行进"
"2"	"游行"
"2"	"行经"
"1"	"旅馆"
"1"	"交通"
"2"	"服务"
"2"	"乘客"
"2"	"条"
"2"	"公车"
"2"	"到站"
"2"	"沿途"
"2"	"专人"
"2"	"导"
"2"	"览"
"2"	"搭乘"
"2"	"导览车"
"2"	"参观"
"1"	"交通"
"1"	"旅馆"
"1"	"佈署"
"4"	"V-MIX"
"4"	"走"
"4"	"高价"
"4"	"服务"
"3"	"中东"
"2"	"怪手"
"2"	"吊"
"2"	"离"
"2"	"晚间"
"2"	"通车"
"2"	"铁路"
"2"	"南港"
"2"	"条"
"2"	"接驳"
"2"	"公车"
"2"	"蓝"
"2"	"昆阳"
"2"	"站"
"2"	"松"
"2"	"更改"
"2"	"输水"
"2"	"干管"
"2"	"览"
"2"	"通车"
"2"	"推出"
"2"	"捷运"
"3"	"火车站"
"3"	"採取"
"3"	"循环"
"3"	"方"
"3"	"便民"
"3"	"参观"
"2"	"条"
"2"	"停驶"
"2"	"条"
"2"	"行驶"
"2"	"交通"
"2"	"行经"
"2"	"公车"
"2"	"调整"
"2"	"耶诞"
"2"	"行经"
"2"	"线"
"2"	"一般"
"2"	"路线"
"2"	"区间车"
"2"	"做为"
"2"	"转乘"
"2"	"昆阳"
"2"	"站"
"2"	"通往"
"2"	"南港"
"2"	"昆阳"
"2"	"站"
"2"	"线"
"2"	"一般"
"2"	"区间车"
"2"	"203"
"2"	"路"
"2"	"区间车"
"2"	"车"
"2"	"分离"
"2"	"产"
"2"	"分离"
"2"	"新"
"2"	"规划"
"2"	"住户"
"2"	"公里"
"2"	"并且"
"2"	"捷运局"
"2"	"打算"
"2"	"替代"
"2"	"陈报"
