"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"二十九"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"于是"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"五十五十"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"交代"	1	1	0	0.291	0.191	1.518	0.569	0.741	-1.237	2.547	"3"
"交到"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"交给"	1	1	1	0.436	0.286	2.277	0.425	0.585	-0.835	1.845	"3"
"交谈"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"亦"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"产"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"产下"	1	0	3	0.582	0.382	3.037	0.331	-0.174	-0.175	0.68	"1"
"亮丽"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"亲到"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"亲友"	2	0	2	0.582	0.382	3.037	0.984	-0.174	-0.608	1.766	"1"
"亲吻"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"亲爱的"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"亲自"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"亲近"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"人烟"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"今早"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"从此"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"他"	8	12	195	31.271	20.511	163.218	-6.725	-1.599	7.671	15.995	"3"
"他人"	3	0	1	0.582	0.382	3.037	1.96	-0.174	-1.339	3.473	"1"
"他俩"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"以免"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"以前"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"以防万一"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"仰融"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"件"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"任"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"伊克巴勒"	0	2	0	0.291	0.191	1.518	-0.137	2.041	-1.237	3.415	"2"
"休克"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"优"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"优裕"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"伙伴"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"伙同"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"传闻"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"伤势"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"伤害"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"伤者"	0	2	4	0.873	0.572	4.555	-0.41	0.977	-0.352	1.739	"2"
"住"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"住家"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"住进"	2	0	0	0.291	0.191	1.518	1.675	-0.087	-1.237	2.999	"1"
"住院"	1	0	1	0.291	0.191	1.518	0.569	-0.087	-0.373	1.029	"1"
"何"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"你"	0	0	4	0.582	0.382	3.037	-0.273	-0.174	0.479	0.926	"3"
"佬"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"併拢"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"供称"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"便"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"信任"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"俩"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"倒是"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"倒毙"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"借贷"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"偕同"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"做"	0	0	4	0.582	0.382	3.037	-0.273	-0.174	0.479	0.926	"3"
"做完"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"做工"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"偶尔"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"偷偷"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"傅麟凯"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"傍晚"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"儿"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"儿女"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"儿子"	0	1	23	3.491	2.29	18.22	-1.638	-0.497	1.937	4.072	"3"
"允许"	1	0	1	0.291	0.191	1.518	0.569	-0.087	-0.373	1.029	"1"
"先生"	0	0	14	2.036	1.336	10.628	-0.956	-0.61	1.675	3.241	"3"
"克林顿"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"全职"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"八字"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"公寓"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"公干"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"公款"	2	0	0	0.291	0.191	1.518	1.675	-0.087	-1.237	2.999	"1"
"公然"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"共创"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"共度"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"其"	2	1	3	0.873	0.572	4.555	0.672	0.345	-0.809	1.826	"3"
"其实"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"养家"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"兼任"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"兼教"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"内心"	0	2	1	0.436	0.286	2.277	-0.205	1.592	-0.835	2.632	"2"
"内裤"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"再婚"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"冒出"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"写道"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"冬训"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"冯丽清"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"冲进"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"凭"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出世"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"出乎"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出入"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出去"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出国"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出外"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出庭"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出来"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出让"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"出轨"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"出门"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"出面"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刀伤"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"分居"	0	1	3	0.582	0.382	3.037	-0.273	0.481	-0.175	0.929	"2"
"分布"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"分手"	0	1	3	0.582	0.382	3.037	-0.273	0.481	-0.175	0.929	"2"
"切尔茜"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刘"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刘和谦"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刘昆"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刘晓凤"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"则"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"刚"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"初时"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"到"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"到庭"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"制"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"前任"	2	0	0	0.291	0.191	1.518	1.675	-0.087	-1.237	2.999	"1"
"前后"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"前夫"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"剥夺"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"副班长"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"割破"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"劝"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"办事"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"办案"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"加护"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"动不动"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"动粗"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"助手"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"劳拉"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"勇敢"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"勒戒"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"匆忙"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"匪徒"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"医生"	1	1	7	1.309	0.859	6.832	-0.211	0.226	0.203	0.64	"2"
"医疗队"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"医药费"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"千方百计"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"午餐"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"午饭"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"华裔籍"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"单独"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"卖身"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"南岸区"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"博士"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"卡恩"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"印尼"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"印尼籍"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"危"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"厂里"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"压"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"原本"	2	0	1	0.436	0.286	2.277	1.242	-0.131	-0.835	2.208	"1"
"原来"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"原谅"	1	1	0	0.291	0.191	1.518	0.569	0.741	-1.237	2.547	"3"
"厨房"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"去"	0	0	8	1.164	0.763	6.073	-0.546	-0.348	0.957	1.851	"3"
"去世"	1	0	1	0.291	0.191	1.518	0.569	-0.087	-0.373	1.029	"1"
"县议员"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"参议员"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"及其"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"友人"	0	1	1	0.291	0.191	1.518	-0.137	0.741	-0.373	1.251	"2"
"双双"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"双手"	0	0	3	0.436	0.286	2.277	-0.205	-0.131	0.359	0.695	"3"
"双眼"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"双腿"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"反射"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"反抗"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"反而"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"发哥"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"发愁"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"发现"	3	0	2	0.727	0.477	3.796	1.612	-0.218	-1.026	2.856	"1"
"取笑"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"受不了"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"受孕"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"受访"	0	0	5	0.727	0.477	3.796	-0.341	-0.218	0.598	1.157	"3"
"叙述"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"口角"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"句"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
"叫"	0	0	6	0.873	0.572	4.555	-0.41	-0.261	0.718	1.389	"3"
"叫回来"	0	0	1	0.145	0.095	0.759	-0.068	-0.044	0.12	0.232	"3"
"召妓"	0	1	0	0.145	0.095	0.759	-0.068	1.02	-0.618	1.706	"2"
"可惜"	1	0	0	0.145	0.095	0.759	0.837	-0.044	-0.618	1.499	"1"
"可是"	0	1	3	0.582	0.382	3.037	-0.273	0.481	-0.175	0.929	"2"
"可爱"	0	0	2	0.291	0.191	1.518	-0.137	-0.087	0.239	0.463	"3"
