"cluster"	"sigcol"
"1"	"繁忙"
"1"	"天"
"3"	"过"
"3"	"好"
"3"	"如今"
"1"	"组阁"
"1"	"以前"
"1"	"难过"
"1"	"选"
"1"	"天"
"3"	"想到"
"3"	"那"
"3"	"段"
"1"	"原本"
"1"	"好过"
"1"	"里"
"3"	"我"
"3"	"赞"
"1"	"没"
"1"	"没"
"1"	"过"
"1"	"不下"
"1"	"离"
"1"	"一起"
"1"	"渡过"
"1"	"伟大"
"1"	"一九九一年"
"1"	"以前"
"3"	"这些"
"3"	"以来"
"1"	"哮喘病"
"1"	"离"
"1"	"选出"
"1"	"选举人团"
"1"	"剩"
"1"	"而已"
"1"	"不会"
"1"	"好过"
"3"	"原本"
"3"	"难得"
"3"	"浪漫"
"3"	"好"
"3"	"苦难"
"3"	"过去"
"3"	"美好"
"3"	"等"
"3"	"着"
"6"	"作战"
"6"	"900102"
"6"	"白宫"
"1"	"沐浴"
"1"	"不久"
"1"	"女儿"
"1"	"回"
"1"	"娘家"
"1"	"到处"
"1"	"坐"
"1"	"轮椅"
"1"	"局外人"
"3"	"依然"
"3"	"过"
"3"	"着"
"3"	"餐"
"3"	"勉强"
"3"	"温饱"
"1"	"浪漫"
"1"	"伉俪"
"1"	"特别"
"3"	"艰苦"
"3"	"过"
"3"	"痛苦"
"3"	"感谢"
"3"	"段"
"3"	"雷家"
"3"	"走"
"3"	"难忘"
"3"	"里"
"3"	"鲜艳"
"3"	"庆祝"
"3"	"国庆"
"3"	"里"
"3"	"封圣"
"3"	"纪念"
"3"	"抗美援朝"
"3"	"50周年"
"3"	"里"
"3"	"抗美援朝"
"1"	"没"
"1"	"现在"
"1"	"比"
"1"	"着"
"1"	"挣钱"
"1"	"越过"
"1"	"越"
"1"	"好了"
"1"	"渐渐"
"1"	"好了"
"3"	"1949年"
"3"	"里"
"3"	"新闻工"
"3"	"作"
"3"	"欢乐"
"3"	"里"
"3"	"我们"
"3"	"新闻工"
"3"	"作者"
"1"	"伤感"
"1"	"高兴"
"1"	"伤感"
"1"	"相处"
"3"	"特别"
"3"	"富于"
"3"	"纪念"
"3"	"意义"
"3"	"里"
"3"	"租"
"3"	"婚礼"
"3"	"往后山"
"3"	"里"
"3"	"呢"
"3"	"!"
"1"	"咱"
"1"	"老百姓"
"1"	"越过"
"1"	"越"
"1"	"红火"
"3"	"来说"
"3"	"好"
"3"	"……"
"3"	"喜庆"
"3"	"里"
"3"	"着"
"1"	"发配"
"1"	"混混"
"1"	"而已"
"1"	"不会"
"3"	"了"
"3"	"以前"
"3"	"过"
"3"	"苦"
"3"	"珍惜"
"3"	"现在"
"3"	"好"
"3"	"我们"
"3"	"我们"
"3"	"家人"
"3"	"过上"
"3"	"好"
"3"	"!"
"3"	"搬迁"
"3"	"里"
"3"	"打工"
"3"	"一家人"
"3"	"过"
"3"	"得"
"3"	"有滋有味"
"3"	"现在"
"1"	"天"
"1"	"离开"
"1"	"海埂"
"3"	"同胞"
"3"	"砖瓦房"
"3"	"过"
"3"	"上好"
"3"	"住"
"1"	"哪"
"1"	"姓"
"1"	"安生"
"1"	"哪"
"1"	"相连"
"1"	"碎石路"
"1"	"越过"
"1"	"越"
"1"	"好"
"3"	"吃"
"3"	"好了"
"3"	"我们"
"3"	"好"
"3"	"过"
"1"	"250多"
"1"	"过得去"
"1"	"拆掉"
"1"	"搬进"
"3"	"过上"
"3"	"好"
"1"	"多"
"1"	"好了"
"3"	"祖国"
"3"	"赶上"
"3"	"现在"
"3"	"好"
"3"	"我们"
"3"	"记"
"3"	"崇高"
"3"	"纪念"
"1"	"继续"
"1"	"政权"
"1"	"屈指可数"
"3"	"意义"
"3"	"欧"
"3"	"偷盗"
"3"	"抢劫"
"3"	"现在"
"3"	"了"
"3"	"奋战"
"3"	"第一线"
"3"	"那些"
"3"	"里"
"3"	"人们"
"3"	"总"
"3"	"这样"
"3"	"我们"
"3"	"天"
"1"	"禁牧"
"1"	"驱车"
"1"	"行进"
"1"	"为时不远"
"3"	"他乡"
"3"	"打工"
"3"	"里"
"3"	"当"
"1"	"虚长实消"
"1"	"这样"
"1"	"艰难"
"1"	"里"
"3"	"抗击"
"3"	"里"
"3"	"人们"
"3"	"这样"
"3"	"孟华胡"
"3"	"梅娟"
"3"	"宽裕"
"3"	"了"
"3"	"我们"
"1"	"缩水"
"1"	"艰难"
"3"	"晴朗"
"3"	"里"
"3"	"采访"
"3"	"总商会"
"1"	"来说"
"1"	"伤心"
"1"	"前"
"1"	"重订"
"1"	"开张"
"1"	"天"
"1"	"掰"
"1"	"着"
"1"	"头数"
"1"	"盼望"
"1"	"大坝"
"1"	"那"
"1"	"天"
"1"	"早日"
"1"	"到来"
"3"	"孩子"
"3"	"过"
"3"	"得"
"3"	"紧"
"3"	"巴巴"
"1"	"平常"
"1"	"天"
"1"	"意义"
"1"	"特殊"
"1"	"写"
"1"	"广东省"
"1"	"回首"
"1"	"没有"
"1"	"陈忠和"
"1"	"不免"
"3"	"纪念"
"3"	"意义"
"1"	"坐"
"1"	"同事"
"1"	"非同寻常"
"1"	"蒂姆"
"1"	"兴奋"
"3"	"巴马"
"3"	"采访"
"3"	"里"
