"","tokenlabel","cluster"
"体育/Na/XIN_CMN_20030719_wpr/7520","体育/Na/XIN_CMN_20030719_wpr/7520",1
"体育/Na/XIN_CMN_20030928_wpr/32073","体育/Na/XIN_CMN_20030928_wpr/32073",1
"体育/Na/XIN_CMN_20030830_wpr/37630","体育/Na/XIN_CMN_20030830_wpr/37630",1
"体育/Na/XIN_CMN_20030704_wpr/28996","体育/Na/XIN_CMN_20030704_wpr/28996",1
"体育/Na/XIN_CMN_20030911_wpr/3924","体育/Na/XIN_CMN_20030911_wpr/3924",1
"体育/Na/XIN_CMN_20030825_wpr/81441","体育/Na/XIN_CMN_20030825_wpr/81441",1
"体育/Na/XIN_CMN_20030710_wpr/63724","体育/Na/XIN_CMN_20030710_wpr/63724",1
"体育/Na/XIN_CMN_20030505_wpr/1185","体育/Na/XIN_CMN_20030505_wpr/1185",1
"体育/Na/XIN_CMN_20030626_wpr/63791","体育/Na/XIN_CMN_20030626_wpr/63791",1
"体育/Na/XIN_CMN_20030928_wpr/2691","体育/Na/XIN_CMN_20030928_wpr/2691",1
"体育/Na/XIN_CMN_20030926_wpr/59063","体育/Na/XIN_CMN_20030926_wpr/59063",1
"体育/Na/XIN_CMN_20030709_wpr/13321","体育/Na/XIN_CMN_20030709_wpr/13321",1
"体育/Na/XIN_CMN_20030611_wpr/31540","体育/Na/XIN_CMN_20030611_wpr/31540",1
"体育/Na/XIN_CMN_20030805_wpr/37606","体育/Na/XIN_CMN_20030805_wpr/37606",1
"体育/Na/XIN_CMN_20030717_wpr/51952","体育/Na/XIN_CMN_20030717_wpr/51952",1
"体育/Na/XIN_CMN_20030513_wpr/40504","体育/Na/XIN_CMN_20030513_wpr/40504",1
"体育/Na/XIN_CMN_20030522_wpr/26006","体育/Na/XIN_CMN_20030522_wpr/26006",1
"体育/Na/CNA_CMN_20001005_wpr/139747","体育/Na/CNA_CMN_20001005_wpr/139747",1
"体育/Na/XIN_CMN_20030519_wpr/27782","体育/Na/XIN_CMN_20030519_wpr/27782",1
"体育/Na/XIN_CMN_20030925_wpr/59784","体育/Na/XIN_CMN_20030925_wpr/59784",1
"体育/Na/XIN_CMN_20030424_wpr/84011","体育/Na/XIN_CMN_20030424_wpr/84011",1
