"","tokenlabel","cluster"
"任务/Na/ZBN_CMN_20030518_wpr/69256","任务/Na/ZBN_CMN_20030518_wpr/69256",1
"任务/Na/XIN_CMN_20030717_wpr/12390","任务/Na/XIN_CMN_20030717_wpr/12390",1
"任务/Na/XIN_CMN_20030512_wpr/48032","任务/Na/XIN_CMN_20030512_wpr/48032",1
"任务/Na/XIN_CMN_20030910_wpr/36155","任务/Na/XIN_CMN_20030910_wpr/36155",1
"任务/Na/XIN_CMN_20001202_wpr/14771","任务/Na/XIN_CMN_20001202_wpr/14771",1
"任务/Na/XIN_CMN_20010121_wpr/9750","任务/Na/XIN_CMN_20010121_wpr/9750",1
"任务/Na/XIN_CMN_20030923_wpr/29345","任务/Na/XIN_CMN_20030923_wpr/29345",1
"任务/Na/XIN_CMN_20030920_wpr/33191","任务/Na/XIN_CMN_20030920_wpr/33191",1
"任务/Na/XIN_CMN_20030713_wpr/48814","任务/Na/XIN_CMN_20030713_wpr/48814",1
"任务/Na/XIN_CMN_20030421_wpr/55302","任务/Na/XIN_CMN_20030421_wpr/55302",1
"任务/Na/CNA_CMN_20030814_wpr/13722","任务/Na/CNA_CMN_20030814_wpr/13722",1
"任务/Na/XIN_CMN_20030911_wpr/47799","任务/Na/XIN_CMN_20030911_wpr/47799",1
"任务/Na/XIN_CMN_20030902_wpr/11583","任务/Na/XIN_CMN_20030902_wpr/11583",1
"任务/Na/XIN_CMN_20001231_wpr/22770","任务/Na/XIN_CMN_20001231_wpr/22770",1
"任务/Na/CNA_CMN_20001206_wpr/165913","任务/Na/CNA_CMN_20001206_wpr/165913",1
"任务/Na/XIN_CMN_20001130_wpr/13935","任务/Na/XIN_CMN_20001130_wpr/13935",1
"任务/Na/XIN_CMN_20010123_wpr/12609","任务/Na/XIN_CMN_20010123_wpr/12609",1
"任务/Na/XIN_CMN_20030717_wpr/65615","任务/Na/XIN_CMN_20030717_wpr/65615",1
"任务/Na/ZBN_CMN_20030423_wpr/12294","任务/Na/ZBN_CMN_20030423_wpr/12294",1
"任务/Na/ZBN_CMN_20030614_wpr/71761","任务/Na/ZBN_CMN_20030614_wpr/71761",1
"任务/Na/ZBN_CMN_20030905_wpr/68339","任务/Na/ZBN_CMN_20030905_wpr/68339",1
"任务/Na/ZBN_CMN_20030727_wpr/80035","任务/Na/ZBN_CMN_20030727_wpr/80035",1
"任务/Na/ZBN_CMN_20030411_wpr/45697","任务/Na/ZBN_CMN_20030411_wpr/45697",1
"任务/Na/XIN_CMN_20030424_wpr/77857","任务/Na/XIN_CMN_20030424_wpr/77857",1
"职责/Na/ZBN_CMN_20030711_wpr/70514","职责/Na/ZBN_CMN_20030711_wpr/70514",2
"任务/Na/ZBN_CMN_20030711_wpr/60577","任务/Na/ZBN_CMN_20030711_wpr/60577",2
"勤务/Na/CNA_CMN_20001106_wpr/20584","勤务/Na/CNA_CMN_20001106_wpr/20584",2
"任务/Na/CNA_CMN_20001110_wpr/49916","任务/Na/CNA_CMN_20001110_wpr/49916",2
"任务/Na/CNA_CMN_20030421_wpr/7409","任务/Na/CNA_CMN_20030421_wpr/7409",2
"任务/Na/XIN_CMN_20001003_wpr/22850","任务/Na/XIN_CMN_20001003_wpr/22850",2
"任务/Na/XIN_CMN_20030926_wpr/65268","任务/Na/XIN_CMN_20030926_wpr/65268",2
"任务/Na/XIN_CMN_20030916_wpr/36063","任务/Na/XIN_CMN_20030916_wpr/36063",2
"任务/Na/ZBN_CMN_20030720_wpr/54710","任务/Na/ZBN_CMN_20030720_wpr/54710",2
"任务/Na/XIN_CMN_20001211_wpr/34040","任务/Na/XIN_CMN_20001211_wpr/34040",2
"任务/Na/ZBN_CMN_20010103_wpr/20171","任务/Na/ZBN_CMN_20010103_wpr/20171",2
"任务/Na/CNA_CMN_20001001_wpr/35944","任务/Na/CNA_CMN_20001001_wpr/35944",2
"任务/Na/ZBN_CMN_20001028_wpr/9946","任务/Na/ZBN_CMN_20001028_wpr/9946",2
"任务/Na/XIN_CMN_20030403_wpr/84742","任务/Na/XIN_CMN_20030403_wpr/84742",2
"任务/Na/ZBN_CMN_20030905_wpr/4954","任务/Na/ZBN_CMN_20030905_wpr/4954",2
"任务/Na/XIN_CMN_20030729_wpr/48205","任务/Na/XIN_CMN_20030729_wpr/48205",2
"任务/Na/XIN_CMN_20010109_wpr/57873","任务/Na/XIN_CMN_20010109_wpr/57873",2
"任务/Na/XIN_CMN_20030811_wpr/64231","任务/Na/XIN_CMN_20030811_wpr/64231",2
"任务/Na/XIN_CMN_20030808_wpr/59905","任务/Na/XIN_CMN_20030808_wpr/59905",2
"任务/Na/XIN_CMN_20030414_wpr/68147","任务/Na/XIN_CMN_20030414_wpr/68147",2
"责任/Na/ZBN_CMN_20030410_wpr/64417","责任/Na/ZBN_CMN_20030410_wpr/64417",3
"责任/Na/ZBN_CMN_20001011_wpr/38798","责任/Na/ZBN_CMN_20001011_wpr/38798",3
"责任/Na/XIN_CMN_20030616_wpr/60568","责任/Na/XIN_CMN_20030616_wpr/60568",3
"责任/Na/XIN_CMN_20001121_wpr/21499","责任/Na/XIN_CMN_20001121_wpr/21499",3
"责任/Na/XIN_CMN_20030724_wpr/43657","责任/Na/XIN_CMN_20030724_wpr/43657",3
"责任/Na/XIN_CMN_20030915_wpr/5483","责任/Na/XIN_CMN_20030915_wpr/5483",3
"责任/Na/XIN_CMN_20001211_wpr/56058","责任/Na/XIN_CMN_20001211_wpr/56058",3
"责任/Na/XIN_CMN_20030919_wpr/47358","责任/Na/XIN_CMN_20030919_wpr/47358",3
"责任/Na/XIN_CMN_20030612_wpr/44605","责任/Na/XIN_CMN_20030612_wpr/44605",3
"责任/Na/XIN_CMN_20010108_wpr/27381","责任/Na/XIN_CMN_20010108_wpr/27381",3
"责任/Na/XIN_CMN_20030607_wpr/22363","责任/Na/XIN_CMN_20030607_wpr/22363",3
"责任/Na/XIN_CMN_20001206_wpr/15934","责任/Na/XIN_CMN_20001206_wpr/15934",3
"责任/Na/XIN_CMN_20030520_wpr/44719","责任/Na/XIN_CMN_20030520_wpr/44719",4
"责任/Na/CNA_CMN_20001019_wpr/24539","责任/Na/CNA_CMN_20001019_wpr/24539",4
"责任/Na/XIN_CMN_20030523_wpr/23089","责任/Na/XIN_CMN_20030523_wpr/23089",4
"责任/Na/CNA_CMN_20001004_wpr/32271","责任/Na/CNA_CMN_20001004_wpr/32271",4
"义务/Na/ZBN_CMN_20030504_wpr/91483","义务/Na/ZBN_CMN_20030504_wpr/91483",4
"义务/Na/XIN_CMN_20001104_wpr/20240","义务/Na/XIN_CMN_20001104_wpr/20240",4
"义务/Na/XIN_CMN_20010118_wpr/23440","义务/Na/XIN_CMN_20010118_wpr/23440",4
"义务/Na/XIN_CMN_20030528_wpr/41698","义务/Na/XIN_CMN_20030528_wpr/41698",4
"义务/Na/XIN_CMN_20030428_wpr/29011","义务/Na/XIN_CMN_20030428_wpr/29011",4
"责任/Na/XIN_CMN_20001215_wpr/60338","责任/Na/XIN_CMN_20001215_wpr/60338",4
"义务/Na/CNA_CMN_20001006_wpr/69773","义务/Na/CNA_CMN_20001006_wpr/69773",4
"义务/Na/ZBN_CMN_20001107_wpr/29768","义务/Na/ZBN_CMN_20001107_wpr/29768",4
"责任/Na/CNA_CMN_20001205_wpr/45438","责任/Na/CNA_CMN_20001205_wpr/45438",4
"责任/Na/XIN_CMN_20030604_wpr/38502","责任/Na/XIN_CMN_20030604_wpr/38502",4
"责任/Na/XIN_CMN_20001101_wpr/64164","责任/Na/XIN_CMN_20001101_wpr/64164",4
"责任/Na/XIN_CMN_20001101_wpr/53441","责任/Na/XIN_CMN_20001101_wpr/53441",4
"责任/Na/CNA_CMN_20001004_wpr/55362","责任/Na/CNA_CMN_20001004_wpr/55362",4
"责任/Na/XIN_CMN_20001222_wpr/29613","责任/Na/XIN_CMN_20001222_wpr/29613",4
"责任/Na/ZBN_CMN_20001222_wpr/16808","责任/Na/ZBN_CMN_20001222_wpr/16808",4
"任务/Na/CNA_CMN_20001126_wpr/76762","任务/Na/CNA_CMN_20001126_wpr/76762",4
"任务/Na/CNA_CMN_20010103_wpr/16789","任务/Na/CNA_CMN_20010103_wpr/16789",4
"责任/Na/CNA_CMN_20010131_wpr/45914","责任/Na/CNA_CMN_20010131_wpr/45914",4
"责任/Na/CNA_CMN_20001101_wpr/135092","责任/Na/CNA_CMN_20001101_wpr/135092",4
"责任/Na/CNA_CMN_20030513_wpr/1277","责任/Na/CNA_CMN_20030513_wpr/1277",4
"责任/Na/CNA_CMN_20001023_wpr/20625","责任/Na/CNA_CMN_20001023_wpr/20625",4
"责任/Na/CNA_CMN_20001117_wpr/52435","责任/Na/CNA_CMN_20001117_wpr/52435",4
"责任/Na/CNA_CMN_20001011_wpr/69412","责任/Na/CNA_CMN_20001011_wpr/69412",4
"义务/Na/CNA_CMN_20010129_wpr/19832","义务/Na/CNA_CMN_20010129_wpr/19832",4
"责任/Na/CNA_CMN_20001019_wpr/115080","责任/Na/CNA_CMN_20001019_wpr/115080",4
"责任/Na/CNA_CMN_20001007_wpr/64688","责任/Na/CNA_CMN_20001007_wpr/64688",4
"责任/Na/ZBN_CMN_20001120_wpr/26218","责任/Na/ZBN_CMN_20001120_wpr/26218",4
"职责/Na/CNA_CMN_20001124_wpr/113177","职责/Na/CNA_CMN_20001124_wpr/113177",4
"职责/Na/CNA_CMN_20001124_wpr/113313","职责/Na/CNA_CMN_20001124_wpr/113313",4
"职责/Na/CNA_CMN_20001211_wpr/82479","职责/Na/CNA_CMN_20001211_wpr/82479",4
"职责/Na/CNA_CMN_20001216_wpr/31763","职责/Na/CNA_CMN_20001216_wpr/31763",4
"责任/Na/CNA_CMN_20010111_wpr/114615","责任/Na/CNA_CMN_20010111_wpr/114615",4
"责任/Na/CNA_CMN_20010115_wpr/149032","责任/Na/CNA_CMN_20010115_wpr/149032",4
"责任/Na/CNA_CMN_20010116_wpr/146695","责任/Na/CNA_CMN_20010116_wpr/146695",4
"职责/Na/CNA_CMN_20001005_wpr/19615","职责/Na/CNA_CMN_20001005_wpr/19615",4
"责任/Na/CNA_CMN_20001021_wpr/112391","责任/Na/CNA_CMN_20001021_wpr/112391",4
"责任/Na/CNA_CMN_20001029_wpr/10204","责任/Na/CNA_CMN_20001029_wpr/10204",4
"义务/Na/CNA_CMN_20001229_wpr/149752","义务/Na/CNA_CMN_20001229_wpr/149752",4
"义务/Na/CNA_CMN_20010115_wpr/140996","义务/Na/CNA_CMN_20010115_wpr/140996",4
"义务/Na/CNA_CMN_20010117_wpr/159935","义务/Na/CNA_CMN_20010117_wpr/159935",4
"责任/Na/CNA_CMN_20001016_wpr/105582","责任/Na/CNA_CMN_20001016_wpr/105582",4
"任务/Na/CNA_CMN_20001207_wpr/142901","任务/Na/CNA_CMN_20001207_wpr/142901",4
"义务/Na/ZBN_CMN_20030818_wpr/3415","义务/Na/ZBN_CMN_20030818_wpr/3415",4
"责任/Na/CNA_CMN_20001128_wpr/14349","责任/Na/CNA_CMN_20001128_wpr/14349",4
"责任/Na/CNA_CMN_20030906_wpr/14423","责任/Na/CNA_CMN_20030906_wpr/14423",4
"责任/Na/CNA_CMN_20001006_wpr/96220","责任/Na/CNA_CMN_20001006_wpr/96220",4
"责任/Na/XIN_CMN_20030820_wpr/53742","责任/Na/XIN_CMN_20030820_wpr/53742",4
"责任/Na/ZBN_CMN_20001109_wpr/20402","责任/Na/ZBN_CMN_20001109_wpr/20402",4
"责任/Na/ZBN_CMN_20001105_wpr/19512","责任/Na/ZBN_CMN_20001105_wpr/19512",4
"责任/Na/CNA_CMN_20030714_wpr/4433","责任/Na/CNA_CMN_20030714_wpr/4433",4
"责任/Na/ZBN_CMN_20030525_wpr/26508","责任/Na/ZBN_CMN_20030525_wpr/26508",4
"责任/Na/ZBN_CMN_20030427_wpr/88160","责任/Na/ZBN_CMN_20030427_wpr/88160",4
