"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"罔顾"	0	0	1	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	1.015	-0.074	-0.108	-0.124	1.454	"3"
"妄"	0	1	0	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	0.695	-0.044	-0.074	-0.108	-0.124	1.08	"2"
"微薄"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"违法"	0	1	1	0	0	0	0.155	0.404	0.193	0.312	0.439	0.496	-0.07	0.44	0.735	-0.147	-0.215	-0.248	1.855	"3"
"违法行"	0	0	1	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	1.015	-0.074	-0.108	-0.124	1.454	"3"
"违反"	0	1	1	0	0	0	0.155	0.404	0.193	0.312	0.439	0.496	-0.07	0.44	0.735	-0.147	-0.215	-0.248	1.855	"3"
"唯一"	0	0	0	2	0	0	0.155	0.404	0.193	0.312	0.439	0.496	-0.07	-0.196	-0.088	1.613	-0.215	-0.248	2.43	"4"
"维"	0	1	1	0	0	0	0.155	0.404	0.193	0.312	0.439	0.496	-0.07	0.44	0.735	-0.147	-0.215	-0.248	1.855	"3"
"维持"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"维护"	29	5	4	0	0	0	2.947	7.675	3.675	5.932	8.34	9.431	24.293	-0.716	0.294	-2.801	-4.089	-4.708	36.901	"1"
"维权"	1	1	0	0	0	0	0.155	0.404	0.193	0.312	0.439	0.496	0.827	0.44	-0.088	-0.147	-0.215	-0.248	1.965	"1"
"委託"	0	1	0	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	0.695	-0.044	-0.074	-0.108	-0.124	1.08	"2"
"温立伟"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"文冲"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
"文鼎"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"文久"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
"稳定性"	0	1	0	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	0.695	-0.044	-0.074	-0.108	-0.124	1.08	"2"
"无损"	0	1	0	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	0.695	-0.044	-0.074	-0.108	-0.124	1.08	"2"
"吴邦国"	1	0	0	0	0	0	0.078	0.202	0.097	0.156	0.219	0.248	1.11	-0.098	-0.044	-0.074	-0.108	-0.124	1.558	"1"
"五成一"	0	0	0	0	1	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	0.659	-0.124	1.034	"5"
"五千余"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"伍"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
"伍必霈"	0	0	0	0	1	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	0.659	-0.124	1.034	"5"
"务"	0	0	0	0	0	1	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	-0.074	-0.108	0.605	0.964	"6"
"西安"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
"西斯尔"	0	0	0	0	2	0	0.155	0.404	0.193	0.312	0.439	0.496	-0.07	-0.196	-0.088	-0.147	1.317	-0.248	2.066	"5"
"西影"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
"吸纳"	0	0	0	1	0	0	0.078	0.202	0.097	0.156	0.219	0.248	-0.035	-0.098	-0.044	0.807	-0.108	-0.124	1.216	"4"
