"","tokenlabel","cluster"
"位置/Na/CNA_CMN_20030422_wpr/4131","位置/Na/CNA_CMN_20030422_wpr/4131",1
"位置/Na/ZBN_CMN_20030823_wpr/52475","位置/Na/ZBN_CMN_20030823_wpr/52475",1
"位置/Na/XIN_CMN_20010107_wpr/32345","位置/Na/XIN_CMN_20010107_wpr/32345",1
"位置/Na/ZBN_CMN_20001207_wpr/12094","位置/Na/ZBN_CMN_20001207_wpr/12094",1
"位置/Na/CNA_CMN_20010112_wpr/97371","位置/Na/CNA_CMN_20010112_wpr/97371",1
"位置/Na/XIN_CMN_20030917_wpr/4326","位置/Na/XIN_CMN_20030917_wpr/4326",1
"位置/Na/ZBN_CMN_20030910_wpr/39143","位置/Na/ZBN_CMN_20030910_wpr/39143",1
"位置/Na/CNA_CMN_20001122_wpr/76393","位置/Na/CNA_CMN_20001122_wpr/76393",1
"位置/Na/ZBN_CMN_20030521_wpr/61921","位置/Na/ZBN_CMN_20030521_wpr/61921",1
"位置/Na/ZBN_CMN_20030808_wpr/8583","位置/Na/ZBN_CMN_20030808_wpr/8583",1
"位置/Na/ZBN_CMN_20030827_wpr/11813","位置/Na/ZBN_CMN_20030827_wpr/11813",1
"位置/Na/ZBN_CMN_20030420_wpr/40618","位置/Na/ZBN_CMN_20030420_wpr/40618",1
"位置/Na/XIN_CMN_20030808_wpr/58268","位置/Na/XIN_CMN_20030808_wpr/58268",1
"位置/Na/XIN_CMN_20030609_wpr/62578","位置/Na/XIN_CMN_20030609_wpr/62578",1
"位置/Na/ZBN_CMN_20030603_wpr/50678","位置/Na/ZBN_CMN_20030603_wpr/50678",1
"位置/Na/ZBN_CMN_20030815_wpr/30289","位置/Na/ZBN_CMN_20030815_wpr/30289",1
"位置/Na/XIN_CMN_20001013_wpr/9566","位置/Na/XIN_CMN_20001013_wpr/9566",1
"位置/Na/XIN_CMN_20030717_wpr/35882","位置/Na/XIN_CMN_20030717_wpr/35882",1
"位置/Na/ZBN_CMN_20001231_wpr/22175","位置/Na/ZBN_CMN_20001231_wpr/22175",1
"位置/Na/ZBN_CMN_20001011_wpr/30692","位置/Na/ZBN_CMN_20001011_wpr/30692",1
"位置/Na/ZBN_CMN_20001230_wpr/37886","位置/Na/ZBN_CMN_20001230_wpr/37886",1
"位置/Na/ZBN_CMN_20010105_wpr/42159","位置/Na/ZBN_CMN_20010105_wpr/42159",1
"位置/Na/ZBN_CMN_20030725_wpr/14973","位置/Na/ZBN_CMN_20030725_wpr/14973",1
"位置/Na/XIN_CMN_20030417_wpr/17956","位置/Na/XIN_CMN_20030417_wpr/17956",1
"位置/Na/XIN_CMN_20030412_wpr/8326","位置/Na/XIN_CMN_20030412_wpr/8326",1
"位置/Na/ZBN_CMN_20030731_wpr/49218","位置/Na/ZBN_CMN_20030731_wpr/49218",1
"位置/Na/XIN_CMN_20030824_wpr/30402","位置/Na/XIN_CMN_20030824_wpr/30402",1
"位置/Na/ZBN_CMN_20001216_wpr/42023","位置/Na/ZBN_CMN_20001216_wpr/42023",1
"位置/Na/ZBN_CMN_20030816_wpr/50195","位置/Na/ZBN_CMN_20030816_wpr/50195",1
"位置/Na/ZBN_CMN_20001112_wpr/34379","位置/Na/ZBN_CMN_20001112_wpr/34379",1
"位置/Na/ZBN_CMN_20001206_wpr/12201","位置/Na/ZBN_CMN_20001206_wpr/12201",1
"位置/Na/XIN_CMN_20030715_wpr/52534","位置/Na/XIN_CMN_20030715_wpr/52534",1
"位置/Na/XIN_CMN_20030905_wpr/30259","位置/Na/XIN_CMN_20030905_wpr/30259",1
"位置/Na/ZBN_CMN_20030404_wpr/54432","位置/Na/ZBN_CMN_20030404_wpr/54432",1
"位置/Na/ZBN_CMN_20030526_wpr/38719","位置/Na/ZBN_CMN_20030526_wpr/38719",1
"姿态/Na/ZBN_CMN_20030924_wpr/79293","姿态/Na/ZBN_CMN_20030924_wpr/79293",1
"位置/Na/XIN_CMN_20030626_wpr/32931","位置/Na/XIN_CMN_20030626_wpr/32931",1
"位置/Na/XIN_CMN_20001205_wpr/34034","位置/Na/XIN_CMN_20001205_wpr/34034",1
"位置/Na/XIN_CMN_20010115_wpr/27320","位置/Na/XIN_CMN_20010115_wpr/27320",1
"位置/Na/XIN_CMN_20001112_wpr/33505","位置/Na/XIN_CMN_20001112_wpr/33505",1
"位置/Na/XIN_CMN_20030926_wpr/2651","位置/Na/XIN_CMN_20030926_wpr/2651",1
"位置/Na/XIN_CMN_20010109_wpr/5612","位置/Na/XIN_CMN_20010109_wpr/5612",1
"位置/Na/ZBN_CMN_20030906_wpr/40156","位置/Na/ZBN_CMN_20030906_wpr/40156",1
"位置/Na/ZBN_CMN_20001016_wpr/1086","位置/Na/ZBN_CMN_20001016_wpr/1086",1
"位置/Na/ZBN_CMN_20030611_wpr/36721","位置/Na/ZBN_CMN_20030611_wpr/36721",1
"态度/Na/ZBN_CMN_20030704_wpr/82823","态度/Na/ZBN_CMN_20030704_wpr/82823",1
"态度/Na/ZBN_CMN_20030506_wpr/14885","态度/Na/ZBN_CMN_20030506_wpr/14885",1
"态度/Na/CNA_CMN_20010112_wpr/109880","态度/Na/CNA_CMN_20010112_wpr/109880",1
"态度/Na/ZBN_CMN_20001212_wpr/30847","态度/Na/ZBN_CMN_20001212_wpr/30847",1
"位置/Na/ZBN_CMN_20001003_wpr/25306","位置/Na/ZBN_CMN_20001003_wpr/25306",1
