"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"'"	0	0	4	0	1.124	0.278	0.985	1.613	-0.573	-0.125	2.434	-0.897	4.029	"3"
"--"	2	0	0	2	1.124	0.278	0.985	1.613	0.502	-0.125	-0.491	0.276	1.394	"1"
"！"	0	0	1	1	0.562	0.139	0.493	0.806	-0.286	-0.063	0.365	0.191	0.905	"3"
"）"	0	8	3	8	5.338	1.322	4.68	7.66	-2.721	4.685	-0.56	0.281	8.247	"2"
"／"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"："	0	4	1	12	4.776	1.183	4.187	6.854	-2.435	1.572	-1.271	1.944	7.222	"1"
"？"	0	0	2	0	0.562	0.139	0.493	0.806	-0.286	-0.063	1.217	-0.448	2.014	"3"
"《"	18	0	48	5	19.946	4.941	17.489	28.625	-0.447	-2.224	13.538	-9.602	25.811	"3"
"》"	18	0	47	6	19.946	4.941	17.489	28.625	-0.447	-2.224	12.746	-8.72	24.137	"3"
"10日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"13日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"14日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"1628"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"16日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"1893年"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"1945"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"1974年"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"19日"	3	0	0	1	1.124	0.278	0.985	1.613	1.155	-0.125	-0.491	-0.328	2.099	"1"
"200多"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"201亿"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"20万"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"21日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"28日报"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"28日电"	2	0	0	0	0.562	0.139	0.493	0.806	1.103	-0.063	-0.246	-0.448	1.86	"1"
"29日"	2	0	1	0	0.843	0.209	0.739	1.209	0.716	-0.094	0.243	-0.672	1.725	"1"
"29日电"	0	1	1	0	0.562	0.139	0.493	0.806	-0.286	0.872	0.365	-0.448	1.971	"2"
"30日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"40余"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"42"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"4日"	0	1	0	0	0.281	0.07	0.246	0.403	-0.143	1.157	-0.123	-0.224	1.647	"2"
"500多"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"6日"	0	0	2	1	0.843	0.209	0.739	1.209	-0.43	-0.094	0.818	-0.191	1.533	"3"
"7日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891002"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"891008"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891014"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891030"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"891031"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"891101"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891110"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891117"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891118"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891129"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891202"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891207"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891210"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"891226"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"8日电"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"8万5000"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"900102"	2	0	0	0	0.562	0.139	0.493	0.806	1.103	-0.063	-0.246	-0.448	1.86	"1"
"900103"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"900106"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"900117"	1	0	0	0	0.281	0.07	0.246	0.403	0.551	-0.031	-0.123	-0.224	0.929	"1"
"Australian"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"Blackburn"	0	1	0	0	0.281	0.07	0.246	0.403	-0.143	1.157	-0.123	-0.224	1.647	"2"
"DailyMail"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"DailyStar"	0	1	0	0	0.281	0.07	0.246	0.403	-0.143	1.157	-0.123	-0.224	1.647	"2"
"ews"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"ewspaper"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"Genic"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"Goodday"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
"KS"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"L"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"Robbie"	0	2	0	0	0.562	0.139	0.493	0.806	-0.286	2.315	-0.246	-0.448	3.295	"2"
"SETN"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"Soloman"	0	0	0	1	0.281	0.07	0.246	0.403	-0.143	-0.031	-0.123	0.395	0.692	"4"
"SPH"	0	0	1	0	0.281	0.07	0.246	0.403	-0.143	-0.031	0.609	-0.224	1.007	"3"
