"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"、"	0	0	0	0	0	0	5	0.209	0.476	0.837	0.562	0.228	0.306	2.38	-0.093	-0.217	-0.398	-0.259	-0.101	-0.137	1.612	2.817	"7"
"；"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"130多"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"21日电"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"30多万"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"30日电"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"4成"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"7万多"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"891004"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"891106"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"891211"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"891218"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"900111"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"94.28"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"e"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"IP"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"IT"	0	0	0	0	0	1	1	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	-0.159	-0.104	-0.041	0.925	0.139	1.492	"6"
"TILngelLight"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"一"	0	0	11	0	0	0	0	0.46	1.048	1.842	1.237	0.501	0.674	5.237	-0.204	-0.478	8.538	-0.57	-0.223	-0.302	-3.088	13.403	"3"
"一代"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"一定"	0	0	2	0	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	1.552	-0.104	-0.041	-0.055	-0.561	2.437	"3"
"一点"	0	0	2	0	0	1	0	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	1.127	-0.155	-0.061	0.762	-0.842	3.133	"3"
"一等奖"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"一道道"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"七成七"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"万人"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"三化"	0	0	0	2	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	-0.159	1.898	-0.041	-0.055	-0.561	2.838	"4"
"上网"	0	0	0	0	2	0	1	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	-0.239	-0.155	2.219	-0.082	-0.271	3.152	"5"
"下一代"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"不只"	0	0	1	0	0	0	1	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	0.513	-0.104	-0.041	-0.055	0.139	0.976	"3"
"不当资"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"不断"	0	0	4	2	1	0	3	0.419	0.953	1.674	1.125	0.456	0.613	4.761	-0.186	-0.435	1.151	0.505	0.428	-0.275	-0.67	3.65	"3"
"不至于"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"不良"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"不足"	0	0	1	0	0	0	1	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	0.513	-0.104	-0.041	-0.055	0.139	0.976	"3"
"与"	0	0	0	0	0	0	3	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	-0.239	-0.155	-0.061	-0.082	0.967	1.69	"7"
"专"	0	0	3	0	0	0	0	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	2.329	-0.155	-0.061	-0.082	-0.842	3.655	"3"
"专业"	0	0	1	0	24	0	3	1.172	2.668	4.688	3.149	1.277	1.716	13.33	-0.52	-1.218	-1.406	-1.451	27.954	-0.769	-4.414	37.732	"5"
"专利"	0	0	1	0	0	0	1	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	0.513	-0.104	-0.041	-0.055	0.139	0.976	"3"
"专利权"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"专才"	0	0	0	0	1	0	1	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	-0.159	-0.104	1.05	-0.055	0.139	1.631	"5"
"专有"	0	0	0	0	0	1	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	1.213	-0.281	1.708	"6"
"专科"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"专长"	0	0	2	0	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	1.552	-0.104	-0.041	-0.055	-0.561	2.437	"3"
"专门"	0	1	0	0	1	0	3	0.209	0.476	0.837	0.562	0.228	0.306	2.38	-0.093	0.405	-0.398	-0.259	0.682	-0.137	0.342	2.316	"5"
"专题网"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"世纪"	2	0	2	1	0	0	2	0.293	0.667	1.172	0.787	0.319	0.429	3.333	1.495	-0.304	0.478	0.247	-0.142	-0.192	-0.572	3.43	"1"
"世贸"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"业"	0	1	2	2	0	0	0	0.209	0.476	0.837	0.562	0.228	0.306	2.38	-0.093	0.405	0.704	0.998	-0.101	-0.137	-1.404	3.842	"7"
"业务"	0	0	0	0	1	0	3	0.167	0.381	0.67	0.45	0.182	0.245	1.904	-0.074	-0.174	-0.318	-0.207	0.769	-0.11	0.557	2.209	"5"
"业者"	0	0	2	0	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	1.552	-0.104	-0.041	-0.055	-0.561	2.437	"3"
"东西"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"中小学"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"中小学校"	1	0	0	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	1.378	-0.043	-0.08	-0.052	-0.02	-0.027	-0.281	1.881	"1"
"中秋节"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"中科"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"丰富"	0	0	1	0	1	0	10	0.502	1.143	2.009	1.35	0.547	0.735	5.713	-0.223	-0.522	-0.422	-0.622	0.368	-0.33	1.894	4.381	"7"
"为主"	2	0	0	0	0	0	2	0.167	0.381	0.67	0.45	0.182	0.245	1.904	2.003	-0.174	-0.318	-0.207	-0.081	-0.11	0.187	3.08	"1"
"主讲人"	0	0	0	0	1	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	1.341	-0.027	-0.281	1.843	"5"
"乃"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"乏"	0	0	0	0	1	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	1.341	-0.027	-0.281	1.843	"5"
"乏味"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"乙型"	0	1	0	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	1.021	-0.08	-0.052	-0.02	-0.027	-0.281	1.5	"2"
"也"	0	0	2	0	0	0	1	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	1.127	-0.155	-0.061	-0.082	-0.271	1.882	"3"
"习"	0	0	0	0	0	0	2	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	-0.159	-0.104	-0.041	-0.055	0.645	1.128	"7"
"习惯"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"书"	0	0	2	0	0	1	0	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	1.127	-0.155	-0.061	0.762	-0.842	3.133	"3"
"书本"	0	0	0	0	0	0	3	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	-0.239	-0.155	-0.061	-0.082	0.967	1.69	"7"
"了"	0	0	2	0	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	1.552	-0.104	-0.041	-0.055	-0.561	2.437	"3"
"了解"	0	4	1	1	1	0	6	0.544	1.239	2.176	1.462	0.593	0.797	6.189	-0.241	1.535	-0.476	-0.251	0.342	-0.357	-0.244	3.446	"2"
"事物"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"二十一世纪"	0	0	1	1	0	0	0	0.084	0.191	0.335	0.225	0.091	0.123	0.952	-0.037	-0.087	0.513	0.673	-0.041	-0.055	-0.561	1.967	"4"
"互联网"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"五四"	0	1	0	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	1.021	-0.08	-0.052	-0.02	-0.027	-0.281	1.5	"2"
"亚伯达"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"交流"	0	0	0	0	0	0	4	0.167	0.381	0.67	0.45	0.182	0.245	1.904	-0.074	-0.174	-0.318	-0.207	-0.081	-0.11	1.289	2.253	"7"
"交通安全"	0	0	0	0	0	0	1	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	-0.052	-0.02	-0.027	0.322	0.563	"7"
"产"	1	0	0	2	0	0	3	0.251	0.572	1.004	0.675	0.274	0.368	2.857	0.645	-0.261	-0.477	0.855	-0.122	-0.165	0.214	2.739	"4"
"产业"	0	0	0	9	0	1	3	0.544	1.239	2.176	1.462	0.593	0.797	6.189	-0.241	-0.565	-1.034	5.871	-0.263	0.251	-1.184	9.409	"4"
"产值"	0	0	0	1	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	-0.08	0.949	-0.02	-0.027	-0.281	1.419	"4"
"产官学界"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
"产权"	0	0	0	0	0	0	3	0.126	0.286	0.502	0.337	0.137	0.184	1.428	-0.056	-0.13	-0.239	-0.155	-0.061	-0.082	0.967	1.69	"7"
"产权署"	0	0	1	0	0	0	0	0.042	0.095	0.167	0.112	0.046	0.061	0.476	-0.019	-0.043	0.776	-0.052	-0.02	-0.027	-0.281	1.218	"3"
