"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"，"	7	0	106	188	78.852	9.028	62.716	150.404	-29.211	-3.981	8.223	5.063	46.478	"1"
"；"	0	0	0	1	0.262	0.03	0.208	0.5	-0.132	-0.013	-0.101	0.301	0.547	"4"
"："	1	0	2	21	6.287	0.72	5.001	11.992	-2.188	-0.317	-1.013	3.863	7.381	"4"
"！"	0	0	12	4	4.191	0.48	3.334	7.995	-2.111	-0.212	5.284	-1.413	9.02	"3"
"."	1	0	0	0	0.262	0.03	0.208	0.5	0.582	-0.013	-0.101	-0.301	0.997	"1"
"……"	0	0	1	0	0.262	0.03	0.208	0.5	-0.132	-0.013	0.681	-0.301	1.127	"3"
"‘"	0	0	0	2	0.524	0.06	0.417	0.999	-0.264	-0.026	-0.203	0.603	1.096	"4"
"’"	0	0	0	3	0.786	0.09	0.625	1.499	-0.396	-0.04	-0.304	0.904	1.644	"4"
"”"	0	0	0	1	0.262	0.03	0.208	0.5	-0.132	-0.013	-0.101	0.301	0.547	"4"
"「"	9	0	0	2	2.882	0.33	2.292	5.496	3.729	-0.145	-1.116	-1.483	6.473	"1"
"」"	7	0	0	2	2.358	0.27	1.875	4.497	2.742	-0.119	-0.913	-1.045	4.819	"1"
"∶"	0	0	0	1	0.262	0.03	0.208	0.5	-0.132	-0.013	-0.101	0.301	0.547	"4"
"10楼"	0	0	0	1	0.262	0.03	0.208	0.5	-0.132	-0.013	-0.101	0.301	0.547	"4"
"185"	0	0	0	1	0.262	0.03	0.208	0.5	-0.132	-0.013	-0.101	0.301	0.547	"4"
"1903年"	1	0	0	0	0.262	0.03	0.208	0.5	0.582	-0.013	-0.101	-0.301	0.997	"1"
"1956年"	1	0	0	0	0.262	0.03	0.208	0.5	0.582	-0.013	-0.101	-0.301	0.997	"1"
