"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"﹑"	0	1	0	0	0.283	0.252	0.085	0.38	-0.145	0.598	-0.038	-0.208	0.989	"2"
"【"	0	0	0	3	0.849	0.757	0.254	1.14	-0.434	-0.379	-0.115	1.26	2.188	"4"
"】"	0	0	0	3	0.849	0.757	0.254	1.14	-0.434	-0.379	-0.115	1.26	2.188	"4"
"1亿1700万"	0	0	1	0	0.283	0.252	0.085	0.38	-0.145	-0.126	1.073	-0.208	1.552	"3"
"2002年度"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"20世纪"	0	2	0	0	0.566	0.505	0.169	0.76	-0.289	1.196	-0.077	-0.415	1.977	"2"
"300"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"38亿"	0	1	0	0	0.283	0.252	0.085	0.38	-0.145	0.598	-0.038	-0.208	0.989	"2"
"407.22"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"500"	0	0	2	0	0.566	0.505	0.169	0.76	-0.289	-0.253	2.146	-0.415	3.103	"3"
"50年"	0	1	0	0	0.283	0.252	0.085	0.38	-0.145	0.598	-0.038	-0.208	0.989	"2"
"8.5"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"891006"	0	1	0	0	0.283	0.252	0.085	0.38	-0.145	0.598	-0.038	-0.208	0.989	"2"
"891122"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"891207"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"B2C"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
"IA"	1	0	0	0	0.283	0.252	0.085	0.38	0.548	-0.126	-0.038	-0.208	0.92	"1"
"JusticeOnLine"	0	0	0	1	0.283	0.252	0.085	0.38	-0.145	-0.126	-0.038	0.42	0.729	"4"
