"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"："	17	0	0	0	2.097	2.501	3.451	8.951	15.449	-1.175	-1.675	-5.52	23.819	"1"
"＊"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"１"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"10时"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"112"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"11时"	2	0	0	0	0.247	0.294	0.406	1.053	1.818	-0.138	-0.197	-0.649	2.802	"1"
"12时"	4	0	0	0	0.493	0.588	0.812	2.106	3.635	-0.276	-0.394	-1.299	5.604	"1"
"146"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"1944年"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"200"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"20世纪"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"20时"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"30分"	3	0	0	0	0.37	0.441	0.609	1.58	2.726	-0.207	-0.296	-0.974	4.203	"1"
"3楼"	2	0	0	0	0.247	0.294	0.406	1.053	1.818	-0.138	-0.197	-0.649	2.802	"1"
"40"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"45"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"47"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"6时"	2	0	0	0	0.247	0.294	0.406	1.053	1.818	-0.138	-0.197	-0.649	2.802	"1"
"70％"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"7时"	5	0	0	0	0.617	0.736	1.015	2.633	4.544	-0.346	-0.493	-1.624	7.007	"1"
"891209"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"891228"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"8时"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"9时"	2	0	0	0	0.247	0.294	0.406	1.053	1.818	-0.138	-0.197	-0.649	2.802	"1"
"CA"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"一再"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"一千多"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"一哥"	0	2	0	0	0.247	0.294	0.406	1.053	-0.114	1.665	-0.197	-0.649	2.625	"2"
"一楼"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"一波三折"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"一直"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"一致"	0	0	2	0	0.247	0.294	0.406	1.053	-0.114	-0.138	1.385	-0.649	2.286	"3"
"一贯"	0	0	3	0	0.37	0.441	0.609	1.58	-0.172	-0.207	2.078	-0.974	3.431	"3"
"一边"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"一面倒"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"三党"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"三赢"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"上"	0	0	14	8	2.714	3.236	4.466	11.584	-1.258	-1.52	4.917	-1.028	8.723	"3"
"上半年"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"上演"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"上调"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"下"	0	0	0	11	1.357	1.618	2.233	5.792	-0.629	-0.76	-1.084	3.064	5.537	"4"
"不"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不一"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"不下"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"不会"	0	0	1	1	0.247	0.294	0.406	1.053	-0.114	-0.138	0.438	-0.141	0.831	"3"
"不佳"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不保"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不再"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不利"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不变"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不可"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不可收拾"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不同"	4	1	1	1	0.864	1.03	1.421	3.686	2.226	-0.14	-0.245	-1.329	3.94	"1"
"不容"	0	0	0	3	0.37	0.441	0.609	1.58	-0.172	-0.207	-0.296	0.836	1.511	"4"
"不幸"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不建"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"不成"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"不断"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不无"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"不论"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"与时俱进"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"专业"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"专卖店"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"且"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"世界"	0	0	0	9	1.11	1.324	1.827	4.739	-0.515	-0.622	-0.887	2.507	4.531	"4"
"世界贸易组织"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"世贸"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"世间"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"东南亚"	0	1	0	1	0.247	0.294	0.406	1.053	-0.114	0.564	-0.197	-0.141	1.016	"2"
"东西部"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"两岸"	0	0	4	2	0.74	0.883	1.218	3.159	-0.343	-0.415	1.747	-0.53	3.035	"3"
"两难"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"严"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"严峻"	0	0	0	8	0.987	1.177	1.624	4.212	-0.457	-0.553	-0.788	2.229	4.027	"4"
"个中"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"中"	0	0	1	18	2.344	2.795	3.857	10.004	-1.086	-1.313	-1.106	4.036	7.541	"4"
"中东"	0	0	1	3	0.493	0.588	0.812	2.106	-0.229	-0.276	0.224	0.452	1.181	"4"
"中共"	0	0	5	0	0.617	0.736	1.015	2.633	-0.286	-0.346	3.463	-1.624	5.719	"3"
"中午"	2	0	0	0	0.247	0.294	0.406	1.053	1.818	-0.138	-0.197	-0.649	2.802	"1"
"中国"	0	0	11	1	1.48	1.765	2.436	6.318	-0.686	-0.829	6.628	-2.74	10.883	"3"
"中国女"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中国队"	0	0	0	3	0.37	0.441	0.609	1.58	-0.172	-0.207	-0.296	0.836	1.511	"4"
"中央"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"中央政府"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中央社河"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中心"	2	0	0	8	1.234	1.471	2.03	5.265	0.45	-0.691	-0.985	1.119	3.245	"4"
"中日"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中正"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"中盘"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中立"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"中美关系"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"中锋"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"主"	0	2	0	0	0.247	0.294	0.406	1.053	-0.114	1.665	-0.197	-0.649	2.625	"2"
"主义"	0	0	1	4	0.617	0.736	1.015	2.633	-0.286	-0.346	-0.136	0.653	1.421	"4"
"主力"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"主办国"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"主导"	0	0	0	3	0.37	0.441	0.609	1.58	-0.172	-0.207	-0.296	0.836	1.511	"4"
"主峰"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"主播"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"主权"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"举"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"举行"	0	3	0	0	0.37	0.441	0.609	1.58	-0.172	2.497	-0.296	-0.974	3.939	"2"
"举足轻重"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"乃至"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"之初"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"乐福"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"乐观"	0	0	0	4	0.493	0.588	0.812	2.106	-0.229	-0.276	-0.394	1.114	2.013	"4"
"乒总"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"九千"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"乡镇市"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"买家"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"了解"	0	0	2	0	0.247	0.294	0.406	1.053	-0.114	-0.138	1.385	-0.649	2.286	"3"
"争议性"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"事务"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"事务室"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"事故"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"二十分"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"亏损"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"云峰山"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"五二"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"亚太"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"亚太区"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"交代"	1	0	0	0	0.123	0.147	0.203	0.527	0.909	-0.069	-0.099	-0.325	1.402	"1"
"交换"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"交火"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"产卵"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"享有"	0	0	0	2	0.247	0.294	0.406	1.053	-0.114	-0.138	-0.197	0.557	1.006	"4"
"亲"	0	0	1	0	0.123	0.147	0.203	0.527	-0.057	-0.069	0.693	-0.325	1.144	"3"
"亲民党"	0	0	3	0	0.37	0.441	0.609	1.58	-0.172	-0.207	2.078	-0.974	3.431	"3"
"人事业"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"人烟"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"人道"	0	0	1	1	0.247	0.294	0.406	1.053	-0.114	-0.138	0.438	-0.141	0.831	"3"
"今日"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"今晚"	0	1	0	0	0.123	0.147	0.203	0.527	-0.057	0.832	-0.099	-0.325	1.313	"2"
"介入"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"介绍"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
"从属"	0	0	0	1	0.123	0.147	0.203	0.527	-0.057	-0.069	-0.099	0.279	0.504	"4"
