"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"Desert"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"DNA"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"F"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"Isabella"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"Kapo"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"Q"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"S"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"Sammi"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"Sex"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"Storm"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"一定"	2	0	0	0	1	0.312	0.286	0.546	0.156	1.7	1.519	-0.131	-0.262	-0.07	-0.397	2.379	"1"
"一般"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"万景"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"三国"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"三峡"	0	3	0	0	0	0.312	0.286	0.546	0.156	1.7	-0.143	3.063	-0.262	-0.07	-1.09	4.628	"2"
"上空"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"不一样"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"不变"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"不可能"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"不同"	3	0	2	0	3	0.833	0.762	1.455	0.416	4.534	1.374	-0.348	0.354	-0.186	-0.639	2.901	"1"
"不巧"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"不懈"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"不言而喻"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"世纪"	0	1	0	0	1	0.208	0.191	0.364	0.104	1.133	-0.095	0.741	-0.174	-0.046	-0.168	1.224	"2"
"东北亚"	2	0	0	0	0	0.208	0.191	0.364	0.104	1.133	1.965	-0.087	-0.174	-0.046	-0.726	2.998	"1"
"两翼"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"个别"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"中"	7	0	7	0	4	1.873	1.716	3.274	0.937	10.201	2.828	-0.783	1.492	-0.418	-2.494	8.015	"1"
"中介"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"中医药"	2	0	0	0	0	0.208	0.191	0.364	0.104	1.133	1.965	-0.087	-0.174	-0.046	-0.726	2.998	"1"
"中场"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"中大"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"中将"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"中心"	0	1	0	1	5	0.728	0.667	1.273	0.364	3.967	-0.334	0.298	-0.61	0.506	0.456	2.204	"3"
"中铁"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"中锋"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"主义"	0	0	0	0	3	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	-0.07	0.74	1.346	"5"
"主导"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"主持人"	2	0	0	0	0	0.208	0.191	0.364	0.104	1.133	1.965	-0.087	-0.174	-0.046	-0.726	2.998	"1"
"主攻"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"主流"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"主脑"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"主要"	1	1	1	0	10	1.353	1.239	2.364	0.676	7.367	-0.221	-0.191	-0.543	-0.302	0.941	2.198	"5"
"主角"	0	0	4	0	0	0.416	0.381	0.727	0.208	2.267	-0.191	-0.174	2.961	-0.093	-1.453	4.872	"3"
"主题"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"乌代"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"乒"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"乒协"	0	1	0	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	1.021	-0.087	-0.023	-0.363	1.542	"2"
"乘凉"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"争相"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"事务"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"事迹"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"二十一世纪"	1	0	0	0	1	0.208	0.191	0.364	0.104	1.133	0.705	-0.087	-0.174	-0.046	-0.168	1.18	"1"
"二次大战"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"五四"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"五年"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"井下"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"亚辛"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"亚齐"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"交付"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"交叠"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"交待"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"交由"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"交管"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"交给"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"亦"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"亨利"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"亩"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"京剧"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"亮"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"人手"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"人才济济"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"人物"	2	0	2	0	2	0.624	0.572	1.091	0.312	3.4	0.912	-0.261	0.523	-0.139	-0.641	2.476	"1"
"人生"	1	0	0	0	1	0.208	0.191	0.364	0.104	1.133	0.705	-0.087	-0.174	-0.046	-0.168	1.18	"1"
"人类基因组"	0	1	0	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	1.021	-0.087	-0.023	-0.363	1.542	"2"
"人道"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"什么"	1	0	1	0	1	0.312	0.286	0.546	0.156	1.7	0.552	-0.131	0.344	-0.07	-0.397	1.494	"1"
"今后"	0	0	0	0	5	0.52	0.477	0.909	0.26	2.834	-0.239	-0.218	-0.436	-0.116	1.233	2.242	"5"
"今朝"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"仍然"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"从事"	0	0	0	0	4	0.416	0.381	0.727	0.208	2.267	-0.191	-0.174	-0.349	-0.093	0.987	1.794	"5"
"从政"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"从旁"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"仔"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"代表性"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"以及"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"任务"	0	1	0	0	3	0.416	0.381	0.727	0.208	2.267	-0.191	0.481	-0.349	-0.093	0.378	1.492	"2"
"任志群"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"任期"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"伊战"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"伊拉"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"伊拉克"	0	0	0	5	7	1.249	1.144	2.182	0.624	6.801	-0.573	-0.522	-1.046	3.654	0.241	6.036	"4"
"伏地区"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"优先"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"优周刊"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"传奇性"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"传球"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"传统"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"伯恩斯"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"位"	0	0	2	0	7	0.937	0.858	1.637	0.468	5.1	-0.43	-0.392	0.295	-0.209	0.758	2.084	"5"
"体现出"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"何"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"何方"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"余隆"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"作为"	0	0	0	0	8	0.833	0.762	1.455	0.416	4.534	-0.382	-0.348	-0.697	-0.186	1.973	3.586	"5"
"作战"	0	0	0	0	3	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	-0.07	0.74	1.346	"5"
"作者"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"你们"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"使命"	0	1	0	0	1	0.208	0.191	0.364	0.104	1.133	-0.095	0.741	-0.174	-0.046	-0.168	1.224	"2"
"例如"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"例行"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"侦察"	0	0	0	1	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	1.284	-0.363	1.826	"4"
"侨"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"便是"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"俄罗斯"	0	0	0	0	3	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	-0.07	0.74	1.346	"5"
"保卫"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"保护"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"保证"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"保险丝"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"保障"	0	0	0	1	2	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	0.829	0.222	1.587	"4"
"倚重"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"借由"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"做好"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"停顿"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"傅爱妮"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"傲人"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"像"	0	0	4	0	0	0.416	0.381	0.727	0.208	2.267	-0.191	-0.174	2.961	-0.093	-1.453	4.872	"3"
"充当"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"先进"	0	0	0	0	3	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	-0.07	0.74	1.346	"5"
"光"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"光荣"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"克服"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"入场券"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"入木三分"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"入阁"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"全"	0	1	0	0	1	0.208	0.191	0.364	0.104	1.133	-0.095	0.741	-0.174	-0.046	-0.168	1.224	"2"
"全会"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"八十二年"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"八大国"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"公听会"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"共同"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"关系史"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"关键"	5	0	0	0	5	1.041	0.953	1.819	0.52	5.667	2.708	-0.435	-0.872	-0.232	-0.345	4.592	"1"
"兵团"	0	2	0	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	2.042	-0.174	-0.046	-0.726	3.083	"2"
"其"	0	0	0	1	6	0.728	0.667	1.273	0.364	3.967	-0.334	-0.305	-0.61	0.506	0.924	2.679	"5"
"具体"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"内斗"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"写真"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"军事"	0	0	0	1	2	0.312	0.286	0.546	0.156	1.7	-0.143	-0.131	-0.262	0.829	0.222	1.587	"4"
"军人"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"军方"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"军队"	0	0	0	1	1	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	0.994	-0.168	1.518	"4"
"冲锋"	1	0	0	0	0	0.104	0.095	0.182	0.052	0.567	0.983	-0.044	-0.087	-0.023	-0.363	1.5	"1"
"决策"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"凝"	0	1	0	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	1.021	-0.087	-0.023	-0.363	1.542	"2"
"出众"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"出版"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"出色"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"分解"	0	1	0	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	1.021	-0.087	-0.023	-0.363	1.542	"2"
"分配"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"切实"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"刘文聪"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"制作成"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"制定"	0	1	0	0	2	0.312	0.286	0.546	0.156	1.7	-0.143	0.586	-0.262	-0.07	0.222	1.283	"2"
"刺槐"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"刻不容缓"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"刻划"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"刻意"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"刻画"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"前期"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"前沿"	0	0	0	0	2	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	-0.174	-0.046	0.493	0.895	"5"
"前首相"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"剧"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"剧情"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"功能"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"加强"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"加纳"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"动作"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"动员"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"动物"	0	0	1	0	0	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	0.74	-0.023	-0.363	1.218	"3"
"动画"	0	0	2	0	0	0.208	0.191	0.364	0.104	1.133	-0.095	-0.087	1.481	-0.046	-0.726	2.435	"3"
"助手"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
"努"	0	0	0	0	1	0.104	0.095	0.182	0.052	0.567	-0.048	-0.044	-0.087	-0.023	0.247	0.449	"5"
