"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"县处级"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"参选"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"及"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"及早"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"友"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"反思"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"反映"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"发展"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"发展史"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"发明"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"发源地"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"发生"	0	0	0	0	1	0	0	0	1	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	1.263	-0.081	-0.277	-0.045	1.655	-0.163	3.831	"9"
"取代"	0	0	2	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	1.679	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.49	"3"
"变"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"变体"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"变化"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"变成"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"变革"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"古蹟"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"另"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"只是"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"只有"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"只要"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"台南市"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"台湾"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"台独"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"台电"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"号召"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"合"	0	0	1	2	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	1.502	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3	"4"
"合作"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"同"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"同一"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"同心同德"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"同志"	0	0	0	0	0	0	5	0	0	0	0.233	0.398	0.724	0.531	0.138	0.444	1.365	0.255	0.056	0.857	-0.104	-0.18	-0.34	-0.244	-0.061	-0.202	2.82	-0.114	-0.024	-0.408	4.497	"7"
"同意"	0	0	2	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	1.679	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.49	"3"
"后现代"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"后花园"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"后进"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"听取"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"启发"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"启迪"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"吸"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"呈现"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"周边"	1	0	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	1.332	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.785	"1"
"和"	0	0	13	0	0	3	25	7	0	27	3.492	5.972	10.855	7.971	2.075	6.655	20.471	3.821	0.835	12.854	-1.553	-2.703	0.545	-3.66	-0.914	-1.04	0.829	1.058	-0.365	4.154	16.821	"10"
"和平"	0	0	0	4	0	0	0	0	0	0	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	3.894	-0.049	-0.161	-0.554	-0.091	-0.019	-0.327	5.594	"4"
"品格"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"品牌"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"哲学"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"唐飞"	0	1	0	1	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	0.816	-0.136	0.696	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.289	"2"
"唯有"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"唱片"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"唿"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"商业化"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"四大"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"四成九"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"回忆录"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"回收"	0	0	0	2	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	1.947	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.796	"4"
"回教国"	2	0	0	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	2.664	-0.072	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	3.57	"1"
"回教徒"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"回良玉"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"回馈"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"团宣"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"团结一致"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"围绕"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"固定"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"国民党"	0	0	1	2	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	1.502	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3	"4"
"国统会"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"国美馆"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"国防"	0	0	1	0	0	0	2	0	0	1	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	0.333	-0.195	-0.049	-0.161	0.521	-0.091	-0.019	0.277	1.873	"7"
"国际化"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"圆"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"土地"	0	0	2	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	1.679	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.49	"3"
"圣何培虎"	0	0	0	0	0	0	0	1	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	1.293	-0.005	-0.082	1.744	"8"
"在于"	0	0	1	0	0	1	0	1	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	-0.062	-0.108	0.427	-0.146	-0.037	0.614	-0.415	0.838	-0.015	-0.245	2.907	"8"
"在野"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"在野党"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"地域"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"地理"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"地铁"	0	0	0	0	2	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	3.116	-0.081	-0.277	-0.045	-0.01	-0.163	4.039	"5"
"坐落"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"坚"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"坚决"	0	0	0	0	0	1	0	1	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	0.771	-0.277	1.003	-0.01	-0.163	2.595	"8"
"坚实"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"坚持"	0	0	0	1	0	2	3	1	0	2	0.419	0.717	1.303	0.956	0.249	0.799	2.456	0.459	0.1	1.543	-0.186	-0.324	-0.611	0.196	-0.11	0.728	0.334	0.426	-0.044	0.325	3.284	"6"
"坦承"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"埋设超高压输"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"城市"	1	0	2	0	0	0	0	0	0	0	0.14	0.239	0.434	0.319	0.083	0.266	0.819	0.153	0.033	0.514	0.875	-0.108	1.246	-0.146	-0.037	-0.121	-0.415	-0.068	-0.015	-0.245	3.276	"3"
"培养"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"培根"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"基于"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"基本"	0	0	0	0	0	1	3	0	0	0	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	-0.195	-0.049	0.508	1.189	-0.091	-0.019	-0.327	2.877	"7"
"基础"	0	0	0	0	0	1	0	0	0	1	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	0.771	-0.277	-0.045	-0.01	0.504	1.978	"6"
"堆"	0	0	0	0	0	1	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	1.052	-0.138	-0.023	-0.005	-0.082	1.486	"6"
"堕落"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
"境外"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"境界"	0	0	0	0	0	0	0	3	0	1	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	-0.195	-0.049	-0.161	-0.554	3.294	-0.019	0.277	5.048	"8"
"增强"	0	0	0	0	0	0	1	0	0	3	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	-0.144	-0.272	-0.195	-0.049	-0.161	-0.156	-0.091	-0.019	1.756	2.926	"10"
"复"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"多么"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"多组分"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"多靶点"	0	0	0	0	0	0	1	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	0.564	-0.023	-0.005	-0.082	0.9	"7"
"大一统"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"大不相同"	0	0	1	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	0.839	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.245	"3"
"大众"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"大力"	0	0	0	0	0	0	0	0	0	2	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	-0.136	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	1.532	2.316	"10"
"大同"	0	0	2	0	0	0	0	0	0	0	0.093	0.159	0.289	0.213	0.055	0.177	0.546	0.102	0.022	0.343	-0.041	-0.072	1.679	-0.098	-0.024	-0.081	-0.277	-0.045	-0.01	-0.163	2.49	"3"
"大家"	0	0	0	1	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	0.974	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.399	"4"
"大局"	0	0	0	0	0	0	0	0	0	1	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	0.766	1.158	"10"
"大胆"	0	1	0	0	0	0	0	0	0	3	0.186	0.318	0.579	0.425	0.111	0.355	1.092	0.204	0.045	0.686	-0.083	0.549	-0.272	-0.195	-0.049	-0.161	-0.554	-0.091	-0.019	1.756	3.729	"10"
"天真"	0	1	0	0	0	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	1.099	-0.068	-0.049	-0.012	-0.04	-0.138	-0.023	-0.005	-0.082	1.537	"2"
"天马行空"	0	0	0	0	1	0	0	0	0	0	0.047	0.08	0.145	0.106	0.028	0.089	0.273	0.051	0.011	0.171	-0.021	-0.036	-0.068	-0.049	1.558	-0.04	-0.138	-0.023	-0.005	-0.082	2.02	"5"
