"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"--"	7	0	0	1	2.182	1.049	0.551	4.218	3.165	-0.488	-0.248	-1.606	5.507	"1"
"："	0	5	1	14	5.455	2.623	1.379	10.544	-2.766	0.953	-0.226	1.038	4.983	"1"
"！"	0	5	0	0	1.364	0.656	0.345	2.636	-0.692	4.411	-0.155	-1.627	6.885	"2"
"？"	0	1	0	3	1.091	0.525	0.276	2.109	-0.553	0.366	-0.124	0.451	1.494	"1"
"）"	0	9	2	4	4.091	1.967	1.034	7.908	-2.075	4.567	0.557	-1.419	8.618	"2"
"《"	11	4	0	34	13.364	6.426	3.377	25.833	-0.552	-0.672	-1.52	1.878	4.622	"4"
"》"	10	4	0	34	13.091	6.295	3.308	25.306	-0.693	-0.642	-1.489	2.089	4.913	"4"
"【"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"1.3"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"10多"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"11日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"13日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"1872年"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"1987年"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"19日"	0	1	2	1	1.091	0.525	0.276	2.109	-0.553	0.366	1.586	-0.564	3.069	"3"
"1亿"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"2004年度"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"200多"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"20日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"21日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"25日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"281"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"29日"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"3.35"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"30多"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"31日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"5大"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"5日电"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"6日"	3	1	0	1	1.364	0.656	0.345	2.636	0.89	0.297	-0.155	-0.809	2.151	"1"
"89101801"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"891021"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"891022"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"891023"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"891027"	0	0	0	1	0.273	0.131	0.069	0.527	-0.138	-0.061	-0.031	0.278	0.508	"4"
"891104"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
"891106"	1	0	0	0	0.273	0.131	0.069	0.527	0.564	-0.061	-0.031	-0.325	0.981	"1"
