"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"Nucnet"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"Precision"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"SembCorp"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"SoonHuat"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"Sunningdale"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"WTO"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"一万零五百六十九.一七"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"一体"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"一年"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"一流"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"一点八二"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"一点四三"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"一百二十万"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"一百五十七.六零"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"七八"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"七十五点八四"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"三%"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"三季度"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"三峡库"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"三年"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"三百三十七点七七"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"上升"	0	0	3	1.627	1.117	0.257	-1.018	-0.607	3.204	4.829	"3"
"上年"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"上月略升"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"上海"	2	4	0	3.253	2.233	0.513	-0.571	0.844	-0.233	1.648	"2"
"上海市"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"上涨"	0	0	3	1.627	1.117	0.257	-1.018	-0.607	3.204	4.829	"3"
"上游"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"上策"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"下游"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"下滑"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"下跌"	0	0	2	1.084	0.744	0.171	-0.679	-0.404	2.136	3.219	"3"
"下降"	0	3	4	3.796	2.606	0.599	-2.376	0.285	2.82	5.481	"3"
"不振"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"不致"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"专利"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"世界"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"业"	10	1	0	5.965	4.095	0.941	1.912	-1.348	-0.427	3.687	"1"
"业界"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"业相"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"业者"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"东北"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"东南"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"东莞"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"东路"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"丧失"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"个人电脑"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"中华"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"中华民国"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"中国"	4	22	1	14.64	10.05	2.309	-4.561	5.488	-0.501	10.55	"2"
"中国产品"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中型"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中小"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"中小企业"	3	0	0	1.627	1.117	0.257	0.797	-0.607	-0.116	1.52	"1"
"中小型"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中心主"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中新"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中药"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"中西部"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"临海"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"丸"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"为主"	2	1	5	4.338	2.978	0.684	-1.018	-0.858	3.687	5.563	"3"
"主力军"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"主导"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"主线"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"主要"	1	2	1	2.169	1.489	0.342	-0.599	0.322	0.522	1.443	"1"
"乃至"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"乔"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"乡镇"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"乡镇企业"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"二百三十四点三四"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"亏"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"亏损"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"亏损额"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"云南"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"互见"	0	0	3	1.627	1.117	0.257	-1.018	-0.607	3.204	4.829	"3"
"五十年代"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"亚美尼亚"	0	0	2	1.084	0.744	0.171	-0.679	-0.404	2.136	3.219	"3"
"产"	4	1	1	3.253	2.233	0.513	0.371	-0.554	0.382	1.307	"2"
"产业"	53	7	0	32.534	22.334	5.131	7.806	-5.032	-2.33	15.168	"1"
"产业界"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"产业面"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"产值"	3	5	1	4.88	3.35	0.77	-0.749	0.675	0.257	1.681	"1"
"产出"	0	1	1	1.084	0.744	0.171	-0.679	0.218	0.786	1.683	"3"
"产品"	4	9	0	7.049	4.839	1.112	-1.109	1.71	-0.505	3.324	"2"
"产量"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"亮点"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"人才"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"亿"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"仍"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"代工"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"以上"	0	4	0	2.169	1.489	0.342	-1.357	1.717	-0.155	3.229	"2"
"价值"	3	1	0	2.169	1.489	0.342	0.422	-0.281	-0.155	0.858	"1"
"价格"	0	0	6	3.253	2.233	0.513	-2.036	-1.213	6.407	9.656	"3"
"份"	1	3	4	4.338	2.978	0.684	-1.695	0.205	2.549	4.449	"3"
"企"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"企业"	13	30	0	23.316	16.006	3.678	-2.895	4.821	-1.67	9.386	"2"
"企业型"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"企业家奖"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"伐"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"休闲"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"优先"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"优势"	5	0	0	2.711	1.861	0.428	1.329	-1.011	-0.194	2.534	"1"
"优化"	5	0	0	2.711	1.861	0.428	1.329	-1.011	-0.194	2.534	"1"
"优质"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"伟熊金超"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"传"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"传统"	28	1	0	15.725	10.795	2.48	6.302	-4.604	-1.126	12.032	"1"
"估"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"位居"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"低"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"低下"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"低于"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"低耗"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"低迷"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"体系"	3	0	0	1.627	1.117	0.257	0.797	-0.607	-0.116	1.52	"1"
"何阳"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"余俊濠"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"供应"	0	0	2	1.084	0.744	0.171	-0.679	-0.404	2.136	3.219	"3"
"供应业"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"侯贞雄"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"促"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"促进"	16	3	0	10.302	7.073	1.625	2.192	-1.404	-0.738	4.334	"1"
"保全"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"保持"	0	3	0	1.627	1.117	0.257	-1.018	1.288	-0.116	2.422	"2"
"信息"	3	2	0	2.711	1.861	0.428	0.237	0.212	-0.194	0.643	"1"
"信息产业"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"信息化"	5	0	0	2.711	1.861	0.428	1.329	-1.011	-0.194	2.534	"1"
"信息技术"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"信用"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"倾斜"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"健全"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"僱用"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"元件"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"先得坊"	0	0	2	1.084	0.744	0.171	-0.679	-0.404	2.136	3.219	"3"
"先进"	1	4	0	2.711	1.861	0.428	-0.857	1.171	-0.194	2.222	"2"
"光电"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"光电子"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"光纤"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"光谷"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"全"	0	10	1	5.965	4.095	0.941	-3.733	3.43	0.203	7.366	"1"
"全国"	0	1	3	2.169	1.489	0.342	-1.357	-0.281	2.63	4.268	"3"
"全球"	6	0	0	3.253	2.233	0.513	1.595	-1.213	-0.233	3.041	"1"
"全球化"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"全省"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"八七"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"八十年代"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"八大"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"公会"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"公司"	2	16	0	9.76	6.7	1.539	-3.734	5.056	-0.699	9.489	"2"
"公布"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"共管"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"关税"	0	3	0	1.627	1.117	0.257	-1.018	1.288	-0.116	2.422	"2"
"关键"	2	1	0	1.627	1.117	0.257	0.249	-0.163	-0.116	0.528	"1"
"兴业"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"兴办"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"具"	4	0	0	2.169	1.489	0.342	1.063	-0.809	-0.155	2.027	"1"
"具备"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"具有"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"兼具"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"内蒙古"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"内衣"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"农"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"农业"	15	1	0	8.676	5.956	1.368	3.091	-2.215	-0.621	5.927	"1"
"农产"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"农产品"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"农奴"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"农户"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"农村"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"农林"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"农牧团场"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"农药"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"冠亭园"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"冲击"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"冶炼"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"净利"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"凡是"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"出乎意外"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"出乎意料"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"出口"	0	4	0	2.169	1.489	0.342	-1.357	1.717	-0.155	3.229	"2"
"出资人"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"出走"	3	0	0	1.627	1.117	0.257	0.797	-0.607	-0.116	1.52	"1"
"出走到"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"分别"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"分居"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"分布"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"分散"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"切记"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"划出"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"创"	0	2	1	1.627	1.117	0.257	-1.018	0.505	0.628	2.151	"1"
"创业"	1	0	1	1.084	0.744	0.171	-0.151	-0.404	0.786	1.341	"3"
"创办"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"创新"	5	0	0	2.711	1.861	0.428	1.329	-1.011	-0.194	2.534	"1"
"创造"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"利于"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"利润"	0	3	0	1.627	1.117	0.257	-1.018	1.288	-0.116	2.422	"2"
"利税"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"制品"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"制定"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"制造"	2	2	0	2.169	1.489	0.342	-0.206	0.322	-0.155	0.683	"2"
"制造业"	1	10	0	5.965	4.095	0.941	-2.586	3.43	-0.427	6.443	"2"
"制造商"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"前景"	4	0	0	2.169	1.489	0.342	1.063	-0.809	-0.155	2.027	"1"
"副主任"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"副总经理"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"副秘书长"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"力二"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"力山"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"力推"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"加值"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"加大"	0	3	0	1.627	1.117	0.257	-1.018	1.288	-0.116	2.422	"2"
"加工"	2	3	0	2.711	1.861	0.428	-0.376	0.568	-0.194	1.138	"2"
"加工业"	1	3	1	2.711	1.861	0.428	-0.857	0.568	0.443	1.868	"1"
"加工机"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"加快"	8	1	0	4.88	3.35	0.77	1.458	-1.018	-0.349	2.825	"1"
"加速"	4	0	0	2.169	1.489	0.342	1.063	-0.809	-0.155	2.027	"1"
"动力"	2	2	0	2.169	1.489	0.342	-0.206	0.322	-0.155	0.683	"2"
"动摇"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"劲升"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"劲扬"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"劳力"	4	0	0	2.169	1.489	0.342	1.063	-0.809	-0.155	2.027	"1"
"劳动"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"劳工"	2	0	0	1.084	0.744	0.171	0.532	-0.404	-0.078	1.014	"1"
"劳工局"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"势头"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"包装"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"化"	30	0	0	16.267	11.167	2.566	7.974	-6.066	-1.165	15.205	"1"
"化为"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"化学"	0	4	0	2.169	1.489	0.342	-1.357	1.717	-0.155	3.229	"2"
"化学品"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"化工"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"化进程"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"北方"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"北移"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"区"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"区内"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"区域"	1	2	0	1.627	1.117	0.257	-0.36	0.505	-0.116	0.981	"2"
"医疗展"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"医药"	3	0	0	1.627	1.117	0.257	0.797	-0.607	-0.116	1.52	"1"
"升"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"升值"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"升级"	8	0	0	4.338	2.978	0.684	2.126	-1.618	-0.311	4.055	"1"
"半导体"	7	0	0	3.796	2.606	0.599	1.861	-1.415	-0.272	3.548	"1"
"协会"	2	4	0	3.253	2.233	0.513	-0.571	0.844	-0.233	1.648	"2"
"协助"	5	0	0	2.711	1.861	0.428	1.329	-1.011	-0.194	2.534	"1"
"协进会"	0	0	1	0.542	0.372	0.086	-0.339	-0.202	1.068	1.609	"3"
"博览会"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"占"	0	5	0	2.711	1.861	0.428	-1.697	2.146	-0.194	4.037	"2"
"占到"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"厂商"	6	1	0	3.796	2.606	0.599	1.021	-0.704	-0.272	1.997	"1"
"历程"	1	0	0	0.542	0.372	0.086	0.266	-0.202	-0.039	0.507	"1"
"原"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"原料"	0	2	0	1.084	0.744	0.171	-0.679	0.858	-0.078	1.615	"2"
"原材料"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"及"	1	7	0	4.338	2.978	0.684	-1.695	2.272	-0.311	4.278	"2"
"发"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
"发展"	78	17	1	52.055	35.735	8.21	7.573	-4.592	-2.728	14.893	"1"
"发展成"	0	1	0	0.542	0.372	0.086	-0.339	0.429	-0.039	0.807	"2"
"发布"	1	1	0	1.084	0.744	0.171	-0.151	0.218	-0.078	0.447	"2"
