"cluster"	"sigcol"
"6"	"891002"
"6"	"核定"
"6"	"经建会"
"6"	"一百零二"
"6"	"项"
"6"	"建设"
"6"	"万淑彰"
"6"	"高中"
"6"	"多元"
"6"	"入学"
"6"	"完善"
"6"	"撤退"
"4"	"商讨"
"4"	"补助"
"4"	"延长"
"4"	"发"
"4"	"讨论"
"6"	"改革"
"6"	"派出所"
"6"	"项"
"6"	"用意"
"6"	"研拟"
"6"	"年金"
"6"	"考虑"
"6"	"劳保"
"6"	"年金"
"6"	"化"
"6"	"高中"
"6"	"多元"
"6"	"入学"
"6"	"设计"
"6"	"化"
"6"	"高中职"
"6"	"大潭"
"6"	"电厂"
"6"	"核四"
"6"	"停建"
"6"	"替代"
"6"	"实施"
"6"	"高中"
"6"	"多元"
"6"	"入学"
"6"	"招生"
"6"	"阶段"
"6"	"拟"
"6"	"採"
"6"	"一千五百"
"6"	"採行"
"6"	"裁减"
"6"	"一千五百"
"6"	"造"
"6"	"骗局"
"6"	"核四"
"6"	"替代"
"6"	"争议"
"6"	"不休"
"6"	"林信义"
"6"	"全面"
"6"	"多元"
"6"	"入学"
"6"	"採"
"6"	"登记"
"6"	"入学"
"6"	"方案"
"6"	"招生"
"6"	"名额"
"6"	"草拟"
"6"	"含煳"
"4"	"劳委会"
"4"	"提出"
"4"	"配套"
"4"	"日工"
"4"	"常态"
"4"	"Linux"
"4"	"解决"
"4"	"微软"
"4"	"TRADE"
"4"	"医贸网"
"4"	"电子商务"
"4"	"解决"
"4"	"引人"
"4"	"HEALTH"
"4"	"TRADE"
"4"	"医贸网"
"4"	"技术"
"6"	"这会"
"6"	"替代"
"6"	"能否"
"6"	"经建会"
"6"	"年内"
"6"	"替代"
"6"	"供电"
"4"	"减税"
"4"	"方案"
"4"	"希"
"4"	"提出"
"4"	"减税"
"4"	"一兆六千多万"
"5"	"推出"
"5"	"优惠"
"5"	"推出"
"6"	"内容"
"6"	"教育部"
"6"	"推动"
"6"	"教育"
"6"	"策略"
"6"	"教育"
"6"	"资料库"
"4"	"推行"
"4"	"和平"
"4"	"保証"
"4"	"自足"
"4"	"无线"
"4"	"上网"
"4"	"平台"
"4"	"建置"
"4"	"解决"
"4"	"服务"
"4"	"应用"
"6"	"上述"
"6"	"张俊雄"
"6"	"有关"
"6"	"提"
"6"	"改革"
"4"	"提出"
"4"	"具体"
"4"	"黄文放"
"4"	"九二年"
"4"	"项"
"4"	"歧见"
"4"	"折衷"
"4"	"谈判"
"4"	"项"
"5"	"时数"
"5"	"优惠"
"5"	"拨接"
"5"	"推出"
"6"	"财政部"
"6"	"研商"
"6"	"谋求"
"6"	"中线"
"6"	"工程"
"6"	"报"
"6"	"国务院"
"6"	"审批"
"6"	"规划"
"5"	"推出"
"5"	"特惠"
"6"	"简报"
"6"	"厨余"
"6"	"推动"
