"","tokenlabel","cluster"
"力量/Na/XIN_CMN_20030514_wpr/23471","力量/Na/XIN_CMN_20030514_wpr/23471",1
"力量/Na/XIN_CMN_20001026_wpr/62409","力量/Na/XIN_CMN_20001026_wpr/62409",1
"力量/Na/ZBN_CMN_20001030_wpr/18483","力量/Na/ZBN_CMN_20001030_wpr/18483",1
"力量/Na/CNA_CMN_20010106_wpr/62453","力量/Na/CNA_CMN_20010106_wpr/62453",1
"力量/Na/ZBN_CMN_20030415_wpr/23134","力量/Na/ZBN_CMN_20030415_wpr/23134",1
"力量/Na/XIN_CMN_20030821_wpr/31554","力量/Na/XIN_CMN_20030821_wpr/31554",1
"力量/Na/XIN_CMN_20030905_wpr/72631","力量/Na/XIN_CMN_20030905_wpr/72631",1
"力量/Na/XIN_CMN_20030710_wpr/5780","力量/Na/XIN_CMN_20030710_wpr/5780",1
"力量/Na/ZBN_CMN_20030529_wpr/72033","力量/Na/ZBN_CMN_20030529_wpr/72033",1
"力量/Na/XIN_CMN_20030607_wpr/33368","力量/Na/XIN_CMN_20030607_wpr/33368",1
"力量/Na/CNA_CMN_20001014_wpr/103278","力量/Na/CNA_CMN_20001014_wpr/103278",1
"力量/Na/XIN_CMN_20030525_wpr/47466","力量/Na/XIN_CMN_20030525_wpr/47466",1
"力量/Na/XIN_CMN_20010122_wpr/32454","力量/Na/XIN_CMN_20010122_wpr/32454",1
"力量/Na/CNA_CMN_20001109_wpr/159277","力量/Na/CNA_CMN_20001109_wpr/159277",1
"力量/Na/XIN_CMN_20030630_wpr/12414","力量/Na/XIN_CMN_20030630_wpr/12414",1
"力量/Na/XIN_CMN_20030531_wpr/33678","力量/Na/XIN_CMN_20030531_wpr/33678",1
"力量/Na/XIN_CMN_20010122_wpr/28081","力量/Na/XIN_CMN_20010122_wpr/28081",1
"力量/Na/XIN_CMN_20001017_wpr/10458","力量/Na/XIN_CMN_20001017_wpr/10458",1
"力量/Na/ZBN_CMN_20030626_wpr/43177","力量/Na/ZBN_CMN_20030626_wpr/43177",1
"力量/Na/XIN_CMN_20030625_wpr/7146","力量/Na/XIN_CMN_20030625_wpr/7146",1
"力量/Na/XIN_CMN_20010115_wpr/74840","力量/Na/XIN_CMN_20010115_wpr/74840",1
"力量/Na/ZBN_CMN_20001116_wpr/27603","力量/Na/ZBN_CMN_20001116_wpr/27603",1
"力量/Na/XIN_CMN_20001219_wpr/12920","力量/Na/XIN_CMN_20001219_wpr/12920",1
"力量/Na/ZBN_CMN_20030702_wpr/29284","力量/Na/ZBN_CMN_20030702_wpr/29284",1
"力量/Na/XIN_CMN_20030428_wpr/32977","力量/Na/XIN_CMN_20030428_wpr/32977",1
"力量/Na/XIN_CMN_20030422_wpr/56910","力量/Na/XIN_CMN_20030422_wpr/56910",1
"力量/Na/XIN_CMN_20001222_wpr/19375","力量/Na/XIN_CMN_20001222_wpr/19375",1
"力量/Na/XIN_CMN_20030712_wpr/29544","力量/Na/XIN_CMN_20030712_wpr/29544",1
"力量/Na/XIN_CMN_20030421_wpr/23255","力量/Na/XIN_CMN_20030421_wpr/23255",1
"力量/Na/XIN_CMN_20030518_wpr/12950","力量/Na/XIN_CMN_20030518_wpr/12950",1
"力量/Na/XIN_CMN_20030522_wpr/6894","力量/Na/XIN_CMN_20030522_wpr/6894",1
"力量/Na/XIN_CMN_20030822_wpr/7686","力量/Na/XIN_CMN_20030822_wpr/7686",1
"力量/Na/XIN_CMN_20001231_wpr/47074","力量/Na/XIN_CMN_20001231_wpr/47074",1
"力量/Na/XIN_CMN_20001029_wpr/48668","力量/Na/XIN_CMN_20001029_wpr/48668",1
"力量/Na/ZBN_CMN_20010120_wpr/10285","力量/Na/ZBN_CMN_20010120_wpr/10285",1
"力量/Na/ZBN_CMN_20030613_wpr/42842","力量/Na/ZBN_CMN_20030613_wpr/42842",1
"力量/Na/ZBN_CMN_20001019_wpr/30902","力量/Na/ZBN_CMN_20001019_wpr/30902",1
"力量/Na/ZBN_CMN_20001111_wpr/7939","力量/Na/ZBN_CMN_20001111_wpr/7939",1
"力量/Na/CNA_CMN_20001206_wpr/74978","力量/Na/CNA_CMN_20001206_wpr/74978",1
"力量/Na/CNA_CMN_20001125_wpr/70534","力量/Na/CNA_CMN_20001125_wpr/70534",1
"力量/Na/XIN_CMN_20001225_wpr/9354","力量/Na/XIN_CMN_20001225_wpr/9354",1
"力量/Na/XIN_CMN_20001001_wpr/27861","力量/Na/XIN_CMN_20001001_wpr/27861",1
"力量/Na/XIN_CMN_20030714_wpr/23820","力量/Na/XIN_CMN_20030714_wpr/23820",1
"力量/Na/XIN_CMN_20030801_wpr/21049","力量/Na/XIN_CMN_20030801_wpr/21049",1
"力量/Na/XIN_CMN_20030729_wpr/35816","力量/Na/XIN_CMN_20030729_wpr/35816",1
"力量/Na/XIN_CMN_20030725_wpr/7726","力量/Na/XIN_CMN_20030725_wpr/7726",1
"力量/Na/XIN_CMN_20030426_wpr/41040","力量/Na/XIN_CMN_20030426_wpr/41040",1
"力量/Na/ZBN_CMN_20010114_wpr/21227","力量/Na/ZBN_CMN_20010114_wpr/21227",1
"力量/Na/XIN_CMN_20030627_wpr/31096","力量/Na/XIN_CMN_20030627_wpr/31096",1
"力量/Na/CNA_CMN_20001203_wpr/80364","力量/Na/CNA_CMN_20001203_wpr/80364",2
