"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"1000"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"14分"	0	0	1	0	0.231	0.357	0.043	0.369	-0.114	-0.192	1.362	-0.2	1.868	"3"
"1500"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"1500多"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"1800万"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"20世纪"	0	0	0	2	0.462	0.713	0.087	0.738	-0.228	-0.383	-0.039	0.866	1.516	"4"
"300"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"300万"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"3248"	0	2	0	0	0.462	0.713	0.087	0.738	-0.228	0.896	-0.039	-0.4	1.563	"2"
"3260"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"34"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"3万"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"43"	0	0	0	1	0.231	0.357	0.043	0.369	-0.114	-0.192	-0.019	0.433	0.758	"4"
"580"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"6.3"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"690万"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"700万"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"800"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"80多"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"891011"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"C"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"DDR"	0	0	1	0	0.231	0.357	0.043	0.369	-0.114	-0.192	1.362	-0.2	1.868	"3"
"DNA"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"ICRA2003(IEEE"	0	0	1	0	0.231	0.357	0.043	0.369	-0.114	-0.192	1.362	-0.2	1.868	"3"
"RealMadrid"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"Slim"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"SOGO"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"WHA"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"一万五千"	0	1	0	0	0.231	0.357	0.043	0.369	-0.114	0.448	-0.019	-0.2	0.781	"2"
"一九七五年"	1	0	0	0	0.231	0.357	0.043	0.369	0.636	-0.192	-0.019	-0.2	1.047	"1"
"一九八九年"	1	0	0	1	0.462	0.713	0.087	0.738	0.389	-0.383	-0.039	0.221	1.032	"1"
