"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"1亿4700万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"2000"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"20来"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"22日"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"23日"	0	2	0	1.205	0.194	0.601	-0.801	2.025	-0.311	3.137	"2"
"26日"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"28日"	0	1	1	1.205	0.194	0.601	-0.801	0.733	0.292	1.826	"1"
"2900万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"2万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"2万2362"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"2千"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"3.7"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"3000多"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"30万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"3月"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"40％"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"40亿"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"4日"	0	3	0	1.807	0.291	0.902	-1.201	3.038	-0.466	4.705	"2"
"5000"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"50万"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"51％"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"5亿"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"5周报"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"5月"	1	2	0	1.807	0.291	0.902	-0.457	1.577	-0.466	2.5	"2"
"63377732"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"650"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"67382691"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"6万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"6月"	0	1	1	1.205	0.194	0.601	-0.801	0.733	0.292	1.826	"1"
"70万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"79万3千"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"8.5"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"800多万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"8717"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"891105"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"8万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"DJ"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"DM"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"eYada"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"Hurt"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"JL"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"PG"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"Review"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"SISTIC"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"TMJ"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"Twins"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"www.zaobao.com"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"Zouk"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"ZPOP"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"一柱擎天"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一样"	1	0	1	1.205	0.194	0.601	-0.196	-0.089	0.292	0.577	"3"
"一流"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一睹"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一睹为快"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一致"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一般"	2	0	1	1.807	0.291	0.902	0.186	-0.133	0.182	0.501	"1"
"一起"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"一阵"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"一页页"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"七八十万"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"七月歌"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"万千"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"万多"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"三万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"三百"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"三百多"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"三级片"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"上台"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"上场"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"上映"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"上网"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"上菜"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"下"	6	0	0	3.614	0.583	1.804	1.321	-0.266	-0.932	2.519	"1"
"下注"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"不亦乐乎"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"不但"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"不便"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"不同"	1	0	1	1.205	0.194	0.601	-0.196	-0.089	0.292	0.577	"3"
"不堪"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"不外"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"不妥"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"不妨"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"不宜"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"不少"	6	0	0	3.614	0.583	1.804	1.321	-0.266	-0.932	2.519	"1"
"不息"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"不断"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"不时"	3	0	0	1.807	0.291	0.902	0.661	-0.133	-0.466	1.26	"1"
"不知不觉"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"与会"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"专"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"专场"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"专栏"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"专科"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"东西方"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"东西部"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"丢"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"个个"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"中南部"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中外"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中山"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中年"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中文"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"中文台"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中正机场"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"中看"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"中视"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"丰富"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"为了"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"为何"	0	1	1	1.205	0.194	0.601	-0.801	0.733	0.292	1.826	"1"
"为数"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"主办"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"主场"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"主持人"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"主播"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"主角"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"主题曲"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"丽质天生"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"举起"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"久久"	3	0	0	1.807	0.291	0.902	0.661	-0.133	-0.466	1.26	"1"
"乌鸦"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"乎"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"乐"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"乐不可支"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"乐意"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"乐曲"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"乐队"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"乐龄"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"乒乓"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"习"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"书"	0	0	6	3.614	0.583	1.804	-2.402	-0.266	3.132	5.8	"3"
"书市"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"书店"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"书籍"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"买票"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"了然"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"了解"	1	0	1	1.205	0.194	0.601	-0.196	-0.089	0.292	0.577	"3"
"互动"	2	0	1	1.807	0.291	0.902	0.186	-0.133	0.182	0.501	"1"
"些"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"交互式"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"交代"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"交流"	0	11	2	7.829	1.263	3.908	-5.205	9.327	-0.696	15.228	"2"
"交流版"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"交锋戏"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"亦即"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"产生"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"享受"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"京剧"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"亮相"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"亲切"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"亲爱的"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"人人"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"人数"	3	0	1	2.409	0.389	1.202	0.32	-0.178	-0.187	0.685	"1"
"人月牌"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"人次"	3	0	0	1.807	0.291	0.902	0.661	-0.133	-0.466	1.26	"1"
"人气"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"今晚"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"介绍给"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"从中"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"令"	6	0	0	3.614	0.583	1.804	1.321	-0.266	-0.932	2.519	"1"
"以为"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"以往"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"以致"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"仪式"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"们"	10	0	2	7.227	1.166	3.607	1.066	-0.533	-0.6	2.199	"1"
"任何"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"份"	0	0	3	1.807	0.291	0.902	-1.201	-0.133	1.566	2.9	"3"
"众多"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"优美"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"优频道"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"会不会"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"传达给"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"传递给"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"似"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"似乎"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"位"	1	0	4	3.011	0.486	1.503	-1.069	-0.222	1.509	2.8	"3"
"住家"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"体育场"	4	0	0	2.409	0.389	1.202	0.881	-0.178	-0.621	1.68	"1"
"体验"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"何许"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"作品"	1	1	7	5.42	0.874	2.705	-2.438	0.221	2.362	5.021	"1"
"作家"	1	0	3	2.409	0.389	1.202	-0.753	-0.178	1.075	2.006	"3"
"作者"	0	0	3	1.807	0.291	0.902	-1.201	-0.133	1.566	2.9	"3"
"你"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"你们"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"佳"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"例句"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"供"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"促销"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"俊明"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"保证"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"信件"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"信约"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"倒吸"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"倒数"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"倒立"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"值回票价"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"倾倒"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"倾听"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"假想"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"偏好"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"停放"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"停车场"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"元素"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"先生"	0	3	1	2.409	0.389	1.202	-1.602	2.468	-0.187	4.257	"2"
"免费"	4	0	1	3.011	0.486	1.503	0.467	-0.222	-0.278	0.967	"1"
"入场"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"入座"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"入迷"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"全"	6	0	0	3.614	0.583	1.804	1.321	-0.266	-0.932	2.519	"1"
"全体"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"全新"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"八万"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"八卦"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"公积金"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"六十年代"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"共鸣"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"关"	3	0	0	1.807	0.291	0.902	0.661	-0.133	-0.466	1.26	"1"
"关于"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"关心"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"关注"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"兴趣"	1	0	5	3.614	0.583	1.804	-1.399	-0.266	1.957	3.622	"3"
"其他"	0	0	3	1.807	0.291	0.902	-1.201	-0.133	1.566	2.9	"3"
"兼顾"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"册"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"写下"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"写作"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"写道"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"农运"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"准时"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"凉亭"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"减压"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"几乎"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"几百"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"凤凰"	2	2	0	2.409	0.389	1.202	-0.283	1.305	-0.621	2.209	"2"
"凭"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"出"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"出场"	1	0	1	1.205	0.194	0.601	-0.196	-0.089	0.292	0.577	"3"
"出声"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"出示"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"出色"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"出门"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"函"	0	2	0	1.205	0.194	0.601	-0.801	2.025	-0.311	3.137	"2"
"分享"	2	0	2	2.409	0.389	1.202	-0.283	-0.178	0.457	0.918	"3"
"分到"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"分析"	2	0	1	1.807	0.291	0.902	0.186	-0.133	0.182	0.501	"1"
"刊登"	0	15	0	9.034	1.457	4.509	-6.006	15.188	-2.329	23.523	"2"
"划分为"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"列"	0	0	2	1.205	0.194	0.601	-0.801	-0.089	1.044	1.934	"3"
"刘易斯"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"刘玲伶"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"则"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"创刊"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"判断"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"别"	2	0	1	1.807	0.291	0.902	0.186	-0.133	0.182	0.501	"1"
"到场"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"制作"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"制造出"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"刻印"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"剧"	4	0	0	2.409	0.389	1.202	0.881	-0.178	-0.621	1.68	"1"
"剧团"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"剧场"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"剧情"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"剧本"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"剧目"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"剧集"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"剪下"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"加油"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"加油声"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"动作"	2	0	0	1.205	0.194	0.601	0.44	-0.089	-0.311	0.84	"1"
"动向"	0	1	0	0.602	0.097	0.301	-0.4	1.013	-0.155	1.568	"2"
"劲"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"十余"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"十几"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"千"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"千万"	0	0	1	0.602	0.097	0.301	-0.4	-0.044	0.522	0.966	"3"
"午时"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"华文"	0	0	3	1.807	0.291	0.902	-1.201	-0.133	1.566	2.9	"3"
"华文水"	1	0	0	0.602	0.097	0.301	0.22	-0.044	-0.155	0.419	"1"
"华语"	6	0	0	3.614	0.583	1.804	1.321	-0.266	-0.932	2.519	"1"
