"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"不论"	0	0	1	1	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	0.614	0.788	-0.03	-0.285	-0.027	-0.151	2.163	"4"
"与会"	2	0	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	1.349	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	2.102	"1"
"与此同时"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"世卫"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"世界"	0	0	0	0	3	3	0	10	3.384	1.102	2.082	1.363	0.536	4.478	0.498	2.557	-1.651	-0.496	-0.969	-0.619	1.819	-0.517	-0.22	4.468	10.759	"8"
"世盟"	0	0	4	0	0	0	0	0	0.846	0.276	0.521	0.341	0.134	1.12	0.124	0.639	-0.413	-0.124	3.542	-0.155	-0.059	-0.57	-0.055	-0.302	5.22	"3"
"东南亚"	0	0	0	0	0	0	2	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	-0.285	3.014	-0.151	3.946	"7"
"东道主"	2	0	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	1.349	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	2.102	"1"
"丧失"	0	0	0	0	0	2	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	1.106	-0.027	-0.151	1.78	"6"
"个人"	0	0	13	0	0	0	0	0	2.749	0.896	1.692	1.107	0.435	3.639	0.404	2.078	-1.341	-0.403	11.513	-0.503	-0.192	-1.854	-0.178	-0.983	16.967	"3"
"中"	0	2	0	0	4	20	12	11	10.363	3.376	6.377	4.173	1.641	13.715	1.524	7.831	-5.056	-0.475	-2.967	-1.894	1.09	1.442	7.588	0.827	21.339	"7"
"中亚"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"中介"	0	0	0	0	1	1	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	1.181	0.317	-0.027	-0.151	2.142	"5"
"中华民国"	2	0	2	0	0	0	0	0	0.846	0.276	0.521	0.341	0.134	1.12	0.124	0.639	0.702	-0.124	1.071	-0.155	-0.059	-0.57	-0.055	-0.302	3.038	"3"
"中华民族"	0	1	0	0	0	1	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	0.876	-0.121	-0.077	-0.03	0.317	-0.027	-0.151	1.805	"2"
"中心"	0	0	0	0	0	0	0	9	1.903	0.62	1.171	0.767	0.301	2.519	0.28	1.438	-0.929	-0.279	-0.545	-0.348	-0.133	-1.283	-0.123	7.168	10.808	"8"
"中枢"	0	0	0	0	0	0	0	2	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	1.593	2.401	"8"
"中美洲"	3	0	0	0	0	0	0	0	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	2.024	-0.093	-0.182	-0.116	-0.044	-0.428	-0.041	-0.227	3.155	"1"
"临管"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"主人"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"主人翁"	0	2	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	2.324	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	3.221	"2"
"主体"	0	0	0	0	0	2	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	1.106	-0.027	-0.151	1.78	"6"
"主力"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"主委"	1	0	1	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	0.422	-0.062	0.614	-0.077	-0.03	-0.285	-0.027	-0.151	1.668	"3"
"主导"	0	0	0	0	0	0	2	1	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	-0.31	-0.093	-0.182	-0.116	-0.044	-0.428	2.546	0.391	4.11	"7"
"主导权"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"主席"	8	0	1	0	0	0	0	0	1.903	0.62	1.171	0.767	0.301	2.519	0.28	1.438	4.534	-0.279	-0.175	-0.348	-0.133	-1.283	-0.123	-0.681	7.556	"1"
"主持"	3	0	0	0	0	0	0	0	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	2.024	-0.093	-0.182	-0.116	-0.044	-0.428	-0.041	-0.227	3.155	"1"
"主持人"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"主权国"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"举止"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"举足轻重"	0	0	0	0	0	0	1	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	1.507	-0.076	1.975	"7"
"乃至"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"义工"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"之外"	2	0	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	1.349	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	2.102	"1"
"乌代"	0	0	0	2	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	2.139	-0.03	-0.285	-0.027	-0.151	3.021	"4"
"乐器"	0	0	0	0	0	0	2	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	-0.285	3.014	-0.151	3.946	"7"
"买方"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"争"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"争取"	3	0	0	0	0	1	0	1	1.057	0.344	0.651	0.426	0.167	1.4	0.156	0.799	1.173	-0.155	-0.303	-0.193	-0.074	-0.244	-0.069	0.236	2.447	"1"
"争夺"	0	0	0	0	0	2	0	1	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	-0.31	-0.093	-0.182	-0.116	-0.044	0.719	-0.041	0.391	1.896	"6"
"事件展"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"事务"	0	0	1	0	0	0	0	1	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	0.614	-0.077	-0.03	-0.285	-0.027	0.532	1.833	"3"
"云聚"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"五月"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"亚太"	0	0	0	0	0	0	0	2	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	1.593	2.401	"8"
"亚太区"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"亚洲"	0	0	0	0	0	0	0	4	0.846	0.276	0.521	0.341	0.134	1.12	0.124	0.639	-0.413	-0.124	-0.242	-0.155	-0.059	-0.57	-0.055	3.186	4.804	"8"
"交响乐"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"交往"	0	1	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	1.162	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.613	"2"
"交火"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"交际花"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"享有"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"亮相"	2	0	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	1.349	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	2.102	"1"
"人协"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"人员"	0	0	0	4	0	0	0	0	0.846	0.276	0.521	0.341	0.134	1.12	0.124	0.639	-0.413	-0.124	-0.242	4.279	-0.059	-0.57	-0.055	-0.302	6.044	"4"
"人士"	0	0	4	1	0	1	0	0	1.269	0.413	0.781	0.511	0.201	1.679	0.187	0.959	-0.619	-0.186	2.461	0.383	-0.089	-0.333	-0.082	-0.454	4.607	"3"
"人民代表"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"人种"	0	1	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	1.162	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.613	"2"
"仅次于"	0	2	0	0	0	0	1	0	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	-0.31	1.867	-0.182	-0.116	-0.044	-0.428	1.044	-0.227	4.218	"2"
"介入"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"仍然"	0	0	0	0	0	1	0	1	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	-0.206	-0.062	-0.121	-0.077	-0.03	0.317	-0.027	0.532	1.372	"8"
"从事"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"从政"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"从此"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"他用"	0	1	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	1.162	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.613	"2"
"代理"	2	0	0	0	0	0	0	0	0.423	0.138	0.26	0.17	0.067	0.56	0.062	0.32	1.349	-0.062	-0.121	-0.077	-0.03	-0.285	-0.027	-0.151	2.102	"1"
"代理人"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"代表"	4	0	1	0	0	0	0	0	1.057	0.344	0.651	0.426	0.167	1.4	0.156	0.799	2.08	-0.155	0.299	-0.193	-0.074	-0.713	-0.069	-0.378	3.961	"1"
"代表团"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"以"	92	0	11	1	0	1	0	0	22.206	7.234	13.665	8.943	3.517	29.39	3.266	16.78	47.255	-3.255	-0.565	-3.027	-1.553	-13.353	-1.441	-7.94	78.389	"1"
"以免"	0	0	1	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	0.886	-0.039	-0.015	-0.143	-0.014	-0.076	1.307	"3"
"以外"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"以身作则"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"份子"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"企图"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"伊拉克人"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"伊斯兰"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"伏击"	0	0	0	1	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	1.07	-0.015	-0.143	-0.014	-0.076	1.513	"4"
"休"	0	0	0	0	0	1	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	0.553	-0.014	-0.076	0.892	"6"
"休斯敦"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
"优"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"优先"	0	0	0	0	0	0	0	1	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	-0.103	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	0.796	1.202	"8"
"优势"	0	0	0	0	0	2	0	2	0.846	0.276	0.521	0.341	0.134	1.12	0.124	0.639	-0.413	-0.124	-0.242	-0.155	-0.059	0.504	-0.055	0.912	2.464	"8"
"会员"	2	0	0	0	0	1	0	0	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	0.938	-0.093	-0.182	-0.116	-0.044	0.203	-0.041	-0.227	1.844	"1"
"会计师"	0	0	0	0	0	1	0	2	0.634	0.207	0.39	0.256	0.1	0.84	0.093	0.479	-0.31	-0.093	-0.182	-0.116	-0.044	0.203	-0.041	1.165	2.154	"8"
"会议组"	1	0	0	0	0	0	0	0	0.211	0.069	0.13	0.085	0.033	0.28	0.031	0.16	0.675	-0.031	-0.061	-0.039	-0.015	-0.143	-0.014	-0.076	1.054	"1"
