"","tokenlabel","cluster"
"才能/Na/XIN_CMN_20001003_wpr/35691","才能/Na/XIN_CMN_20001003_wpr/35691",1
"才能/Na/ZBN_CMN_20030520_wpr/61509","才能/Na/ZBN_CMN_20030520_wpr/61509",1
"才能/Na/XIN_CMN_20030414_wpr/20041","才能/Na/XIN_CMN_20030414_wpr/20041",1
"才能/Na/XIN_CMN_20030710_wpr/36393","才能/Na/XIN_CMN_20030710_wpr/36393",1
"才能/Na/XIN_CMN_20010130_wpr/43775","才能/Na/XIN_CMN_20010130_wpr/43775",1
"才能/Na/ZBN_CMN_20001216_wpr/9368","才能/Na/ZBN_CMN_20001216_wpr/9368",1
"才能/Na/CNA_CMN_20001103_wpr/144575","才能/Na/CNA_CMN_20001103_wpr/144575",1
"才能/Na/XIN_CMN_20030908_wpr/41172","才能/Na/XIN_CMN_20030908_wpr/41172",1
"才能/Na/XIN_CMN_20010118_wpr/72031","才能/Na/XIN_CMN_20010118_wpr/72031",1
"才能/Na/XIN_CMN_20030521_wpr/42924","才能/Na/XIN_CMN_20030521_wpr/42924",1
"才能/Na/XIN_CMN_20030416_wpr/39905","才能/Na/XIN_CMN_20030416_wpr/39905",1
"才能/Na/XIN_CMN_20030430_wpr/83613","才能/Na/XIN_CMN_20030430_wpr/83613",1
"才能/Na/ZBN_CMN_20001028_wpr/27180","才能/Na/ZBN_CMN_20001028_wpr/27180",1
"才能/Na/ZBN_CMN_20010130_wpr/25510","才能/Na/ZBN_CMN_20010130_wpr/25510",1
"才能/Na/XIN_CMN_20030504_wpr/44075","才能/Na/XIN_CMN_20030504_wpr/44075",1
"才能/Na/XIN_CMN_20001230_wpr/12429","才能/Na/XIN_CMN_20001230_wpr/12429",1
"才能/Na/XIN_CMN_20001017_wpr/54019","才能/Na/XIN_CMN_20001017_wpr/54019",1
"才能/Na/ZBN_CMN_20030519_wpr/15196","才能/Na/ZBN_CMN_20030519_wpr/15196",1
"才能/Na/XIN_CMN_20001112_wpr/34369","才能/Na/XIN_CMN_20001112_wpr/34369",1
"才能/Na/CNA_CMN_20010129_wpr/60893","才能/Na/CNA_CMN_20010129_wpr/60893",1
"才能/Na/CNA_CMN_20001214_wpr/28284","才能/Na/CNA_CMN_20001214_wpr/28284",2
"才能/Na/CNA_CMN_20001127_wpr/135197","才能/Na/CNA_CMN_20001127_wpr/135197",2
"才能/Na/CNA_CMN_20001003_wpr/77644","才能/Na/CNA_CMN_20001003_wpr/77644",2
"能力/Na/ZBN_CMN_20030816_wpr/50277","能力/Na/ZBN_CMN_20030816_wpr/50277",2
"能力/Na/ZBN_CMN_20030711_wpr/58947","能力/Na/ZBN_CMN_20030711_wpr/58947",2
"才能/Na/ZBN_CMN_20030405_wpr/45907","才能/Na/ZBN_CMN_20030405_wpr/45907",2
"才能/Na/XIN_CMN_20001128_wpr/80168","才能/Na/XIN_CMN_20001128_wpr/80168",2
"才能/Na/CNA_CMN_20001028_wpr/76372","才能/Na/CNA_CMN_20001028_wpr/76372",2
"才能/Na/ZBN_CMN_20030515_wpr/32194","才能/Na/ZBN_CMN_20030515_wpr/32194",2
"才能/Na/CNA_CMN_20001113_wpr/71707","才能/Na/CNA_CMN_20001113_wpr/71707",2
"能力/Na/ZBN_CMN_20030629_wpr/9332","能力/Na/ZBN_CMN_20030629_wpr/9332",2
"能力/Na/ZBN_CMN_20030709_wpr/74942","能力/Na/ZBN_CMN_20030709_wpr/74942",2
"才能/Na/XIN_CMN_20030607_wpr/7511","才能/Na/XIN_CMN_20030607_wpr/7511",2
"才能/Na/XIN_CMN_20030430_wpr/23873","才能/Na/XIN_CMN_20030430_wpr/23873",2
"能力/Na/CNA_CMN_20001106_wpr/40022","能力/Na/CNA_CMN_20001106_wpr/40022",2
"才能/Na/ZBN_CMN_20030912_wpr/2900","才能/Na/ZBN_CMN_20030912_wpr/2900",2
"能力/Na/ZBN_CMN_20030515_wpr/2331","能力/Na/ZBN_CMN_20030515_wpr/2331",2
"能力/Na/ZBN_CMN_20030806_wpr/22197","能力/Na/ZBN_CMN_20030806_wpr/22197",2
"能力/Na/CNA_CMN_20001017_wpr/47945","能力/Na/CNA_CMN_20001017_wpr/47945",2
"能力/Na/XIN_CMN_20030621_wpr/15490","能力/Na/XIN_CMN_20030621_wpr/15490",2
"能力/Na/ZBN_CMN_20030603_wpr/1371","能力/Na/ZBN_CMN_20030603_wpr/1371",2
"实力/Na/CNA_CMN_20010126_wpr/3626","实力/Na/CNA_CMN_20010126_wpr/3626",2
"能力/Na/CNA_CMN_20010102_wpr/34276","能力/Na/CNA_CMN_20010102_wpr/34276",2
"才能/Na/CNA_CMN_20001129_wpr/136463","才能/Na/CNA_CMN_20001129_wpr/136463",2
"才能/Na/ZBN_CMN_20030720_wpr/33248","才能/Na/ZBN_CMN_20030720_wpr/33248",2
