"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"PERC"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"willtake"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"一"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"一九六○年"	0	1	0	0	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	1	-0.014	-0.026	-0.138	-0.014	-0.027	-0.168	1.446	"2"
"一二"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"一些"	2	1	0	0	1	0	1	1	0.759	0.6	0.186	0.345	1.636	0.195	0.356	1.923	0.77	0.329	-0.082	-0.154	-0.318	-0.086	0.512	-0.424	2.675	"1"
"一切"	0	0	0	0	4	0	0	1	0.632	0.5	0.155	0.288	1.363	0.162	0.297	1.603	-0.294	-0.229	-0.068	-0.129	1.666	-0.072	-0.133	-0.313	2.904	"5"
"一味"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"一方面"	0	0	0	1	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	1.24	-0.138	-0.014	-0.027	-0.168	1.706	"4"
"一来"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"一般来说"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"一贯性"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"一蹴"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"七成三"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"万千"	0	0	0	0	0	0	2	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	-0.276	-0.029	2.453	-0.336	3.381	"7"
"万淑彰"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"三峡"	0	1	0	0	0	0	0	1	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	0.721	-0.027	-0.051	-0.276	-0.029	-0.053	0.269	1.543	"2"
"上空"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"下定决心"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"下锅"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"不一定"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"不仅仅"	0	1	0	0	0	0	0	1	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	0.721	-0.027	-0.051	-0.276	-0.029	-0.053	0.269	1.543	"2"
"不会"	0	0	0	0	6	0	0	2	1.012	0.8	0.248	0.46	2.181	0.259	0.475	2.564	-0.47	-0.366	-0.11	-0.206	2.17	-0.115	-0.213	-0.301	3.951	"5"
"不再"	0	0	0	0	1	0	0	1	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	0.327	-0.029	-0.053	0.269	0.965	"5"
"不变"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"不可"	0	0	0	0	3	0	0	1	0.506	0.4	0.124	0.23	1.09	0.13	0.237	1.282	-0.235	-0.183	-0.055	-0.103	1.191	-0.057	-0.106	-0.211	2.141	"5"
"不可能"	0	0	0	0	2	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	1.129	-0.029	-0.053	-0.336	1.834	"5"
"不同"	0	1	0	0	0	0	0	2	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	0.567	-0.041	-0.077	-0.415	-0.043	-0.08	0.616	2.015	"8"
"不如"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"不定"	0	0	0	0	0	0	0	2	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	-0.276	-0.029	-0.053	0.988	1.633	"8"
"不平"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"不断"	3	2	0	0	1	0	0	4	1.265	1	0.311	0.575	2.726	0.324	0.594	3.205	0.911	0.579	-0.137	-0.257	-0.706	-0.143	-0.266	0.392	3.391	"1"
"不景气"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"不能"	0	0	0	1	4	0	0	0	0.632	0.5	0.155	0.288	1.363	0.162	0.297	1.603	-0.294	-0.229	-0.068	0.591	1.666	-0.072	-0.133	-0.839	3.892	"5"
"不至于"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"不良"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"不要"	0	0	0	0	0	1	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	1.489	-0.027	-0.168	1.967	"6"
"不论"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"且"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"世界"	2	4	4	0	0	0	0	3	1.644	1.3	0.404	0.748	3.544	0.421	0.772	4.167	0.298	1.466	3.275	-0.335	-1.797	-0.186	-0.345	-0.445	8.147	"3"
"世贸"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"丝毫"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"两千三百万"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"两岸"	0	2	0	0	2	1	0	5	1.265	1	0.311	0.575	2.726	0.324	0.594	3.205	-0.587	0.579	-0.137	-0.257	-0.338	0.552	-0.266	0.727	3.443	"8"
"中亚"	0	1	0	0	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	1	-0.014	-0.026	-0.138	-0.014	-0.027	-0.168	1.446	"2"
"中国"	0	1	0	0	1	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	0.721	-0.027	-0.051	0.327	-0.029	-0.053	-0.336	1.661	"2"
"中国人"	0	0	0	0	4	0	0	0	0.506	0.4	0.124	0.23	1.09	0.13	0.237	1.282	-0.235	-0.183	-0.055	-0.103	2.258	-0.057	-0.106	-0.671	3.668	"5"
"中油"	0	0	0	1	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	1.24	-0.138	-0.014	-0.027	-0.168	1.706	"4"
"中高档"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"主张"	0	0	0	0	3	0	0	0	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	-0.137	-0.041	-0.077	1.693	-0.043	-0.08	-0.504	2.751	"5"
"之中"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"乐曲"	0	0	0	0	0	1	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	1.489	-0.027	-0.168	1.967	"6"
"乒总"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"习惯"	0	0	0	7	0	0	0	0	0.885	0.7	0.217	0.403	1.908	0.227	0.416	2.244	-0.411	-0.32	-0.096	8.681	-0.968	-0.1	-0.186	-1.175	11.937	"4"
"乱"	0	0	0	1	1	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	0.952	0.327	-0.029	-0.053	-0.336	1.933	"4"
"乳癌"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"了"	28	15	1	2	2	5	0	23	9.613	7.6	2.36	4.373	20.718	2.464	4.511	24.362	7.148	2.113	-0.505	-0.745	-7.872	0.997	-2.02	-0.375	21.775	"5"
"了4"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"事实"	0	0	0	0	2	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	1.129	-0.029	-0.053	-0.336	1.834	"5"
"些"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"些许"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"交叉"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"产区"	1	0	0	0	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	0.898	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	-0.168	1.331	"1"
"产生"	0	2	0	0	0	0	0	6	1.012	0.8	0.248	0.46	2.181	0.259	0.475	2.564	-0.47	0.728	-0.11	-0.206	-1.106	-0.115	-0.213	1.795	4.743	"8"
"京都议定书"	0	0	1	0	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	1.508	-0.026	-0.138	-0.014	-0.027	-0.168	1.986	"3"
"人们"	1	0	1	0	4	0	0	2	1.012	0.8	0.248	0.46	2.181	0.259	0.475	2.564	-0.136	-0.366	0.652	-0.206	0.831	-0.115	-0.213	-0.301	2.82	"5"
"人生"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"人类"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"人脑"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"什么"	1	0	0	0	0	0	0	3	0.506	0.4	0.124	0.23	1.09	0.13	0.237	1.282	0.379	-0.183	-0.055	-0.103	-0.553	-0.057	-0.106	1	2.436	"8"
"什么样"	2	0	0	0	0	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	1.796	-0.092	-0.027	-0.051	-0.276	-0.029	-0.053	-0.336	2.66	"1"
"仇士良"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"仇美"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"以前"	0	0	0	1	0	0	1	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	0.952	-0.276	-0.029	0.939	-0.336	2.768	"4"
"以往"	0	0	0	4	0	0	0	0	0.506	0.4	0.124	0.23	1.09	0.13	0.237	1.282	-0.235	-0.183	-0.055	4.96	-0.553	-0.057	-0.106	-0.671	6.82	"4"
"任何"	0	0	0	2	7	0	0	0	1.138	0.9	0.279	0.518	2.453	0.292	0.534	2.885	-0.529	-0.412	-0.123	1.041	2.631	-0.129	-0.239	-1.511	6.615	"5"
"任内"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"企鹅"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"会计"	0	0	0	0	2	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	1.129	-0.029	-0.053	-0.336	1.834	"5"
"传统"	1	1	0	3	2	0	0	0	0.885	0.7	0.217	0.403	1.908	0.227	0.416	2.244	0.213	0.283	-0.096	2.252	0.215	-0.1	-0.186	-1.175	4.52	"4"
"位置"	0	1	0	0	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	1	-0.014	-0.026	-0.138	-0.014	-0.027	-0.168	1.446	"2"
"体制"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"体认"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"佛州"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"作"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"作出"	0	0	0	0	6	0	0	0	0.759	0.6	0.186	0.345	1.636	0.195	0.356	1.923	-0.352	-0.275	-0.082	-0.154	3.387	-0.086	-0.159	-1.007	5.502	"5"
"作法"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"作风"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"供求"	3	0	0	0	0	0	0	0	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	2.694	-0.137	-0.041	-0.077	-0.415	-0.043	-0.08	-0.504	3.991	"1"
"供需"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"依据"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"侧面"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"保暖"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"保育区"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"保育课"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"信仰"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"候"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"值得"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"偏差"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"做出"	0	0	0	0	3	0	0	0	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	-0.137	-0.041	-0.077	1.693	-0.043	-0.08	-0.504	2.751	"5"
"健身"	0	0	0	1	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	1.24	-0.138	-0.014	-0.027	-0.168	1.706	"4"
"偶"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"僵化"	0	0	0	0	2	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	1.129	-0.029	-0.053	-0.336	1.834	"5"
"先前"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"先行"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"光华"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"入账"	0	0	0	1	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	1.24	-0.138	-0.014	-0.027	-0.168	1.706	"4"
"全体"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"全球"	0	0	1	0	1	0	0	3	0.632	0.5	0.155	0.288	1.363	0.162	0.297	1.603	-0.294	-0.229	0.836	-0.129	-0.233	-0.072	-0.133	0.718	2.644	"3"
"公投"	0	0	0	0	2	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	1.129	-0.029	-0.053	-0.336	1.834	"5"
"公积金"	0	0	0	0	3	0	0	0	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	-0.137	-0.041	-0.077	1.693	-0.043	-0.08	-0.504	2.751	"5"
"公约"	0	0	3	0	0	0	0	0	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	-0.137	4.524	-0.077	-0.415	-0.043	-0.08	-0.504	5.956	"3"
"公署"	0	0	0	1	0	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	1.24	-0.138	-0.014	-0.027	-0.168	1.706	"4"
"关注"	0	0	0	0	0	0	1	1	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	-0.117	-0.092	-0.027	-0.051	-0.276	-0.029	0.939	0.269	1.8	"7"
"关系"	4	3	1	1	0	0	0	5	1.771	1.4	0.435	0.805	3.816	0.454	0.831	4.488	1.044	0.8	0.447	0.249	-1.935	-0.2	-0.372	0.316	5.363	"5"
"内含"	0	0	0	0	0	0	1	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	1.227	-0.168	1.692	"7"
"内部"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"内需"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"农产品"	0	0	0	0	0	0	0	1	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	-0.138	-0.014	-0.027	0.494	0.818	"8"
"决定"	0	0	0	3	3	0	0	0	0.759	0.6	0.186	0.345	1.636	0.195	0.356	1.923	-0.352	-0.275	-0.082	2.476	0.685	-0.086	-0.159	-1.007	5.122	"4"
"决心"	0	0	0	0	1	0	0	0	0.126	0.1	0.031	0.058	0.273	0.032	0.059	0.321	-0.059	-0.046	-0.014	-0.026	0.564	-0.014	-0.027	-0.168	0.918	"5"
"决策"	1	0	0	0	1	0	0	0	0.253	0.2	0.062	0.115	0.545	0.065	0.119	0.641	0.625	-0.092	-0.027	-0.051	0.327	-0.029	-0.053	-0.336	1.54	"1"
"况"	0	0	0	0	0	0	0	3	0.379	0.3	0.093	0.173	0.818	0.097	0.178	0.962	-0.176	-0.137	-0.041	-0.077	-0.415	-0.043	-0.08	1.482	2.451	"8"
