"","tokenlabel","cluster"
"领导/Na/XIN_CMN_20030426_wpr/13208","领导/Na/XIN_CMN_20030426_wpr/13208",1
"领导/Na/XIN_CMN_20030722_wpr/38676","领导/Na/XIN_CMN_20030722_wpr/38676",1
"领导/Na/XIN_CMN_20030722_wpr/38689","领导/Na/XIN_CMN_20030722_wpr/38689",1
"领导/Na/CNA_CMN_20001214_wpr/40388","领导/Na/CNA_CMN_20001214_wpr/40388",1
"领导/Na/CNA_CMN_20001020_wpr/65472","领导/Na/CNA_CMN_20001020_wpr/65472",1
"领导/Na/ZBN_CMN_20001230_wpr/13210","领导/Na/ZBN_CMN_20001230_wpr/13210",1
"领导/Na/CNA_CMN_20010108_wpr/26143","领导/Na/CNA_CMN_20010108_wpr/26143",1
"领导/Na/CNA_CMN_20001028_wpr/95374","领导/Na/CNA_CMN_20001028_wpr/95374",1
"领导/Na/XIN_CMN_20010130_wpr/50878","领导/Na/XIN_CMN_20010130_wpr/50878",1
"领导/Na/ZBN_CMN_20030625_wpr/66297","领导/Na/ZBN_CMN_20030625_wpr/66297",1
"领导/Na/XIN_CMN_20030423_wpr/39007","领导/Na/XIN_CMN_20030423_wpr/39007",1
"领导/Na/XIN_CMN_20001214_wpr/11621","领导/Na/XIN_CMN_20001214_wpr/11621",1
"领导/Na/XIN_CMN_20001217_wpr/53151","领导/Na/XIN_CMN_20001217_wpr/53151",1
"领导/Na/XIN_CMN_20030410_wpr/84008","领导/Na/XIN_CMN_20030410_wpr/84008",1
"领导/Na/XIN_CMN_20010119_wpr/65254","领导/Na/XIN_CMN_20010119_wpr/65254",1
"领导/Na/XIN_CMN_20001122_wpr/19151","领导/Na/XIN_CMN_20001122_wpr/19151",1
"领导/Na/XIN_CMN_20030418_wpr/57289","领导/Na/XIN_CMN_20030418_wpr/57289",1
"领导/Na/XIN_CMN_20001023_wpr/56831","领导/Na/XIN_CMN_20001023_wpr/56831",1
"领导/Na/XIN_CMN_20030610_wpr/6424","领导/Na/XIN_CMN_20030610_wpr/6424",1
"领导/Na/XIN_CMN_20030413_wpr/36012","领导/Na/XIN_CMN_20030413_wpr/36012",1
"领导/Na/XIN_CMN_20001208_wpr/31027","领导/Na/XIN_CMN_20001208_wpr/31027",1
"领导/Na/XIN_CMN_20030804_wpr/10159","领导/Na/XIN_CMN_20030804_wpr/10159",1
"领导/Na/XIN_CMN_20001010_wpr/47575","领导/Na/XIN_CMN_20001010_wpr/47575",2
"领导/Na/XIN_CMN_20001001_wpr/73090","领导/Na/XIN_CMN_20001001_wpr/73090",2
"领导/Na/XIN_CMN_20001122_wpr/40891","领导/Na/XIN_CMN_20001122_wpr/40891",2
"领导/Na/XIN_CMN_20001113_wpr/32948","领导/Na/XIN_CMN_20001113_wpr/32948",2
"领导/Na/XIN_CMN_20010108_wpr/39286","领导/Na/XIN_CMN_20010108_wpr/39286",2
"领导/Na/XIN_CMN_20001123_wpr/16197","领导/Na/XIN_CMN_20001123_wpr/16197",2
"领导/Na/XIN_CMN_20001121_wpr/16530","领导/Na/XIN_CMN_20001121_wpr/16530",2
"领导/Na/XIN_CMN_20030421_wpr/60403","领导/Na/XIN_CMN_20030421_wpr/60403",2
"领导/Na/XIN_CMN_20030923_wpr/52453","领导/Na/XIN_CMN_20030923_wpr/52453",2
"领导/Na/XIN_CMN_20030610_wpr/31177","领导/Na/XIN_CMN_20030610_wpr/31177",2
"领导/Na/XIN_CMN_20030525_wpr/2880","领导/Na/XIN_CMN_20030525_wpr/2880",2
"领导/Na/XIN_CMN_20001123_wpr/58831","领导/Na/XIN_CMN_20001123_wpr/58831",2
"领导/Na/XIN_CMN_20001219_wpr/22127","领导/Na/XIN_CMN_20001219_wpr/22127",2
"领导/Na/XIN_CMN_20001205_wpr/5130","领导/Na/XIN_CMN_20001205_wpr/5130",2
"领导/Na/XIN_CMN_20010122_wpr/27999","领导/Na/XIN_CMN_20010122_wpr/27999",2
"领导/Na/XIN_CMN_20001217_wpr/8180","领导/Na/XIN_CMN_20001217_wpr/8180",2
"领导/Na/XIN_CMN_20030702_wpr/34119","领导/Na/XIN_CMN_20030702_wpr/34119",2
"领导/Na/XIN_CMN_20001213_wpr/75489","领导/Na/XIN_CMN_20001213_wpr/75489",2
"领导/Na/XIN_CMN_20010102_wpr/57517","领导/Na/XIN_CMN_20010102_wpr/57517",2
"领导/Na/XIN_CMN_20010103_wpr/8017","领导/Na/XIN_CMN_20010103_wpr/8017",2
"领导/Na/XIN_CMN_20001201_wpr/9678","领导/Na/XIN_CMN_20001201_wpr/9678",2
"领导/Na/CNA_CMN_20001027_wpr/16199","领导/Na/CNA_CMN_20001027_wpr/16199",2
"领导/Na/XIN_CMN_20030522_wpr/45659","领导/Na/XIN_CMN_20030522_wpr/45659",2
"领袖/Na/XIN_CMN_20030503_wpr/45162","领袖/Na/XIN_CMN_20030503_wpr/45162",2
"领袖/Na/ZBN_CMN_20030820_wpr/49341","领袖/Na/ZBN_CMN_20030820_wpr/49341",2
"领导/Na/ZBN_CMN_20030929_wpr/59846","领导/Na/ZBN_CMN_20030929_wpr/59846",2
"领袖/Na/ZBN_CMN_20030505_wpr/78721","领袖/Na/ZBN_CMN_20030505_wpr/78721",2
"领袖/Na/ZBN_CMN_20030505_wpr/81057","领袖/Na/ZBN_CMN_20030505_wpr/81057",2
"领袖/Na/ZBN_CMN_20030714_wpr/28548","领袖/Na/ZBN_CMN_20030714_wpr/28548",2
"领袖/Na/ZBN_CMN_20030413_wpr/74692","领袖/Na/ZBN_CMN_20030413_wpr/74692",2
"领导/Na/XIN_CMN_20001228_wpr/22809","领导/Na/XIN_CMN_20001228_wpr/22809",2
"领导/Na/XIN_CMN_20001213_wpr/51540","领导/Na/XIN_CMN_20001213_wpr/51540",2
"领导/Na/XIN_CMN_20030921_wpr/22614","领导/Na/XIN_CMN_20030921_wpr/22614",2
"领导/Na/XIN_CMN_20001129_wpr/30511","领导/Na/XIN_CMN_20001129_wpr/30511",2
"领导/Na/CNA_CMN_20030522_wpr/10536","领导/Na/CNA_CMN_20030522_wpr/10536",2
"领导/Na/XIN_CMN_20001210_wpr/47483","领导/Na/XIN_CMN_20001210_wpr/47483",2
"领导/Na/XIN_CMN_20001108_wpr/36543","领导/Na/XIN_CMN_20001108_wpr/36543",2
"领导/Na/XIN_CMN_20001117_wpr/12956","领导/Na/XIN_CMN_20001117_wpr/12956",2
"领导/Na/XIN_CMN_20030813_wpr/52616","领导/Na/XIN_CMN_20030813_wpr/52616",2
