"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"洗手"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"活跃"	0	0	0	1	0	1	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	-0.226	-0.139	1.026	-0.185	0.251	1.868	"4"
"派"	0	0	0	0	2	0	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	-0.226	-0.139	-0.043	1.434	-0.358	2.241	"5"
"流行病学"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"浪头"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"海事局"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"海内外"	0	0	0	0	1	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	0.717	-0.179	1.119	"5"
"海埂"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"海外"	0	1	0	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	0.641	-0.069	-0.021	-0.093	-0.179	1.023	"2"
"海湾"	0	0	0	0	1	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	0.717	-0.179	1.119	"5"
"消灭"	0	0	0	1	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	1.317	-0.093	-0.179	1.791	"4"
"消耗"	0	1	1	0	0	0	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	0.392	0.563	-0.043	-0.185	-0.358	1.582	"3"
"消退"	0	0	2	0	0	0	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	-0.226	1.662	-0.043	-0.185	-0.358	2.515	"3"
"消长"	0	0	2	0	0	0	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	-0.226	1.662	-0.043	-0.185	-0.358	2.515	"3"
"涉嫌"	0	1	0	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	0.641	-0.069	-0.021	-0.093	-0.179	1.023	"2"
"涨势"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"淫威"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"淮河"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"深信"	0	0	0	0	0	1	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	-0.093	0.472	0.788	"6"
"深厚"	0	0	0	0	1	1	0.092	0.457	0.295	0.096	0.384	0.675	-0.041	-0.226	-0.139	-0.043	0.46	0.251	1.16	"5"
"深远"	0	0	0	0	1	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	0.717	-0.179	1.119	"5"
"清剿"	0	1	0	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	0.641	-0.069	-0.021	-0.093	-0.179	1.023	"2"
"清污"	0	0	1	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	0.831	-0.021	-0.093	-0.179	1.257	"3"
"清流"	0	0	0	0	0	1	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	-0.093	0.472	0.788	"6"
"清除"	0	0	0	0	1	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	-0.113	-0.069	-0.021	0.717	-0.179	1.119	"5"
"渐进式"	0	1	0	0	0	0	0.046	0.229	0.148	0.048	0.192	0.338	-0.02	0.641	-0.069	-0.021	-0.093	-0.179	1.023	"2"
