"cluster"	"sigcol"
"8"	"像神"
"8"	"台风"
"8"	"仍"
"8"	"稳定"
"3"	"资料"
"3"	"并"
"3"	"研判出"
"3"	"回游"
"3"	"外在"
"3"	"标识"
"8"	"批"
"8"	"全民"
"8"	"健身"
"8"	"其中"
"8"	"健身"
"8"	"达"
"8"	"近"
"8"	"800"
"8"	"条"
"8"	"各省"
"8"	"广州"
"8"	"大街小巷"
"8"	"健身"
"8"	"居民"
"8"	"小区"
"8"	"内"
"8"	"宏茂桥"
"8"	"地铁站"
"3"	"居然"
"3"	"还"
"3"	"直"
"3"	"走向"
"3"	"歌迷区"
"3"	"跟"
"7"	"行驶"
"7"	"台东市区"
"7"	"火车"
"8"	"补偿费"
"8"	"公路局"
"8"	"是以"
"8"	"服务"
"8"	"嘉义"
"8"	"生活圈"
"3"	"班"
"3"	"班车"
"3"	"其它"
"3"	"延长"
"3"	"收班"
"3"	"供"
"3"	"转乘"
"8"	"学童"
"8"	"上下学"
"8"	"畅通无阻"
"8"	"县警局"
"8"	"邀集"
"2"	"走"
"2"	"孤立"
"2"	"紧跟"
"2"	"连续剧"
"2"	"走"
"2"	"喜剧"
"2"	"松"
"2"	"山鸟"
"2"	"主义"
"2"	"空姐"
"8"	"十一月"
"8"	"二十九日"
"8"	"延伸到"
"3"	"航运"
"3"	"反核"
"3"	"化约为"
"6"	"条"
"4"	"回到"
"4"	"柯林顿"
"4"	"新"
"4"	"运"
"4"	"同样"
"4"	"中东"
"8"	"路廊"
"8"	"替代"
"8"	"行程"
"3"	"反核"
"3"	"游行"
"3"	"市立"
"3"	"施若德"
"3"	"新中间"
"3"	"辞"
"3"	"归隐"
"3"	"施若德"
"4"	"党"
"4"	"弹性"
"3"	"水处"
"3"	"更改"
"3"	"选择"
"3"	"水处"
"3"	"规划"
"3"	"路线"
"3"	"路线"
"3"	"求"
"3"	"稍"
"3"	"差些"
"3"	"热门"
"3"	"比较"
"3"	"至于"
"3"	"部份"
"3"	"行程"
"3"	"调整"
"3"	"比较"
"3"	"选择"
"3"	"冷门"
"7"	"公里"
"7"	"捷运"
"7"	"运量"
"7"	"离峰"
"7"	"班距"
"8"	"路"
"8"	"终点"
"8"	"站"
"8"	"改为"
"8"	"昆阳"
"8"	"站"
"8"	"昆阳"
"8"	"站"
"8"	"通往"
"8"	"南港"
"7"	"捷运"
"7"	"穿越"
"7"	"大厦"
"7"	"弹性"
"3"	"旅游"
"3"	"旅游"
"7"	"捷运"
"7"	"显示图"
"7"	"到站"
"2"	"政策"
"2"	"上将"
"2"	"走"
"2"	"务实"
"6"	"关怀"
"6"	"旅"
"6"	"设计"
"6"	"条"
"6"	"涵"
"6"	"盖"
"6"	"阿里山"
"4"	"攀登"
"4"	"雪山"
"4"	"登山口"
"4"	"出发"
"4"	"山庄"
"8"	"属于"
"8"	"依照"
"8"	"以往"
"8"	"新"
"8"	"通车"
"3"	"接待处"
"3"	"旅游"
"2"	"一向"
"2"	"走"
"2"	"本土"
"2"	"民视"
"2"	"风"
"2"	"靠拢"
"8"	"车队"
"8"	"按"
"8"	"原订"
"8"	"叙利亚"
"8"	"车队"
"8"	"方"
"8"	"车队"
"8"	"行进"
"8"	"联军"
"8"	"联军"
"3"	"上将"
"3"	"温和"
"2"	"走"
"2"	"中国化"
"2"	"不再"
"4"	"坚定"
"4"	"务实"
"4"	"前进"
"4"	"基本"
"4"	"改变"
"4"	"改变"
"4"	"思想"
"4"	"实事求是"
"4"	"出发"
