"","tokenlabel","cluster"
"裁判/Na/XIN_CMN_20001016_wpr/60179","裁判/Na/XIN_CMN_20001016_wpr/60179",1
"裁判/Na/XIN_CMN_20030408_wpr/67554","裁判/Na/XIN_CMN_20030408_wpr/67554",1
"裁判/Na/XIN_CMN_20001226_wpr/61543","裁判/Na/XIN_CMN_20001226_wpr/61543",1
"裁判/Na/ZBN_CMN_20030409_wpr/42601","裁判/Na/ZBN_CMN_20030409_wpr/42601",1
"裁判/Na/XIN_CMN_20030621_wpr/27564","裁判/Na/XIN_CMN_20030621_wpr/27564",1
"裁判/Na/XIN_CMN_20030423_wpr/60830","裁判/Na/XIN_CMN_20030423_wpr/60830",1
"裁判/Na/XIN_CMN_20001210_wpr/11418","裁判/Na/XIN_CMN_20001210_wpr/11418",1
"裁判/Na/ZBN_CMN_20030405_wpr/10032","裁判/Na/ZBN_CMN_20030405_wpr/10032",1
"裁判/Na/ZBN_CMN_20001009_wpr/38945","裁判/Na/ZBN_CMN_20001009_wpr/38945",1
"裁判/Na/ZBN_CMN_20030824_wpr/15641","裁判/Na/ZBN_CMN_20030824_wpr/15641",1
"裁判/Na/ZBN_CMN_20001219_wpr/28414","裁判/Na/ZBN_CMN_20001219_wpr/28414",1
"裁判/Na/ZBN_CMN_20030903_wpr/44576","裁判/Na/ZBN_CMN_20030903_wpr/44576",1
"裁判/Na/XIN_CMN_20030827_wpr/79600","裁判/Na/XIN_CMN_20030827_wpr/79600",1
"裁判/Na/ZBN_CMN_20030930_wpr/56188","裁判/Na/ZBN_CMN_20030930_wpr/56188",1
"裁判/Na/ZBN_CMN_20030629_wpr/57107","裁判/Na/ZBN_CMN_20030629_wpr/57107",1
"裁判/Na/ZBN_CMN_20030407_wpr/17982","裁判/Na/ZBN_CMN_20030407_wpr/17982",1
"裁判/Na/ZBN_CMN_20030526_wpr/17058","裁判/Na/ZBN_CMN_20030526_wpr/17058",1
"裁判/Na/XIN_CMN_20001126_wpr/44863","裁判/Na/XIN_CMN_20001126_wpr/44863",1
"裁判/Na/XIN_CMN_20001106_wpr/57696","裁判/Na/XIN_CMN_20001106_wpr/57696",1
"裁判/Na/ZBN_CMN_20030428_wpr/51633","裁判/Na/ZBN_CMN_20030428_wpr/51633",1
"裁判/Na/XIN_CMN_20030501_wpr/31856","裁判/Na/XIN_CMN_20030501_wpr/31856",1
"裁判/Na/XIN_CMN_20001106_wpr/57682","裁判/Na/XIN_CMN_20001106_wpr/57682",1
"裁判/Na/XIN_CMN_20001106_wpr/57881","裁判/Na/XIN_CMN_20001106_wpr/57881",1
"裁判/Na/CNA_CMN_20001231_wpr/83325","裁判/Na/CNA_CMN_20001231_wpr/83325",1
"裁判/Na/CNA_CMN_20001209_wpr/91006","裁判/Na/CNA_CMN_20001209_wpr/91006",1
"裁判/Na/XIN_CMN_20030521_wpr/65450","裁判/Na/XIN_CMN_20030521_wpr/65450",1
"裁判/Na/ZBN_CMN_20030909_wpr/14699","裁判/Na/ZBN_CMN_20030909_wpr/14699",1
"裁判/Na/ZBN_CMN_20030429_wpr/40331","裁判/Na/ZBN_CMN_20030429_wpr/40331",1
"裁判/Na/ZBN_CMN_20030407_wpr/62841","裁判/Na/ZBN_CMN_20030407_wpr/62841",1
"裁判/Na/ZBN_CMN_20001128_wpr/35065","裁判/Na/ZBN_CMN_20001128_wpr/35065",1
"裁判/Na/XIN_CMN_20001208_wpr/5659","裁判/Na/XIN_CMN_20001208_wpr/5659",1
"裁判/Na/ZBN_CMN_20030423_wpr/13225","裁判/Na/ZBN_CMN_20030423_wpr/13225",1
"裁判/Na/XIN_CMN_20030903_wpr/15884","裁判/Na/XIN_CMN_20030903_wpr/15884",1
"裁判/Na/ZBN_CMN_20030924_wpr/54363","裁判/Na/ZBN_CMN_20030924_wpr/54363",1
"裁判/Na/ZBN_CMN_20030504_wpr/18208","裁判/Na/ZBN_CMN_20030504_wpr/18208",1
"裁判/Na/ZBN_CMN_20030622_wpr/18140","裁判/Na/ZBN_CMN_20030622_wpr/18140",1
"裁判/Na/XIN_CMN_20030430_wpr/79379","裁判/Na/XIN_CMN_20030430_wpr/79379",1
"裁判/Na/XIN_CMN_20001216_wpr/2680","裁判/Na/XIN_CMN_20001216_wpr/2680",1
"裁判/Na/XIN_CMN_20001209_wpr/15553","裁判/Na/XIN_CMN_20001209_wpr/15553",1
"裁判/Na/XIN_CMN_20030719_wpr/29289","裁判/Na/XIN_CMN_20030719_wpr/29289",1
"裁判/Na/XIN_CMN_20001202_wpr/38086","裁判/Na/XIN_CMN_20001202_wpr/38086",1
"裁判/Na/XIN_CMN_20010104_wpr/52472","裁判/Na/XIN_CMN_20010104_wpr/52472",1
"裁判/Na/ZBN_CMN_20030702_wpr/12344","裁判/Na/ZBN_CMN_20030702_wpr/12344",1
"裁判/Na/ZBN_CMN_20030514_wpr/48671","裁判/Na/ZBN_CMN_20030514_wpr/48671",1
"裁判/Na/XIN_CMN_20030625_wpr/60964","裁判/Na/XIN_CMN_20030625_wpr/60964",1
"裁判/Na/ZBN_CMN_20030414_wpr/20704","裁判/Na/ZBN_CMN_20030414_wpr/20704",1
"裁判/Na/ZBN_CMN_20030630_wpr/52143","裁判/Na/ZBN_CMN_20030630_wpr/52143",1
"裁判/Na/ZBN_CMN_20001025_wpr/27321","裁判/Na/ZBN_CMN_20001025_wpr/27321",1
"裁判/Na/CNA_CMN_20010112_wpr/46376","裁判/Na/CNA_CMN_20010112_wpr/46376",1
"裁判/Na/XIN_CMN_20001228_wpr/38405","裁判/Na/XIN_CMN_20001228_wpr/38405",1
"裁判/Na/XIN_CMN_20001204_wpr/58686","裁判/Na/XIN_CMN_20001204_wpr/58686",1
