"cluster"	"sigcol"
"7"	"购"
"7"	"票"
"7"	"洽"
"7"	"售票"
"7"	"职棒"
"7"	"大联盟"
"7"	"宝"
"7"	"太阳"
"7"	"高屏"
"7"	"雷公"
"7"	"高雄县"
"7"	"棒球场"
"7"	"--"
"7"	"三十分"
"7"	"播"
"7"	"由于"
"7"	"一日"
"7"	"流行"
"7"	"追踪"
"7"	"四日"
"7"	"新闻"
"7"	"登场"
"7"	"主持人"
"7"	"音乐"
"7"	"吴素柔"
"7"	"十三日电"
"7"	"MUCH"
"7"	"台"
"7"	"e"
"7"	"节目"
"7"	"唐飞"
"7"	"--"
"7"	"关键"
"7"	"里"
"7"	"书"
"7"	"内容"
"7"	"个"
"7"	"不断"
"7"	"充满"
"7"	"不断"
"7"	"荷包"
"7"	"缩水"
"7"	"往往"
"7"	"食"
"7"	"斗争"
"7"	"避难"
"7"	"生存"
"7"	"许多"
"7"	"门市"
"7"	"售票"
"7"	"系统"
"7"	"购"
"7"	"票"
"3"	"出土"
"3"	"文物"
"3"	"久远"
"3"	"陶豆"
"3"	"红色"
"7"	"--"
"7"	"九时"
"7"	"中华"
"7"	"电信"
"7"	"网际"
"7"	"宽频网"
"7"	"路签"
"7"	"约"
"7"	"记者会"
"7"	"中华"
"7"	"电信"
"7"	"中华"
"7"	"电信"
"7"	"网际"
"7"	"二十一日"
"7"	"中华"
"7"	"电信"
"3"	"考证"
"3"	"艘"
"3"	"太阳船"
"3"	"埋藏"
"3"	"距"
"3"	"今"
"3"	"大约"
"3"	"5000年"
"7"	"提琴"
"7"	"黄金"
"7"	"个"
"7"	"主义"
"7"	"座"
"7"	"里"
"7"	"段"
"7"	"历史"
"3"	"发掘"
"3"	"灰坑"
"3"	"实物"
"3"	"大约"
"3"	"商代"
"3"	"晚期"
"3"	"陶器"
"7"	"40年代"
"7"	"60"
"7"	"上班"
"7"	"认定"
"7"	"90"
"7"	"拉美"
"7"	"背上"
"7"	"幕"
"7"	"八十"
"7"	"日渐"
