"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"SumAbsDev"	"LargestDev"
"7.8％"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"891114"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"9％"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"900109"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"900130"	0	0	0	0	0	0	2	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	2.24	-0.102	-0.018	-0.053	3.099	"7"
"97"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"beenz"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"EuropeanMonetarnstitute"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"IMF"	9	1	0	0	0	0	0	0	0	0	1.656	0.399	1.777	1.372	0.786	1.341	0.759	1.111	0.204	0.594	6.098	0.475	-0.85	-0.641	-0.356	-0.625	-0.343	-0.512	-0.09	-0.266	10.256	"1"
"M1"	0	0	0	0	0	0	1	2	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	0.676	1.465	-0.027	-0.08	3.279	"8"
"M1A"	0	0	0	0	0	0	8	0	0	0	1.325	0.32	1.422	1.097	0.629	1.072	0.607	0.889	0.163	0.476	-0.629	-0.142	-0.68	-0.513	-0.285	-0.5	8.96	-0.409	-0.072	-0.213	12.403	"7"
"M1B"	0	0	0	0	0	0	8	0	0	0	1.325	0.32	1.422	1.097	0.629	1.072	0.607	0.889	0.163	0.476	-0.629	-0.142	-0.68	-0.513	-0.285	-0.5	8.96	-0.409	-0.072	-0.213	12.403	"7"
"M2"	0	0	0	0	0	0	18	1	0	0	3.147	0.759	3.376	2.606	1.494	2.547	1.441	2.112	0.388	1.129	-1.494	-0.336	-1.615	-1.217	-0.676	-1.188	18.914	-0.444	-0.17	-0.506	26.56	"7"
"M3"	0	0	0	0	0	0	1	4	0	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	-0.089	-0.425	-0.32	-0.178	-0.313	0.487	3.158	-0.045	-0.133	5.541	"8"
"Mboweni"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"MIB"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"Paribas"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"Rufiya（Rf"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"SDR"	2	0	0	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	1.562	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.333	"1"
"www.beenz.com"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"一九九九年"	0	0	0	0	0	0	0	0	1	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	1.69	-0.027	2.147	"9"
"一兆五千二百"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"一成不变"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"一百八十三"	0	1	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	1.399	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.847	"2"
"一等"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"一蹶不振"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"七十二亿"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"万亿"	0	0	1	0	0	0	1	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	-0.125	0.836	-0.102	-0.018	-0.053	2.015	"7"
"万灵丹"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"三一"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"上升"	1	0	0	0	0	2	0	1	1	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	0.225	-0.089	-0.425	-0.32	-0.178	0.866	-0.171	0.351	1.008	-0.133	3.766	"9"
"上半年"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"上扬"	0	0	1	0	0	1	0	1	1	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	0.265	-0.256	-0.142	0.359	-0.137	0.425	1.101	-0.106	3.177	"9"
"上限"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"下滑"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"下跌"	0	0	0	0	0	6	0	0	0	1	1.159	0.28	1.244	0.96	0.55	0.938	0.531	0.778	0.143	0.416	-0.551	-0.124	-0.595	-0.448	-0.249	4.444	-0.24	-0.358	-0.063	0.457	7.529	"6"
"下跪"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"下降"	0	0	0	0	0	1	1	2	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	-0.34	-0.256	-0.142	0.359	0.568	1.197	-0.036	-0.106	3.39	"8"
"世界"	11	3	3	0	0	3	0	0	0	2	3.644	0.879	3.91	3.017	1.73	2.949	1.669	2.445	0.45	1.308	3.522	1.254	-0.363	-1.409	-0.783	0.236	-0.754	-1.126	-0.197	0.421	10.065	"1"
"世界贸易组织"	1	2	0	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	0.378	2.332	-0.255	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	3.816	"2"
"世行"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"东亚"	0	0	1	0	0	0	0	0	0	1	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	0.938	2.133	"10"
"东南亚"	0	0	0	1	0	1	0	3	0	1	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	-0.472	-0.106	-0.51	0.231	-0.213	0.238	-0.206	1.674	-0.054	0.512	4.216	"8"
"中介商"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"中国人"	0	1	1	0	0	0	0	1	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	0.939	0.353	-0.192	-0.107	-0.188	-0.103	0.526	-0.027	-0.08	2.751	"2"
"中国人民"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"中止"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"中立"	0	0	3	0	0	0	0	0	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	2.251	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	-0.08	3.391	"3"
"中线"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"中菲"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"中部"	0	0	0	0	0	0	0	0	0	3	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	3.678	4.993	"10"
"中间"	0	0	0	0	0	0	4	0	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	-0.315	-0.071	-0.34	-0.256	-0.142	-0.25	4.48	-0.205	-0.036	-0.106	6.201	"7"
"主导"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"主管"	0	0	0	0	0	0	0	0	0	2	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	2.452	3.327	"10"
"主要"	1	0	2	11	17	22	0	2	0	0	9.11	2.197	9.774	7.543	4.325	7.373	4.172	6.113	1.124	3.269	-3.249	-0.974	-2.758	0.902	6.207	6.042	-1.884	-1.322	-0.493	-1.464	25.295	"5"
"买卖"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"了无"	0	1	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	1.399	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.847	"2"
"事务"	0	1	1	0	0	0	0	0	0	4	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	-0.472	0.664	-0.149	-0.384	-0.213	-0.375	-0.206	-0.307	-0.054	3.77	6.594	"10"
"二点五"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"互"	0	0	1	0	1	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	0.49	-0.128	0.821	-0.125	-0.069	-0.102	-0.018	-0.053	1.998	"5"
"互换"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"互见"	0	0	0	0	7	0	0	0	0	0	1.159	0.28	1.244	0.96	0.55	0.938	0.531	0.778	0.143	0.416	-0.551	-0.124	-0.595	-0.448	7.731	-0.438	-0.24	-0.358	-0.063	-0.186	10.734	"5"
"亚洲"	3	0	4	2	27	2	0	0	0	0	6.294	1.518	6.753	5.212	2.988	5.094	2.882	4.224	0.776	2.259	-0.979	-0.673	-0.769	-1.04	21.114	-1	-1.302	-1.944	-0.341	-1.011	30.173	"5"
"交易"	0	0	0	0	1	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	1.104	-0.063	-0.034	-0.051	-0.009	-0.027	1.534	"5"
"交易员"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"交易商"	0	0	0	0	15	0	0	1	0	0	2.65	0.639	2.843	2.194	1.258	2.145	1.214	1.778	0.327	0.951	-1.258	-0.283	-1.36	-1.025	15.395	-1	-0.548	-0.341	-0.143	-0.426	21.779	"5"
"人民币"	0	2	1	51	0	3	0	1	0	1	9.772	2.356	10.485	8.092	4.64	7.909	4.475	6.558	1.206	3.507	-4.64	-0.237	-3.875	35.159	-2.099	-1.453	-2.021	-2.096	-0.529	-0.896	53.005	"4"
"仅仅"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"仅有"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"价"	0	0	0	1	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	0.863	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.265	"4"
"价位"	1	0	0	0	0	3	0	0	0	0	0.663	0.16	0.711	0.549	0.315	0.536	0.303	0.445	0.082	0.238	0.288	-0.071	-0.34	-0.256	-0.142	2.062	-0.137	-0.205	-0.036	-0.106	3.643	"6"
"价格"	0	0	2	25	0	1	0	1	0	0	4.803	1.158	5.154	3.977	2.28	3.888	2.2	3.223	0.593	1.724	-2.281	-0.513	-1.045	17.44	-1.032	-1.073	-0.993	-0.819	-0.26	-0.772	26.228	"4"
"众所瞩目"	0	0	0	0	0	1	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	0.873	-0.034	-0.051	-0.009	-0.027	1.276	"6"
"会"	0	0	2	0	0	0	0	0	0	1	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	1.078	-0.192	-0.107	-0.188	-0.103	-0.154	-0.027	0.775	2.913	"3"
"会员国"	1	0	0	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	0.781	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.168	"1"
"传导"	0	0	2	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	1.501	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.259	"3"
"伦敦"	0	0	0	20	0	0	0	0	0	0	3.313	0.799	3.554	2.743	1.573	2.681	1.517	2.223	0.409	1.189	-1.573	-0.354	-1.699	17.256	-0.711	-1.25	-0.685	-1.023	-0.179	-0.532	25.262	"4"
"伪造"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"低迷"	0	0	0	0	0	0	1	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	1.12	-0.051	-0.009	-0.027	1.552	"7"
"住房"	0	0	0	0	0	0	0	7	0	0	1.159	0.28	1.244	0.96	0.55	0.938	0.531	0.778	0.143	0.416	-0.551	-0.124	-0.595	-0.448	-0.249	-0.438	-0.24	6.679	-0.063	-0.186	9.573	"8"
"体系"	0	1	1	0	0	1	0	0	2	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	0.734	0.205	-0.32	-0.178	0.29	-0.171	-0.256	2.397	-0.133	5.077	"9"
"佔"	0	0	0	0	0	0	0	3	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	-0.103	2.862	-0.027	-0.08	4.103	"8"
"何"	0	0	0	0	0	0	0	1	1	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	0.678	1.393	-0.053	2.879	"9"
"余额"	0	1	0	0	0	0	4	0	0	0	0.828	0.2	0.889	0.686	0.393	0.67	0.379	0.556	0.102	0.297	-0.393	0.734	-0.425	-0.32	-0.178	-0.313	3.808	-0.256	-0.045	-0.133	6.605	"7"
"作为"	1	0	1	0	1	2	0	1	0	0	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	0.179	-0.106	-0.149	-0.384	0.411	0.729	-0.206	0.295	-0.054	-0.16	2.673	"6"
"佩德罗"	0	0	0	0	0	0	0	0	0	1	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	1.226	1.665	"10"
"例会"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"供"	0	0	0	0	0	0	0	2	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	-0.035	-0.17	-0.128	-0.071	-0.125	-0.069	1.908	-0.018	-0.053	2.734	"8"
"供应"	0	0	0	0	0	0	0	5	0	1	0.994	0.24	1.066	0.823	0.472	0.804	0.455	0.667	0.123	0.357	-0.472	-0.106	-0.51	-0.384	-0.213	-0.375	-0.206	4.035	-0.054	0.512	6.867	"8"
"供应量"	0	0	1	0	0	0	0	9	0	0	1.656	0.399	1.777	1.372	0.786	1.341	0.759	1.111	0.204	0.594	-0.786	-0.177	-0.35	-0.641	-0.356	-0.625	-0.343	7.633	-0.09	-0.266	11.267	"8"
"供给"	0	0	0	0	0	0	2	0	0	1	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	-0.236	-0.053	-0.255	-0.192	-0.107	-0.188	1.785	-0.154	-0.027	0.775	3.772	"7"
"供给量"	0	0	0	0	0	0	0	1	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	-0.085	-0.064	-0.036	-0.063	-0.034	0.954	-0.009	-0.027	1.369	"8"
"供给额"	0	0	0	0	0	0	22	0	0	0	3.644	0.879	3.91	3.017	1.73	2.949	1.669	2.445	0.45	1.308	-1.73	-0.389	-1.869	-1.409	-0.783	-1.375	24.641	-1.126	-0.197	-0.586	34.105	"7"
"促进"	2	0	0	0	0	0	0	1	0	0	0.497	0.12	0.533	0.411	0.236	0.402	0.228	0.333	0.061	0.178	1.135	-0.053	-0.255	-0.192	-0.107	-0.188	-0.103	0.526	-0.027	-0.08	2.666	"1"
"促进出口"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"保持"	0	0	3	0	0	1	0	3	1	2	1.656	0.399	1.777	1.372	0.786	1.341	0.759	1.111	0.204	0.594	-0.786	-0.177	0.591	-0.641	-0.356	-0.219	-0.343	1.043	0.729	0.936	5.821	"8"
"保有"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"信贷"	0	0	0	0	0	0	0	10	0	0	1.656	0.399	1.777	1.372	0.786	1.341	0.759	1.111	0.204	0.594	-0.786	-0.177	-0.85	-0.641	-0.356	-0.625	-0.343	9.541	-0.09	-0.266	13.675	"8"
"修改为"	0	0	1	0	0	0	0	0	0	0	0.166	0.04	0.178	0.137	0.079	0.134	0.076	0.111	0.02	0.059	-0.079	-0.018	0.75	-0.064	-0.036	-0.063	-0.034	-0.051	-0.009	-0.027	1.131	"3"
"修正"	0	1	1	0	0	0	0	0	0	0	0.331	0.08	0.355	0.274	0.157	0.268	0.152	0.222	0.041	0.119	-0.157	1.106	0.49	-0.128	-0.071	-0.125	-0.069	-0.102	-0.018	-0.053	2.319	"2"
