"","tokenlabel","cluster"
"顾客/Na/ZBN_CMN_20030911_wpr/33164","顾客/Na/ZBN_CMN_20030911_wpr/33164",1
"顾客/Na/ZBN_CMN_20001219_wpr/26415","顾客/Na/ZBN_CMN_20001219_wpr/26415",1
"顾客/Na/ZBN_CMN_20030506_wpr/69999","顾客/Na/ZBN_CMN_20030506_wpr/69999",1
"顾客/Na/CNA_CMN_20001017_wpr/111043","顾客/Na/CNA_CMN_20001017_wpr/111043",1
"顾客/Na/ZBN_CMN_20030504_wpr/1345","顾客/Na/ZBN_CMN_20030504_wpr/1345",1
"顾客/Na/XIN_CMN_20001008_wpr/40647","顾客/Na/XIN_CMN_20001008_wpr/40647",1
"顾客/Na/ZBN_CMN_20030523_wpr/12369","顾客/Na/ZBN_CMN_20030523_wpr/12369",1
"顾客/Na/ZBN_CMN_20030716_wpr/56143","顾客/Na/ZBN_CMN_20030716_wpr/56143",1
"顾客/Na/ZBN_CMN_20030816_wpr/79340","顾客/Na/ZBN_CMN_20030816_wpr/79340",1
"顾客/Na/ZBN_CMN_20030523_wpr/4640","顾客/Na/ZBN_CMN_20030523_wpr/4640",1
"顾客/Na/ZBN_CMN_20030903_wpr/21318","顾客/Na/ZBN_CMN_20030903_wpr/21318",1
"顾客/Na/ZBN_CMN_20030804_wpr/70006","顾客/Na/ZBN_CMN_20030804_wpr/70006",1
"顾客/Na/ZBN_CMN_20030421_wpr/68540","顾客/Na/ZBN_CMN_20030421_wpr/68540",1
"顾客/Na/ZBN_CMN_20030826_wpr/5920","顾客/Na/ZBN_CMN_20030826_wpr/5920",1
"顾客/Na/ZBN_CMN_20030824_wpr/24943","顾客/Na/ZBN_CMN_20030824_wpr/24943",1
"顾客/Na/XIN_CMN_20030609_wpr/30133","顾客/Na/XIN_CMN_20030609_wpr/30133",1
"顾客/Na/XIN_CMN_20001203_wpr/57783","顾客/Na/XIN_CMN_20001203_wpr/57783",1
"顾客/Na/XIN_CMN_20030507_wpr/67665","顾客/Na/XIN_CMN_20030507_wpr/67665",1
"顾客/Na/ZBN_CMN_20030505_wpr/36420","顾客/Na/ZBN_CMN_20030505_wpr/36420",1
"顾客/Na/CNA_CMN_20001101_wpr/129049","顾客/Na/CNA_CMN_20001101_wpr/129049",1
"顾客/Na/XIN_CMN_20030626_wpr/6714","顾客/Na/XIN_CMN_20030626_wpr/6714",1
"顾客/Na/ZBN_CMN_20030907_wpr/54262","顾客/Na/ZBN_CMN_20030907_wpr/54262",1
"顾客/Na/XIN_CMN_20010124_wpr/4817","顾客/Na/XIN_CMN_20010124_wpr/4817",1
"顾客/Na/ZBN_CMN_20001202_wpr/35233","顾客/Na/ZBN_CMN_20001202_wpr/35233",1
