"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"一週前"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"七星队"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"三万七千"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"三党"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"三分球"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"上书"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"上千"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"上半场"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"上场"	4	0	0	0	0.972	0.983	1.083	0.962	2.457	-0.49	-0.548	-0.478	3.973	"1"
"上线"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"上阵"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"下场"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"下属"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"下来"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"不支"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"不时"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"不适"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"不错"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"与会"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"专家组"	0	0	3	0	0.729	0.737	0.812	0.721	-0.363	-0.368	1.703	-0.358	2.792	"3"
"专案"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"专案组"	0	0	1	1	0.486	0.492	0.541	0.481	-0.242	-0.245	0.33	0.374	1.191	"4"
"专责"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"专长"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"世界杯"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"世贸组织"	0	0	1	6	1.702	1.72	1.895	1.683	-0.847	-0.858	-0.403	2.969	5.077	"4"
"东协"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"丝毫"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"两三"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"个别"	1	0	1	0	0.486	0.492	0.541	0.481	0.369	-0.245	0.33	-0.239	1.183	"1"
"中华民国"	0	0	2	1	0.729	0.737	0.812	0.721	-0.363	-0.368	0.744	0.25	1.725	"3"
"中国队"	10	0	0	0	2.431	2.458	2.707	2.404	6.142	-1.225	-1.371	-1.194	9.932	"1"
"中央委员"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"丰塞卡"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"临时"	0	2	0	1	0.729	0.737	0.812	0.721	-0.363	0.82	-0.411	0.25	1.844	"2"
"临检"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"临管"	0	2	0	0	0.486	0.492	0.541	0.481	-0.242	1.219	-0.274	-0.239	1.974	"2"
"为主"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"主力"	3	0	0	0	0.729	0.737	0.812	0.721	1.843	-0.368	-0.411	-0.358	2.98	"1"
"主山"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"主席团"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"主教"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"主流"	0	2	0	0	0.486	0.492	0.541	0.481	-0.242	1.219	-0.274	-0.239	1.974	"2"
"主要"	0	0	3	2	1.216	1.229	1.353	1.202	-0.605	-0.613	0.898	0.46	2.576	"3"
"义"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"义务"	0	0	3	0	0.729	0.737	0.812	0.721	-0.363	-0.368	1.703	-0.358	2.792	"3"
"之初"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"之间"	0	0	1	1	0.486	0.492	0.541	0.481	-0.242	-0.245	0.33	0.374	1.191	"4"
"乌代"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"乐团"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"乐队"	1	0	1	0	0.486	0.492	0.541	0.481	0.369	-0.245	0.33	-0.239	1.183	"1"
"乒乓球"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"乒赛"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"乔治哈里"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"乘务组"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"九人小组"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"买回"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"争光"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"事项"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"二十一"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"二十余"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"互信圈"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"互助会"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"五月天"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"五百"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"井"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"亚太"	0	1	1	0	0.486	0.492	0.541	0.481	-0.242	0.365	0.33	-0.239	1.176	"2"
"亚太经"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"亚太经合会"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"亚奥"	0	0	0	2	0.486	0.492	0.541	0.481	-0.242	-0.245	-0.274	1.238	1.999	"4"
"亚欧"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"亚泰队"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"亚男"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"亚细亚"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"亚细安"	0	0	0	2	0.486	0.492	0.541	0.481	-0.242	-0.245	-0.274	1.238	1.999	"4"
"亚裔"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"亚齐"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"交易商"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"交替"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"交火"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"享有"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"亲民党"	0	1	0	1	0.486	0.492	0.541	0.481	-0.242	0.365	-0.274	0.374	1.255	"4"
"人参"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"人选"	0	0	0	5	1.216	1.229	1.353	1.202	-0.605	-0.613	-0.685	3.095	4.998	"4"
"从天而降"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"付款"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"代表"	0	2	1	6	2.188	2.212	2.436	2.164	-1.089	-0.213	-0.596	2.088	3.986	"4"
"代表制"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"代表团"	0	0	0	10	2.431	2.458	2.707	2.404	-1.21	-1.225	-1.371	6.19	9.996	"4"
"代表性"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"代表队"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"以便"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"们"	13	0	0	0	3.16	3.195	3.519	3.126	7.985	-1.593	-1.782	-1.553	12.913	"1"
"任"	0	0	0	3	0.729	0.737	0.812	0.721	-0.363	-0.368	-0.411	1.857	2.999	"4"
"任命"	0	2	0	0	0.486	0.492	0.541	0.481	-0.242	1.219	-0.274	-0.239	1.974	"2"
"任命为"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"伊"	0	2	0	0	0.486	0.492	0.541	0.481	-0.242	1.219	-0.274	-0.239	1.974	"2"
"伊拉克"	0	13	1	0	3.404	3.441	3.789	3.366	-1.694	6.889	-1.127	-1.672	11.382	"2"
"伊斯兰"	0	2	0	0	0.486	0.492	0.541	0.481	-0.242	1.219	-0.274	-0.239	1.974	"2"
"众议院"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"众院"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"优惠"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"优秀"	1	0	1	0	0.486	0.492	0.541	0.481	0.369	-0.245	0.33	-0.239	1.183	"1"
"会"	0	1	1	3	1.216	1.229	1.353	1.202	-0.605	-0.193	-0.23	1.028	2.056	"4"
"会员"	0	0	16	2	4.376	4.424	4.872	4.328	-2.177	-2.205	7.152	-0.807	12.341	"3"
"会员制"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"会籍"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"会议"	0	4	1	14	4.619	4.67	5.143	4.568	-2.298	-0.316	-1.699	5.15	9.463	"4"
"会费"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"会长"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"会馆"	0	0	3	0	0.729	0.737	0.812	0.721	-0.363	-0.368	1.703	-0.358	2.792	"3"
"伞"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"传球"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"传给"	2	0	0	0	0.486	0.492	0.541	0.481	1.228	-0.245	-0.274	-0.239	1.986	"1"
"伤"	2	0	0	0	0.486	0.492	0.541	0.481	1.228	-0.245	-0.274	-0.239	1.986	"1"
"位"	2	4	2	4	2.917	2.949	3.248	2.885	-0.385	0.471	-0.482	0.492	1.83	"4"
"位置"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"体力"	2	0	0	0	0.486	0.492	0.541	0.481	1.228	-0.245	-0.274	-0.239	1.986	"1"
"体坛"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"余"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"余款"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"作家"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"佣金"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"促销"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"俄副"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"保罗麦卡尼"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"信访"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"修改"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"俱乐部"	0	2	1	1	0.972	0.983	1.083	0.962	-0.484	0.594	-0.153	0.176	1.407	"2"
"偏"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"储蓄"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"元"	0	0	10	0	2.431	2.458	2.707	2.404	-1.21	-1.225	5.676	-1.194	9.305	"3"
"充分"	0	0	1	1	0.486	0.492	0.541	0.481	-0.242	-0.245	0.33	0.374	1.191	"4"
"克罗地亚"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"克里斯蒂"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"免"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"免费"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"党"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"党团"	0	0	0	3	0.729	0.737	0.812	0.721	-0.363	-0.368	-0.411	1.857	2.999	"4"
"党建"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"入盟"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"全体"	0	0	0	8	1.945	1.966	2.165	1.924	-0.968	-0.98	-1.097	4.952	7.997	"4"
"全部"	2	1	0	0	0.729	0.737	0.812	0.721	0.828	0.243	-0.411	-0.358	1.84	"1"
"八○七"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"八一"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"八十九年度"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"八国集"	0	0	0	2	0.486	0.492	0.541	0.481	-0.242	-0.245	-0.274	1.238	1.999	"4"
"公会"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"公积金"	0	0	6	0	1.459	1.475	1.624	1.443	-0.726	-0.735	3.405	-0.717	5.583	"3"
"六十"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"兰馨"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"共"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"共事"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"共体"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"共同体"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"共存"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"共有"	0	1	0	1	0.486	0.492	0.541	0.481	-0.242	0.365	-0.274	0.374	1.255	"4"
"关押"	0	1	0	0	0.243	0.246	0.271	0.24	-0.121	0.609	-0.137	-0.119	0.986	"2"
"兴奋"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"兴村"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"其"	0	3	5	3	2.674	2.704	2.977	2.645	-1.331	0.274	0.822	0.288	2.715	"1"
"其他"	0	2	11	3	3.89	3.932	4.331	3.847	-1.935	-0.682	3.219	-0.357	6.193	"3"
"其余"	1	1	0	0	0.486	0.492	0.541	0.481	0.369	0.365	-0.274	-0.239	1.247	"1"
"其它"	0	1	1	0	0.486	0.492	0.541	0.481	-0.242	0.365	0.33	-0.239	1.176	"2"
"其次"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"兼行政"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"内定"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"内政部长"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"内阁"	0	0	0	23	5.592	5.653	6.225	5.53	-2.782	-2.818	-3.153	14.237	22.99	"4"
"写信"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"军医"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"军方"	0	1	0	1	0.486	0.492	0.541	0.481	-0.242	0.365	-0.274	0.374	1.255	"4"
"农会"	0	0	2	0	0.486	0.492	0.541	0.481	-0.242	-0.245	1.135	-0.239	1.861	"3"
"冯坤"	1	0	0	0	0.243	0.246	0.271	0.24	0.614	-0.123	-0.137	-0.119	0.993	"1"
"决策"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"减让"	0	0	0	1	0.243	0.246	0.271	0.24	-0.121	-0.123	-0.137	0.619	1	"4"
"几"	5	1	0	0	1.459	1.475	1.624	1.443	2.391	-0.264	-0.822	-0.717	4.194	"1"
"凡"	0	0	1	0	0.243	0.246	0.271	0.24	-0.121	-0.123	0.568	-0.119	0.931	"3"
"出场"	2	0	0	0	0.486	0.492	0.541	0.481	1.228	-0.245	-0.274	-0.239	1.986	"1"
