"","tokenlabel","cluster"
"房屋/Na/XIN_CMN_20030729_wpr/16183","房屋/Na/XIN_CMN_20030729_wpr/16183",1
"住房/Na/ZBN_CMN_20030422_wpr/31185","住房/Na/ZBN_CMN_20030422_wpr/31185",1
"住房/Na/XIN_CMN_20030518_wpr/44739","住房/Na/XIN_CMN_20030518_wpr/44739",1
"住房/Na/XIN_CMN_20001113_wpr/25956","住房/Na/XIN_CMN_20001113_wpr/25956",1
"住房/Na/XIN_CMN_20001113_wpr/26417","住房/Na/XIN_CMN_20001113_wpr/26417",1
"住房/Na/XIN_CMN_20001010_wpr/20057","住房/Na/XIN_CMN_20001010_wpr/20057",1
"住房/Na/XIN_CMN_20030430_wpr/61919","住房/Na/XIN_CMN_20030430_wpr/61919",1
"房屋/Na/ZBN_CMN_20030927_wpr/40322","房屋/Na/ZBN_CMN_20030927_wpr/40322",1
"房屋/Na/ZBN_CMN_20030905_wpr/37555","房屋/Na/ZBN_CMN_20030905_wpr/37555",1
"房屋/Na/ZBN_CMN_20030907_wpr/82695","房屋/Na/ZBN_CMN_20030907_wpr/82695",1
"房屋/Na/ZBN_CMN_20030827_wpr/22178","房屋/Na/ZBN_CMN_20030827_wpr/22178",1
"房屋/Na/ZBN_CMN_20030928_wpr/22299","房屋/Na/ZBN_CMN_20030928_wpr/22299",1
"住房/Na/XIN_CMN_20001113_wpr/50098","住房/Na/XIN_CMN_20001113_wpr/50098",1
"住房/Na/XIN_CMN_20001227_wpr/57834","住房/Na/XIN_CMN_20001227_wpr/57834",1
"住房/Na/XIN_CMN_20030530_wpr/1021","住房/Na/XIN_CMN_20030530_wpr/1021",1
"房屋/Na/ZBN_CMN_20030604_wpr/31461","房屋/Na/ZBN_CMN_20030604_wpr/31461",1
"房屋/Na/ZBN_CMN_20030604_wpr/31555","房屋/Na/ZBN_CMN_20030604_wpr/31555",1
"住宅/Na/CNA_CMN_20001024_wpr/141587","住宅/Na/CNA_CMN_20001024_wpr/141587",1
"房屋/Na/CNA_CMN_20001114_wpr/90476","房屋/Na/CNA_CMN_20001114_wpr/90476",1
