"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"一千五百"	0	0	0	0	0	2	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	-0.026	0.591	1.05	"6"
"一百零二"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"一部分"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"万淑彰"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"三千五百"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"三通"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"上市"	0	0	6	0	0	0	0.405	0.746	0.569	1.068	0.174	3.038	-0.182	-0.346	6.138	-0.511	-0.077	-1.839	9.093	"3"
"上帝救"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"上海市"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"上网"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"上述"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"下"	0	0	3	1	0	4	0.54	0.995	0.759	1.425	0.232	4.051	-0.243	-0.461	1.479	-0.245	-0.102	-0.206	2.736	"3"
"不休"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"不准"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"不变"	0	0	2	0	0	0	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	2.046	-0.17	-0.026	-0.613	3.031	"3"
"不得不"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"中东"	11	0	0	1	0	0	0.809	1.492	1.138	2.137	0.348	6.076	11.83	-0.692	-0.519	-0.466	-0.153	-3.679	17.339	"1"
"中兴新村"	0	0	3	0	0	0	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	3.069	-0.256	-0.038	-0.92	4.547	"3"
"中线"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"中长程"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"临床"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"主任"	0	0	0	1	0	2	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	-0.13	0.352	-0.038	0.293	1.077	"4"
"主板市场"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"主理"	0	0	3	0	0	0	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	3.069	-0.256	-0.038	-0.92	4.547	"3"
"主理商"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"九二年"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"九五"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"争议"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"事宜"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"二00五年"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"二板市场"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"二百亿"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"五"	0	1	0	1	0	12	0.944	1.741	1.328	2.493	0.406	7.089	-0.425	-0.332	-0.606	-0.587	-0.179	2.133	4.262	"6"
"五百亿"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"亚洲版"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"亚细安"	0	1	0	0	0	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	0.632	-0.087	-0.17	-0.026	-0.129	1.105	"2"
"交流"	0	0	0	2	0	0	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	1.499	-0.026	-0.613	2.401	"4"
"产业省"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"人口"	0	0	0	0	0	2	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	-0.026	0.591	1.05	"6"
"人意"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"人类基因组"	0	0	0	0	0	3	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	-0.13	-0.256	-0.038	0.887	1.575	"6"
"人道"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"今后"	0	0	0	2	0	3	0.337	0.622	0.474	0.89	0.145	2.532	-0.152	-0.288	-0.216	0.66	-0.064	0.291	1.671	"4"
"付诸"	0	0	0	1	0	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	0.489	-0.026	-0.129	0.907	"4"
"代码"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"以便"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"伊朗"	0	0	0	6	0	0	0.405	0.746	0.569	1.068	0.174	3.038	-0.182	-0.346	-0.26	4.496	-0.077	-1.839	7.2	"4"
"休假"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"优惠"	0	0	0	0	4	0	0.27	0.497	0.379	0.712	0.116	2.025	-0.121	-0.231	-0.173	-0.341	6.152	-1.226	8.244	"5"
"伙伴"	0	3	0	1	0	1	0.337	0.622	0.474	0.89	0.145	2.532	-0.152	1.801	-0.216	0.204	-0.064	-0.745	3.182	"2"
"伽"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"住宅"	0	0	3	0	0	0	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	3.069	-0.256	-0.038	-0.92	4.547	"3"
"住屋"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"住房"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"体"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"作战"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"供"	0	0	0	0	1	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	1.243	-0.129	1.805	"5"
"供电"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"促进"	0	1	0	0	0	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	0.632	-0.087	-0.17	-0.026	-0.129	1.105	"2"
"促销"	0	0	0	0	1	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	1.243	-0.129	1.805	"5"
"保健"	0	0	0	0	0	2	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	-0.026	0.591	1.05	"6"
"保户"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"保証"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"保証人"	0	0	0	0	0	2	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	-0.026	0.591	1.05	"6"
"保险"	0	1	0	0	0	3	0.27	0.497	0.379	0.712	0.116	2.025	-0.121	0.385	-0.173	-0.341	-0.051	0.492	1.563	"6"
"信件"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"修建"	1	0	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	1.171	-0.058	-0.043	-0.085	-0.013	-0.307	1.677	"1"
"修改"	0	1	0	1	0	0	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	0.632	-0.087	0.489	-0.026	-0.613	1.908	"2"
"倒退"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"债券"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"债权人"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"停建"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"停留"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"健保"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"储油"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"储蓄"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"克林顿"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"入学"	0	0	0	0	0	6	0.405	0.746	0.569	1.068	0.174	3.038	-0.182	-0.346	-0.26	-0.511	-0.077	1.773	3.149	"6"
"全面"	0	0	0	0	0	2	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	-0.17	-0.026	0.591	1.05	"6"
"八七"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"八千八百"	0	0	0	0	1	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	1.538	-0.307	2.061	"5"
"公共"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"公决"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"公布"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"公房"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"公积金"	0	2	0	0	0	1	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	1.371	-0.13	-0.256	-0.038	-0.309	2.195	"2"
"共"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"共同点"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"关停"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"兴建"	0	0	0	0	0	4	0.27	0.497	0.379	0.712	0.116	2.025	-0.121	-0.231	-0.173	-0.341	-0.051	1.182	2.099	"6"
"具"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"具体"	0	0	0	1	0	2	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	-0.13	0.352	-0.038	0.293	1.077	"4"
"内"	0	1	1	1	0	0	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	0.483	0.588	0.352	-0.038	-0.92	2.472	"6"
"内地人"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"内容"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"内需"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"冷淡"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"冻结"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"准备"	0	0	0	1	0	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	0.489	-0.026	-0.129	0.907	"4"
"减价"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"减税"	0	0	0	9	0	1	0.674	1.243	0.948	1.781	0.29	5.063	-0.303	-0.577	-0.433	5.82	-0.128	-2.014	9.275	"4"
"几年"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"凡是"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"出"	0	0	0	1	0	2	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	-0.13	0.352	-0.038	0.293	1.077	"4"
"出兵"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"出国"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"出版社商"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"刁曼岛"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"分发"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"分析"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"切断"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"划"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"列入"	0	2	0	0	0	0	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	1.811	-0.087	-0.17	-0.026	-0.613	2.768	"2"
"创业"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"初期"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"利略"	0	1	0	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	0.905	-0.043	-0.085	-0.013	-0.307	1.383	"2"
"制定"	0	1	0	0	0	15	1.079	1.989	1.517	2.849	0.464	8.101	-0.485	-0.408	-0.692	-1.363	-0.204	3.509	6.661	"6"
"制订"	0	0	0	0	0	4	0.27	0.497	0.379	0.712	0.116	2.025	-0.121	-0.231	-0.173	-0.341	-0.051	1.182	2.099	"6"
"办公"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
"加价"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"动工"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"动用"	0	0	0	1	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	0.749	-0.013	-0.307	1.2	"4"
"助"	0	1	0	1	0	1	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	0.483	-0.13	0.352	-0.038	-0.309	1.403	"2"
"劳保"	0	0	0	0	0	1	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	-0.043	-0.085	-0.013	0.296	0.525	"6"
"劳委会"	0	0	0	1	0	1	0.135	0.249	0.19	0.356	0.058	1.013	-0.061	-0.115	-0.087	0.489	-0.026	-0.129	0.907	"4"
"包括"	0	0	0	0	0	3	0.202	0.373	0.285	0.534	0.087	1.519	-0.091	-0.173	-0.13	-0.256	-0.038	0.887	1.575	"6"
"包销"	0	0	1	0	0	0	0.067	0.124	0.095	0.178	0.029	0.506	-0.03	-0.058	1.023	-0.085	-0.013	-0.307	1.516	"3"
