"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"不一定"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"不准"	0	0	3	0	0	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	4.223	-0.204	-0.315	-0.143	5.665	"3"
"不分昼夜"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"不力"	0	1	0	0	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.218	-0.035	-0.136	0.417	-0.095	1.017	"5"
"不同"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"不致于"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"不辞辛苦"	0	0	1	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	1.408	-0.068	-0.105	-0.048	1.889	"3"
"专业"	0	1	0	0	1	4	0.751	2.232	0.235	0.872	1.287	0.623	-0.348	-0.554	-0.104	-0.409	-0.208	2.833	4.456	"6"
"专人"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"专款"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"专项"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"业"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"东城"	0	0	1	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	1.408	-0.068	-0.105	-0.048	1.889	"3"
"两月"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"两江"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"严格"	0	2	0	0	1	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	0.505	-0.052	-0.204	0.288	-0.143	1.366	"2"
"个"	0	1	0	18	6	0	3.128	9.302	0.978	3.631	5.363	2.598	-1.452	-3.853	-0.433	9.849	0.342	-1.191	17.12	"4"
"个股"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"中农"	0	0	0	0	2	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	1.337	-0.095	2.123	"5"
"中医药"	0	0	0	0	2	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	1.337	-0.095	2.123	"5"
"中小学"	1	1	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	0.63	0.218	-0.035	-0.136	-0.21	-0.095	1.324	"1"
"中级"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"中药"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"中锋"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"为"	0	0	0	0	0	2	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	-0.21	1.967	2.868	"6"
"为主"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"主帅"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"主席"	0	0	0	0	0	2	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	-0.21	1.967	2.868	"6"
"主管"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"主线"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"举足轻重"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"之"	0	0	0	0	2	1	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	-0.052	-0.204	0.927	0.552	2.515	"5"
"乏味"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"乒联"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"乡镇企业"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"书记"	0	0	0	0	1	4	0.626	1.86	0.196	0.726	1.073	0.52	-0.29	-1.01	-0.087	-0.341	-0.15	3.272	5.15	"6"
"予以"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"事故"	0	2	1	0	1	0	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	0.322	0.831	-0.273	0.208	-0.191	2.057	"3"
"互联网"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"互调"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"五十"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"五年"	0	1	0	0	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.218	-0.035	-0.136	0.417	-0.095	1.017	"5"
"交待"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"交接"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"交通"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"交通安全"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"产业"	0	0	0	3	0	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	-0.052	2.514	-0.315	-0.143	3.804	"4"
"产值"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"产品"	0	0	0	4	0	0	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	-0.808	-0.069	3.352	-0.419	-0.191	5.071	"4"
"人事"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"人事部"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"人口"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"人员"	6	2	29	1	5	1	5.506	16.371	1.721	6.391	9.439	4.572	0.321	-6.336	29.714	-2.071	-1.173	-1.311	40.926	"3"
"人大"	1	5	0	0	0	0	0.751	2.232	0.235	0.872	1.287	0.623	0.258	1.53	-0.104	-0.409	-0.629	-0.286	3.216	"2"
"人才"	0	3	0	0	0	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	1.288	-0.052	-0.204	-0.315	-0.143	2.176	"2"
"人民群"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"人道"	0	0	0	1	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	0.57	0.417	-0.095	1.637	"4"
"人道主"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"今后"	0	6	0	1	0	0	0.876	2.604	0.274	1.017	1.502	0.727	-0.406	1.898	-0.121	-0.137	-0.734	-0.334	3.63	"2"
"今晚"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"介绍"	0	3	0	0	5	0	1.001	2.977	0.313	1.162	1.716	0.831	-0.464	0.205	-0.139	-0.545	1.849	-0.381	3.583	"5"
"从业"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"从事"	0	1	0	8	0	0	1.126	3.349	0.352	1.307	1.931	0.935	-0.523	-1.017	-0.156	5.809	-0.944	-0.429	8.878	"4"
"他人"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"代理"	0	0	0	0	0	2	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	-0.21	1.967	2.868	"6"
"代表"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"以下"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"以及"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"件"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"价格法"	1	0	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	0.903	-0.202	-0.017	-0.068	-0.105	-0.048	1.343	"1"
"任免"	0	0	1	0	0	1	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	1.115	-0.136	-0.21	0.705	2.686	"3"
"任务"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"任命"	0	0	0	0	0	2	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	-0.21	1.967	2.868	"6"
"任用"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"任职"	0	0	0	0	0	2	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	-0.21	1.967	2.868	"6"
"任重道远"	1	0	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	0.903	-0.202	-0.017	-0.068	-0.105	-0.048	1.343	"1"
"企业"	0	0	0	7	0	0	0.876	2.604	0.274	1.017	1.502	0.727	-0.406	-1.415	-0.121	5.865	-0.734	-0.334	8.875	"4"
"伊"	0	0	0	0	2	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	1.337	-0.095	2.123	"5"
"伊尔德布兰特"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"伊拉克战"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"伊犁"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"会同"	1	0	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	0.903	-0.202	-0.017	-0.068	-0.105	-0.048	1.343	"1"
"会战"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"会长"	0	0	0	1	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	0.57	0.417	-0.095	1.637	"4"
"传染病"	2	0	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	1.805	-0.404	-0.035	-0.136	-0.21	-0.095	2.685	"1"
"传统"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"伤病残"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"位阶"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"体弱多病者"	0	0	1	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	1.408	-0.068	-0.105	-0.048	1.889	"3"
"体现"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"作为"	0	4	0	0	1	0	0.626	1.86	0.196	0.726	1.073	0.52	-0.29	1.172	-0.087	-0.341	-0.15	-0.238	2.278	"2"
"作为党"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"作好"	1	1	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	0.63	0.218	-0.035	-0.136	-0.21	-0.095	1.324	"1"
"作风"	0	2	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.859	-0.035	-0.136	-0.21	-0.095	1.451	"2"
"併购"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"使命感"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"使尽"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"使馆"	0	0	0	0	3	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	-0.052	-0.204	2.006	-0.143	3.185	"5"
"例如"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"供需"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"侦查"	0	0	0	0	2	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	1.337	-0.095	2.123	"5"
"便"	0	0	0	0	2	1	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	-0.052	-0.204	0.927	0.552	2.515	"5"
"便于"	0	0	0	1	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	0.57	0.417	-0.095	1.637	"4"
"便利"	0	0	0	0	2	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	-0.404	-0.035	-0.136	1.337	-0.095	2.123	"5"
"促进"	0	1	0	2	1	0	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	-0.281	-0.069	0.985	0.208	-0.191	1.966	"4"
"保"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"保健"	1	0	0	0	1	0	0.25	0.744	0.078	0.291	0.429	0.208	0.63	-0.404	-0.035	-0.136	0.417	-0.095	1.717	"1"
"保护"	0	4	0	0	0	0	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	1.718	-0.069	-0.273	-0.419	-0.191	2.902	"2"
"保证"	1	1	0	1	0	0	0.375	1.116	0.117	0.436	0.644	0.312	0.481	-0.163	-0.052	0.425	-0.315	-0.143	1.579	"1"
"保险业"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"保障"	1	3	0	0	0	0	0.501	1.488	0.156	0.581	0.858	0.416	0.383	0.828	-0.069	-0.273	-0.419	-0.191	2.163	"2"
"信义"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"信息化"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"信息技术"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"修理"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"修脚师"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"修订"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"倡导"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"做"	0	1	0	0	6	0	0.876	2.604	0.274	1.017	1.502	0.727	-0.406	-0.703	-0.121	-0.477	3.254	-0.334	5.295	"5"
"做好"	6	13	0	0	1	0	2.503	7.441	0.782	2.905	4.291	2.078	1.504	1.967	-0.346	-1.363	-1.287	-0.953	7.42	"2"
"停缓"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"健全"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"兀兰"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"充分"	2	3	0	0	0	0	0.626	1.86	0.196	0.726	1.073	0.52	0.917	0.568	-0.087	-0.341	-0.524	-0.238	2.675	"1"
"先进"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"光电"	0	0	0	1	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	0.838	-0.105	-0.048	1.268	"4"
"党"	0	5	0	0	0	1	0.751	2.232	0.235	0.872	1.287	0.623	-0.348	1.53	-0.104	-0.409	-0.629	0.317	3.337	"2"
"党委"	1	6	0	0	0	3	1.251	3.721	0.391	1.453	2.145	1.039	-0.195	0.909	-0.173	-0.682	-1.049	1.113	4.121	"6"
"党建"	0	2	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.859	-0.035	-0.136	-0.21	-0.095	1.451	"2"
"党政"	1	3	1	0	0	0	0.626	1.86	0.196	0.726	1.073	0.52	0.312	0.568	0.743	-0.341	-0.524	-0.238	2.726	"3"
"党组"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"党风"	0	1	0	0	0	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	0.429	-0.017	-0.068	-0.105	-0.048	0.725	"2"
"全"	0	0	0	3	0	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.606	-0.052	2.514	-0.315	-0.143	3.804	"4"
"全国"	4	6	0	3	0	0	1.627	4.837	0.508	1.888	2.789	1.351	1.16	0.463	-0.225	0.538	-1.363	-0.619	4.368	"5"
"全权"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"全省"	1	6	0	0	0	0	0.876	2.604	0.274	1.017	1.502	0.727	0.216	1.898	-0.121	-0.477	-0.734	-0.334	3.78	"2"
"全面"	1	7	0	0	1	0	1.126	3.349	0.352	1.307	1.931	0.935	-0.163	1.79	-0.156	-0.613	-0.405	-0.429	3.556	"2"
"八大"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"公共"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"公安"	0	2	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.859	-0.035	-0.136	-0.21	-0.095	1.451	"2"
"公安机"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"公开"	0	1	0	0	2	0	0.375	1.116	0.117	0.436	0.644	0.312	-0.174	-0.163	-0.052	-0.204	0.927	-0.143	1.663	"5"
"公正"	0	0	0	0	1	0	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	0.669	-0.048	1.062	"5"
"六十"	0	0	0	0	0	1	0.125	0.372	0.039	0.145	0.215	0.104	-0.058	-0.202	-0.017	-0.068	-0.105	0.983	1.433	"6"
"共产党员"	0	1	0	0	1	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.218	-0.035	-0.136	0.417	-0.095	1.017	"5"
"共和国"	0	0	0	0	0	4	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	-0.808	-0.069	-0.273	-0.419	3.933	5.734	"6"
"共青团"	0	2	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.859	-0.035	-0.136	-0.21	-0.095	1.451	"2"
"关于"	0	2	0	0	0	0	0.25	0.744	0.078	0.291	0.429	0.208	-0.116	0.859	-0.035	-0.136	-0.21	-0.095	1.451	"2"
"其"	0	0	0	0	1	3	0.501	1.488	0.156	0.581	0.858	0.416	-0.232	-0.808	-0.069	-0.273	0.208	2.383	3.973	"6"
"其他"	0	0	0	3	2	0	0.626	1.86	0.196	0.726	1.073	0.52	-0.29	-1.01	-0.087	1.613	0.534	-0.238	3.772	"4"
