"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"严"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"严重"	0	1	1	0	1	2	0.125	0.101	2.26	0.163	0.223	2.128	-0.055	1.014	-0.597	-0.072	0.69	-0.196	2.624	"2"
"中"	0	0	19	8	0	10	0.923	0.746	16.725	1.207	1.651	15.748	-0.406	-0.327	0.556	4.673	-0.734	-1.418	8.114	"4"
"中低收入"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"中国人"	0	0	0	1	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	1.486	-0.02	-0.241	2.028	"4"
"中多"	0	0	0	1	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	1.486	-0.02	-0.241	2.028	"4"
"中毒"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"丰"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"丰富"	0	0	0	0	0	3	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	-0.784	-0.043	-0.059	1.113	2.059	"6"
"丹特"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"主题曲"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"乃至"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"之"	0	0	11	0	0	0	0.274	0.222	4.972	0.359	0.491	4.682	-0.121	-0.097	3.793	-0.158	-0.218	-2.649	7.036	"3"
"之中"	1	0	1	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	1.307	-0.018	0.155	-0.029	-0.04	-0.482	2.031	"1"
"乐观"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"乞讨"	0	0	0	0	0	4	0.1	0.081	1.808	0.131	0.179	1.702	-0.044	-0.035	-1.045	-0.058	-0.079	1.484	2.745	"6"
"习"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"习惯"	0	0	1	0	0	9	0.25	0.202	4.52	0.326	0.446	4.256	-0.11	-0.088	-1.646	-0.144	-0.198	2.549	4.735	"6"
"习惯于"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"买车买房"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"了无"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"了结"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"争论"	1	0	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	1.603	-0.009	-0.261	-0.014	-0.02	-0.241	2.148	"1"
"事关"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"井下"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"井井有条"	0	0	1	0	0	1	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.155	-0.029	-0.04	0.174	0.438	"6"
"亟"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"亟需"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"享"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"享受"	0	0	2	0	0	4	0.15	0.121	2.712	0.196	0.268	2.554	-0.066	-0.053	-0.359	-0.086	-0.119	0.665	1.348	"6"
"人们"	0	0	4	1	0	1	0.15	0.121	2.712	0.196	0.268	2.554	-0.066	-0.053	0.587	0.744	-0.119	-0.709	2.278	"4"
"人性"	0	0	4	0	0	0	0.1	0.081	1.808	0.131	0.179	1.702	-0.044	-0.035	1.379	-0.058	-0.079	-0.963	2.558	"3"
"人文"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"人民"	0	0	2	0	13	16	0.774	0.625	14.012	1.012	1.383	13.194	-0.34	-0.274	-5.563	-0.447	9.571	0.698	16.893	"5"
"人类"	1	0	5	0	0	1	0.175	0.141	3.164	0.228	0.312	2.979	0.79	-0.062	0.808	-0.101	-0.139	-0.894	2.794	"6"
"人身"	0	0	0	0	2	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	2.701	-0.482	3.774	"5"
"从前"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"他们"	0	0	6	2	0	9	0.424	0.343	7.684	0.555	0.759	7.236	-0.187	-0.15	-0.546	0.98	-0.337	0.576	2.776	"4"
"付出"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"代"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"代价"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"代田"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"以前"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"仪器"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"们"	0	0	6	0	0	5	0.274	0.222	4.972	0.359	0.491	4.682	-0.121	-0.097	0.429	-0.158	-0.218	0.27	1.293	"3"
"价值"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"伊拉克人"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"休"	0	0	1	0	0	1	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.155	-0.029	-0.04	0.174	0.438	"6"
"休闲"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"众"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"优厚"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"优质"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"优雅"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"伟大"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"伤"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"伤员"	0	1	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	1.696	-0.261	-0.014	-0.02	-0.241	2.243	"2"
"伤者"	0	1	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	1.696	-0.261	-0.014	-0.02	-0.241	2.243	"2"
"似"	0	1	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	1.696	-0.261	-0.014	-0.02	-0.241	2.243	"2"
"似的"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"低"	0	0	0	0	0	8	0.2	0.161	3.616	0.261	0.357	3.405	-0.088	-0.071	-2.09	-0.115	-0.159	2.968	5.491	"6"
"低保"	0	0	0	0	0	2	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	-0.04	0.742	1.373	"6"
"住房"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"体会"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"体验"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"何况"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"佚"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"使命"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"侵犯"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"侵袭"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"便利"	0	0	0	0	0	2	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	-0.04	0.742	1.373	"6"
"俘虏营"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"保"	0	0	2	0	0	1	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	0.368	-0.043	-0.059	-0.214	0.744	"3"
"保护"	0	0	0	0	5	0	0.125	0.101	2.26	0.163	0.223	2.128	-0.055	-0.044	-1.306	-0.072	6.752	-1.204	9.433	"5"
"保护国"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"保护国人"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"保证"	0	0	2	0	1	1	0.1	0.081	1.808	0.131	0.179	1.702	-0.044	-0.035	0.213	-0.058	0.778	-0.365	1.493	"5"
"保险"	0	0	0	0	0	2	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	-0.04	0.742	1.373	"6"
"保障"	0	0	1	0	1	20	0.549	0.443	9.944	0.718	0.982	9.364	-0.241	-0.195	-4.465	-0.317	0.198	5.507	10.923	"6"
"信仰"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"信託"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"倘使"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"债台高筑"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"做为"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"做出"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"停电"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"健"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"健康"	0	0	8	1	2	1	0.299	0.242	5.424	0.392	0.536	5.107	-0.132	-0.106	0.941	0.484	1.01	-1.894	4.567	"6"
"储蓄"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"僧人"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"儿童"	0	0	2	0	0	1	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	0.368	-0.043	-0.059	-0.214	0.744	"3"
"充实"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"充满"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"党国"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"全"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"全新"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"全面性"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"共鸣"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"关心"	0	0	1	0	0	2	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	-0.243	-0.043	-0.059	0.41	0.815	"6"
"关怀"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"典型肺"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"养成"	0	0	0	0	0	2	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	-0.04	0.742	1.373	"6"
"冀"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"再就业"	0	0	0	0	0	2	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	-0.522	-0.029	-0.04	0.742	1.373	"6"
"冒"	0	2	0	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	3.391	-0.522	-0.029	-0.04	-0.482	4.486	"2"
"军营"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"农人"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"农村"	0	0	0	0	0	6	0.15	0.121	2.712	0.196	0.268	2.554	-0.066	-0.053	-1.567	-0.086	-0.119	2.226	4.117	"6"
"农民"	0	0	1	0	0	6	0.175	0.141	3.164	0.228	0.312	2.979	-0.077	-0.062	-0.998	-0.101	-0.139	1.578	2.955	"6"
"冲日"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"凋落"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"凌文彬"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"出发点"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"出殡"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"分居"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"切实"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"划上"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"创作"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"创意"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"创造"	0	0	3	0	0	1	0.1	0.081	1.808	0.131	0.179	1.702	-0.044	-0.035	0.612	-0.058	-0.079	-0.365	1.193	"3"
"制度"	0	0	0	0	0	5	0.125	0.101	2.26	0.163	0.223	2.128	-0.055	-0.044	-1.306	-0.072	-0.099	1.855	3.431	"6"
"刺绣"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"刻苦耐劳"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"前沿"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"前程"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"前线"	0	1	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	1.696	-0.261	-0.014	-0.02	-0.241	2.243	"2"
"剩"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"加勒比海"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"加学"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"加护"	0	1	0	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	1.696	-0.261	-0.014	-0.02	-0.241	2.243	"2"
"加油"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"动脉"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"努瓦克"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"劳动"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
"劳模"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"勇斗"	0	0	0	0	1	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	1.35	-0.241	1.886	"5"
"勇气"	0	0	2	0	0	0	0.05	0.04	0.904	0.065	0.089	0.851	-0.022	-0.018	0.69	-0.029	-0.04	-0.482	1.281	"3"
"勉励"	0	0	0	0	0	1	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	-0.261	-0.014	-0.02	0.371	0.686	"6"
"募款"	0	0	3	0	0	0	0.075	0.06	1.356	0.098	0.134	1.277	-0.033	-0.027	1.035	-0.043	-0.059	-0.722	1.919	"3"
"化为"	0	0	1	0	0	0	0.025	0.02	0.452	0.033	0.045	0.426	-0.011	-0.009	0.345	-0.014	-0.02	-0.241	0.64	"3"
