"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"--"	10	0	0	21	3.613	4.599	2.585	20.203	2.698	-2.162	-1.172	0.334	6.366	"1"
"."	0	0	0	2	0.233	0.297	0.167	1.303	-0.108	-0.139	-0.076	0.372	0.695	"4"
"]"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"〈"	0	0	0	2	0.233	0.297	0.167	1.303	-0.108	-0.139	-0.076	0.372	0.695	"4"
"」"	6	0	0	8	1.632	2.077	1.167	9.124	2.486	-0.976	-0.529	-0.451	4.442	"1"
"11时"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"12时"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"136周年"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"17亿"	0	1	0	0	0.117	0.148	0.083	0.652	-0.054	0.829	-0.038	-0.458	1.379	"2"
"18日"	0	0	1	0	0.117	0.148	0.083	0.652	-0.054	-0.07	1.079	-0.458	1.661	"3"
"2003年区"	0	1	0	0	0.117	0.148	0.083	0.652	-0.054	0.829	-0.038	-0.458	1.379	"2"
"2008"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"2008年"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"201"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"4时"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"6周年"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"7时"	0	1	0	0	0.117	0.148	0.083	0.652	-0.054	0.829	-0.038	-0.458	1.379	"2"
"891025"	1	0	0	0	0.117	0.148	0.083	0.652	0.934	-0.07	-0.038	-0.458	1.5	"1"
"891227"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"891229"	0	0	0	1	0.117	0.148	0.083	0.652	-0.054	-0.07	-0.038	0.186	0.348	"4"
"900123"	1	0	0	0	0.117	0.148	0.083	0.652	0.934	-0.07	-0.038	-0.458	1.5	"1"
"APEC"	0	1	0	0	0.117	0.148	0.083	0.652	-0.054	0.829	-0.038	-0.458	1.379	"2"
