"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"不解"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"不过"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"专家组"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"专心"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"东江"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"东莞市"	0	3	0	1	0.602	2.296	0.57	0.531	-0.283	0.366	-0.267	0.362	1.278	"2"
"东都"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"东风"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"严"	0	2	1	0	0.452	1.722	0.428	0.399	-0.213	0.214	0.432	-0.186	1.045	"3"
"严密"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"严禁"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"严重"	1	12	2	4	2.86	10.907	2.709	2.524	-0.706	0.402	-0.32	0.62	2.048	"1"
"严防"	0	1	0	1	0.301	1.148	0.285	0.266	-0.142	-0.174	-0.134	0.605	1.055	"4"
"丧生"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"个人"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"中市"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"中断"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"中正机场"	0	4	0	0	0.602	2.296	0.57	0.531	-0.283	0.964	-0.267	-0.248	1.762	"2"
"中毒"	0	1	0	1	0.301	1.148	0.285	0.266	-0.142	-0.174	-0.134	0.605	1.055	"4"
"为"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"为时"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"主人家"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"主因"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"主要"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"主角"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"乃至"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"之中"	0	4	0	0	0.602	2.296	0.57	0.531	-0.283	0.964	-0.267	-0.248	1.762	"2"
"之余"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"乘客"	1	2	3	1	1.054	4.018	0.998	0.93	-0.146	-0.908	1.188	0.2	2.442	"3"
"了解到"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"争夺战"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"事"	1	0	2	0	0.452	1.722	0.428	0.399	0.412	-1.112	1.258	-0.186	2.968	"3"
"事件"	1	1	0	7	1.355	5.166	1.283	1.196	-0.224	-2.218	-0.601	4.687	7.73	"4"
"事发"	0	1	0	2	0.452	1.722	0.428	0.399	-0.213	-0.409	-0.2	1.316	2.138	"4"
"事宜"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"事实"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"事故"	1	30	7	2	6.022	22.962	5.702	5.314	-1.926	1.786	0.466	-1.071	5.249	"1"
"事端"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"井"	0	4	1	0	0.753	2.87	0.713	0.664	-0.354	0.532	0.27	-0.31	1.466	"2"
"井下"	0	1	1	0	0.301	1.148	0.285	0.266	-0.142	-0.174	0.577	-0.124	1.017	"3"
"亚运会"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"些"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"交警"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"交通"	0	44	0	0	6.624	25.258	6.273	5.845	-3.118	10.606	-2.939	-2.724	19.387	"2"
"交通安全"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"交通部"	0	1	1	0	0.301	1.148	0.285	0.266	-0.142	-0.174	0.577	-0.124	1.017	"3"
"交通部门"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"亲人"	1	1	0	0	0.301	1.148	0.285	0.266	0.555	-0.174	-0.134	-0.124	0.987	"1"
"亲切"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"人"	12	42	15	14	12.495	47.647	11.832	11.026	-0.288	-0.897	0.704	0.683	2.572	"2"
"人仰马翻"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"人力部"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"人员"	0	12	1	1	2.108	8.037	1.996	1.86	-0.992	1.586	-0.413	-0.369	3.36	"2"
"人命关天"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"人因"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"人士"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"人数"	0	8	1	1	1.505	5.741	1.426	1.328	-0.709	0.889	-0.243	-0.216	2.057	"2"
"人身"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"介绍"	0	4	1	0	0.753	2.87	0.713	0.664	-0.354	0.532	0.27	-0.31	1.466	"2"
"他杀"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"令"	9	0	0	3	1.806	6.889	1.711	1.594	5.248	-4.448	-0.802	0.684	11.182	"1"
"以上"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"以东"	0	1	0	1	0.301	1.148	0.285	0.266	-0.142	-0.174	-0.134	0.605	1.055	"4"
"以为"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"以免"	1	0	1	1	0.452	1.722	0.428	0.399	0.412	-1.112	0.432	0.458	2.414	"2"
"以防"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"件"	0	5	1	0	0.903	3.444	0.855	0.797	-0.425	0.71	0.22	-0.371	1.726	"2"
"任何"	1	1	0	0	0.301	1.148	0.285	0.266	0.555	-0.174	-0.134	-0.124	0.987	"1"
"企鹅"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"伍布"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"伍锡盈"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"传出"	0	2	1	0	0.452	1.722	0.428	0.399	-0.213	0.214	0.432	-0.186	1.045	"3"
"伤"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"伤亡"	0	8	2	1	1.656	6.315	1.568	1.461	-0.779	0.623	0.32	-0.252	1.974	"1"
"伤人"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"伤势"	1	3	1	1	0.903	3.444	0.855	0.797	0.205	-0.293	0.22	0.24	0.958	"2"
"伤及"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"伤员"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"伤害"	4	2	1	0	1.054	4.018	0.998	0.93	1.912	-0.908	0.181	-0.433	3.434	"1"
"伤者"	0	3	0	1	0.602	2.296	0.57	0.531	-0.283	0.366	-0.267	0.362	1.278	"2"
"伤重"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"伦敦"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"伸出"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"似"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"但愿"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"住院"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"佔"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"何在"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"作业"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"你"	2	0	0	0	0.301	1.148	0.285	0.266	1.645	-0.741	-0.134	-0.124	2.644	"1"
"供应品质"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"供电"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"侨界"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"保单"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"保持者"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"保险"	0	8	0	1	1.355	5.166	1.283	1.196	-0.638	1.284	-0.601	-0.181	2.704	"2"
"保额"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"俞丽"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"修缮"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"倍增"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"倍觉"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"倒下"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"倒戈"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"候鸟险"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"做好"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"停牌"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"停电"	0	7	0	0	1.054	4.018	0.998	0.93	-0.496	1.687	-0.468	-0.433	3.084	"2"
"儿童"	2	0	0	0	0.301	1.148	0.285	0.266	1.645	-0.741	-0.134	-0.124	2.644	"1"
"先驱路"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"克拉克"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"克拉玛依"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"克麦罗沃州"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"免"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"入院"	0	3	0	2	0.753	2.87	0.713	0.664	-0.354	0.196	-0.334	0.873	1.757	"4"
"全部"	0	2	2	0	0.602	2.296	0.57	0.531	-0.283	-0.245	1	-0.248	1.776	"3"
"公交"	0	0	2	0	0.301	1.148	0.285	0.266	-0.142	-0.741	1.692	-0.124	2.699	"3"
"公布"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"公益金"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"六十六"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"六时"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"六轻"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"共"	0	2	0	2	0.602	2.296	0.57	0.531	-0.283	-0.245	-0.267	1.055	1.85	"4"
"关切"	0	2	0	1	0.452	1.722	0.428	0.399	-0.213	0.214	-0.2	0.458	1.085	"4"
"关怀"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"关闭"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"具体"	0	1	1	0	0.301	1.148	0.285	0.266	-0.142	-0.174	0.577	-0.124	1.017	"3"
"再度"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"再次"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"冕宁"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"农机"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"农用车"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"凌晨"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"减少"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"几近"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"出"	3	0	0	0	0.452	1.722	0.428	0.399	2.467	-1.112	-0.2	-0.186	3.965	"1"
"出乎"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"出事"	0	2	1	0	0.452	1.722	0.428	0.399	-0.213	0.214	0.432	-0.186	1.045	"3"
"出差"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"出现"	3	0	1	0	0.602	2.296	0.57	0.531	1.917	-1.483	0.338	-0.248	3.986	"1"
"出轨"	0	3	0	0	0.452	1.722	0.428	0.399	-0.213	0.723	-0.2	-0.186	1.322	"2"
"击败"	2	0	0	0	0.301	1.148	0.285	0.266	1.645	-0.741	-0.134	-0.124	2.644	"1"
"分析"	0	5	2	0	1.054	4.018	0.998	0.93	-0.496	0.438	0.581	-0.433	1.948	"3"
"刑事"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"列"	0	2	0	1	0.452	1.722	0.428	0.399	-0.213	0.214	-0.2	0.458	1.085	"4"
"列车"	0	5	1	0	0.903	3.444	0.855	0.797	-0.425	0.71	0.22	-0.371	1.726	"2"
"刘"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"刘文聪"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"刘朝"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"创痛"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"初步"	0	5	2	0	1.054	4.018	0.998	0.93	-0.496	0.438	0.581	-0.433	1.948	"3"
"判"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
"前天"	2	0	1	3	0.903	3.444	0.855	0.797	0.648	-2.224	0.22	1.465	4.557	"2"
"前密"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"前往"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"剩"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"办案"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"加上去"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"加大"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"加薪"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"动作"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"劳检"	0	0	0	2	0.301	1.148	0.285	0.266	-0.142	-0.741	-0.134	1.753	2.77	"4"
"勘察"	0	1	1	0	0.301	1.148	0.285	0.266	-0.142	-0.174	0.577	-0.124	1.017	"3"
"医疗"	1	3	0	0	0.602	2.296	0.57	0.531	0.319	0.366	-0.267	-0.248	1.2	"2"
"十二.一"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"午"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"卑俗"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"南京籍"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"南非"	0	2	0	0	0.301	1.148	0.285	0.266	-0.142	0.482	-0.134	-0.124	0.882	"2"
"博彩"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"卡纳汉"	2	0	0	0	0.301	1.148	0.285	0.266	1.645	-0.741	-0.134	-0.124	2.644	"1"
"卡车"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"卢拉"	0	1	0	0	0.151	0.574	0.143	0.133	-0.071	0.241	-0.067	-0.062	0.441	"2"
"危及"	0	0	1	0	0.151	0.574	0.143	0.133	-0.071	-0.371	0.846	-0.062	1.35	"3"
"却"	8	0	0	0	1.204	4.592	1.14	1.063	6.579	-2.965	-0.534	-0.495	10.573	"1"
"卷入"	1	0	0	0	0.151	0.574	0.143	0.133	0.822	-0.371	-0.067	-0.062	1.322	"1"
"历史"	0	0	0	1	0.151	0.574	0.143	0.133	-0.071	-0.371	-0.067	0.877	1.386	"4"
