"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"－－"	0	0	1	1	2	0.463	0.353	1.764	0.388	1.032	-0.213	-0.161	-0.392	0.474	0.56	1.8	"5"
"、"	0	0	3	0	0	0.347	0.265	1.323	0.291	0.774	-0.16	-0.12	1.067	-0.133	-0.389	1.869	"3"
"═"	0	0	2	0	0	0.231	0.177	0.882	0.194	0.516	-0.107	-0.08	0.711	-0.089	-0.259	1.246	"3"
"1.34"	0	0	0	1	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	1.013	-0.13	1.489	"4"
"1.5"	1	0	0	0	0	0.116	0.088	0.441	0.097	0.258	0.937	-0.04	-0.253	-0.044	-0.13	1.404	"1"
"1000多"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"110"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"11928"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"120多"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"1210"	0	0	1	0	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	0.356	-0.044	-0.13	0.623	"3"
"12亿"	0	0	0	1	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	1.013	-0.13	1.489	"4"
"140"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"14时"	0	0	1	0	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	0.356	-0.044	-0.13	0.623	"3"
"1640万"	0	0	0	1	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	1.013	-0.13	1.489	"4"
"1750"	0	0	1	0	0	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	0.356	-0.044	-0.13	0.623	"3"
"18时"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"1937年"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"1949年"	0	0	2	0	0	0.231	0.177	0.882	0.194	0.516	-0.107	-0.08	0.711	-0.089	-0.259	1.246	"3"
"1986年"	0	0	0	0	1	0.116	0.088	0.441	0.097	0.258	-0.053	-0.04	-0.253	-0.044	0.589	0.979	"5"
"1990年"	1	0	0	0	0	0.116	0.088	0.441	0.097	0.258	0.937	-0.04	-0.253	-0.044	-0.13	1.404	"1"
"1万"	2	0	0	0	0	0.231	0.177	0.882	0.194	0.516	1.874	-0.08	-0.505	-0.089	-0.259	2.807	"1"
