"","tokenlabel","cluster"
"设施/Na/XIN_CMN_20030918_wpr/4434","设施/Na/XIN_CMN_20030918_wpr/4434",1
"设施/Na/XIN_CMN_20030619_wpr/54094","设施/Na/XIN_CMN_20030619_wpr/54094",1
"设施/Na/XIN_CMN_20030708_wpr/4032","设施/Na/XIN_CMN_20030708_wpr/4032",1
"设施/Na/XIN_CMN_20010107_wpr/48474","设施/Na/XIN_CMN_20010107_wpr/48474",1
"设施/Na/XIN_CMN_20030716_wpr/33267","设施/Na/XIN_CMN_20030716_wpr/33267",1
"设施/Na/XIN_CMN_20030724_wpr/41002","设施/Na/XIN_CMN_20030724_wpr/41002",1
"设施/Na/XIN_CMN_20001106_wpr/67970","设施/Na/XIN_CMN_20001106_wpr/67970",1
"设施/Na/XIN_CMN_20001027_wpr/54862","设施/Na/XIN_CMN_20001027_wpr/54862",1
"设施/Na/ZBN_CMN_20001010_wpr/22","设施/Na/ZBN_CMN_20001010_wpr/22",1
"设施/Na/ZBN_CMN_20030905_wpr/42734","设施/Na/ZBN_CMN_20030905_wpr/42734",1
"设施/Na/XIN_CMN_20001129_wpr/63297","设施/Na/XIN_CMN_20001129_wpr/63297",1
"设施/Na/ZBN_CMN_20030624_wpr/44366","设施/Na/ZBN_CMN_20030624_wpr/44366",1
"设施/Na/XIN_CMN_20030708_wpr/74134","设施/Na/XIN_CMN_20030708_wpr/74134",1
"设施/Na/XIN_CMN_20030914_wpr/3926","设施/Na/XIN_CMN_20030914_wpr/3926",1
"设施/Na/ZBN_CMN_20001008_wpr/6794","设施/Na/ZBN_CMN_20001008_wpr/6794",1
"设施/Na/ZBN_CMN_20001003_wpr/38557","设施/Na/ZBN_CMN_20001003_wpr/38557",1
"设施/Na/XIN_CMN_20030605_wpr/44723","设施/Na/XIN_CMN_20030605_wpr/44723",1
"设施/Na/ZBN_CMN_20030404_wpr/60931","设施/Na/ZBN_CMN_20030404_wpr/60931",1
"设施/Na/XIN_CMN_20001203_wpr/31857","设施/Na/XIN_CMN_20001203_wpr/31857",1
"设施/Na/XIN_CMN_20030512_wpr/13324","设施/Na/XIN_CMN_20030512_wpr/13324",1
"设施/Na/XIN_CMN_20001218_wpr/16300","设施/Na/XIN_CMN_20001218_wpr/16300",1
"设施/Na/ZBN_CMN_20030721_wpr/39063","设施/Na/ZBN_CMN_20030721_wpr/39063",1
"设施/Na/ZBN_CMN_20030716_wpr/71628","设施/Na/ZBN_CMN_20030716_wpr/71628",1
"设施/Na/XIN_CMN_20030718_wpr/49223","设施/Na/XIN_CMN_20030718_wpr/49223",1
"设施/Na/XIN_CMN_20001128_wpr/72967","设施/Na/XIN_CMN_20001128_wpr/72967",1
"设施/Na/XIN_CMN_20001105_wpr/42903","设施/Na/XIN_CMN_20001105_wpr/42903",1
"设施/Na/XIN_CMN_20030411_wpr/60934","设施/Na/XIN_CMN_20030411_wpr/60934",1
"设施/Na/XIN_CMN_20030524_wpr/37584","设施/Na/XIN_CMN_20030524_wpr/37584",1
"设施/Na/ZBN_CMN_20030603_wpr/30192","设施/Na/ZBN_CMN_20030603_wpr/30192",1
"设施/Na/XIN_CMN_20010105_wpr/19725","设施/Na/XIN_CMN_20010105_wpr/19725",1
"设施/Na/XIN_CMN_20001022_wpr/15959","设施/Na/XIN_CMN_20001022_wpr/15959",1
"设施/Na/ZBN_CMN_20001018_wpr/25124","设施/Na/ZBN_CMN_20001018_wpr/25124",1
"设施/Na/XIN_CMN_20010104_wpr/70341","设施/Na/XIN_CMN_20010104_wpr/70341",1
"设施/Na/XIN_CMN_20030521_wpr/68163","设施/Na/XIN_CMN_20030521_wpr/68163",1
"设施/Na/XIN_CMN_20010101_wpr/97621","设施/Na/XIN_CMN_20010101_wpr/97621",1
"设施/Na/XIN_CMN_20001016_wpr/26495","设施/Na/XIN_CMN_20001016_wpr/26495",1
"设施/Na/XIN_CMN_20001113_wpr/48664","设施/Na/XIN_CMN_20001113_wpr/48664",1
"设施/Na/XIN_CMN_20030630_wpr/4329","设施/Na/XIN_CMN_20030630_wpr/4329",1
"设施/Na/XIN_CMN_20010116_wpr/17935","设施/Na/XIN_CMN_20010116_wpr/17935",1
"设施/Na/XIN_CMN_20001221_wpr/97521","设施/Na/XIN_CMN_20001221_wpr/97521",1
"设施/Na/ZBN_CMN_20030928_wpr/81751","设施/Na/ZBN_CMN_20030928_wpr/81751",1
"设施/Na/XIN_CMN_20030714_wpr/30975","设施/Na/XIN_CMN_20030714_wpr/30975",1
"设施/Na/XIN_CMN_20030721_wpr/9410","设施/Na/XIN_CMN_20030721_wpr/9410",1
"设施/Na/XIN_CMN_20010110_wpr/42381","设施/Na/XIN_CMN_20010110_wpr/42381",1
"设施/Na/XIN_CMN_20010121_wpr/57606","设施/Na/XIN_CMN_20010121_wpr/57606",1
"设施/Na/XIN_CMN_20030829_wpr/33478","设施/Na/XIN_CMN_20030829_wpr/33478",1
"设施/Na/XIN_CMN_20030726_wpr/16462","设施/Na/XIN_CMN_20030726_wpr/16462",1
"设施/Na/XIN_CMN_20001219_wpr/91093","设施/Na/XIN_CMN_20001219_wpr/91093",1
"设施/Na/XIN_CMN_20001225_wpr/32665","设施/Na/XIN_CMN_20001225_wpr/32665",1
"设施/Na/ZBN_CMN_20030611_wpr/41409","设施/Na/ZBN_CMN_20030611_wpr/41409",1
"设施/Na/XIN_CMN_20001221_wpr/75612","设施/Na/XIN_CMN_20001221_wpr/75612",1
"设施/Na/XIN_CMN_20030605_wpr/15094","设施/Na/XIN_CMN_20030605_wpr/15094",1
"设施/Na/XIN_CMN_20001228_wpr/79721","设施/Na/XIN_CMN_20001228_wpr/79721",1
"设施/Na/XIN_CMN_20030627_wpr/63431","设施/Na/XIN_CMN_20030627_wpr/63431",1
"设施/Na/XIN_CMN_20030808_wpr/37445","设施/Na/XIN_CMN_20030808_wpr/37445",1
"设施/Na/XIN_CMN_20001128_wpr/66262","设施/Na/XIN_CMN_20001128_wpr/66262",1
"设施/Na/XIN_CMN_20001217_wpr/61418","设施/Na/XIN_CMN_20001217_wpr/61418",1
"设施/Na/ZBN_CMN_20010117_wpr/33913","设施/Na/ZBN_CMN_20010117_wpr/33913",1
"设施/Na/XIN_CMN_20030701_wpr/19749","设施/Na/XIN_CMN_20030701_wpr/19749",1
"设施/Na/XIN_CMN_20001218_wpr/21804","设施/Na/XIN_CMN_20001218_wpr/21804",1
"设施/Na/XIN_CMN_20030616_wpr/14181","设施/Na/XIN_CMN_20030616_wpr/14181",1
"设施/Na/CNA_CMN_20001120_wpr/143347","设施/Na/CNA_CMN_20001120_wpr/143347",1
"设施/Na/XIN_CMN_20001009_wpr/67498","设施/Na/XIN_CMN_20001009_wpr/67498",1
"设施/Na/XIN_CMN_20001004_wpr/51777","设施/Na/XIN_CMN_20001004_wpr/51777",1
"设施/Na/XIN_CMN_20030702_wpr/37696","设施/Na/XIN_CMN_20030702_wpr/37696",1
"设施/Na/XIN_CMN_20030626_wpr/27073","设施/Na/XIN_CMN_20030626_wpr/27073",1
"设施/Na/ZBN_CMN_20030515_wpr/39937","设施/Na/ZBN_CMN_20030515_wpr/39937",1
"设施/Na/ZBN_CMN_20030721_wpr/39110","设施/Na/ZBN_CMN_20030721_wpr/39110",1
"设施/Na/XIN_CMN_20010122_wpr/49936","设施/Na/XIN_CMN_20010122_wpr/49936",1
"设施/Na/XIN_CMN_20030621_wpr/50202","设施/Na/XIN_CMN_20030621_wpr/50202",1
"设施/Na/XIN_CMN_20030809_wpr/8704","设施/Na/XIN_CMN_20030809_wpr/8704",1
"设施/Na/XIN_CMN_20030418_wpr/12756","设施/Na/XIN_CMN_20030418_wpr/12756",1
"设施/Na/XIN_CMN_20030624_wpr/43477","设施/Na/XIN_CMN_20030624_wpr/43477",1
"设备/Na/CNA_CMN_20010114_wpr/42536","设备/Na/CNA_CMN_20010114_wpr/42536",2
"设备/Na/CNA_CMN_20001106_wpr/36451","设备/Na/CNA_CMN_20001106_wpr/36451",2
"设备/Na/CNA_CMN_20001208_wpr/141767","设备/Na/CNA_CMN_20001208_wpr/141767",2
"设备/Na/CNA_CMN_20001025_wpr/77010","设备/Na/CNA_CMN_20001025_wpr/77010",2
"设备/Na/CNA_CMN_20001016_wpr/8902","设备/Na/CNA_CMN_20001016_wpr/8902",2
