"","tokenlabel","cluster"
"铁路/Na/ZBN_CMN_20030803_wpr/5483","铁路/Na/ZBN_CMN_20030803_wpr/5483",1
"铁路/Na/ZBN_CMN_20030911_wpr/47032","铁路/Na/ZBN_CMN_20030911_wpr/47032",1
"铁路/Na/ZBN_CMN_20030812_wpr/19801","铁路/Na/ZBN_CMN_20030812_wpr/19801",1
"铁路/Na/ZBN_CMN_20030812_wpr/19347","铁路/Na/ZBN_CMN_20030812_wpr/19347",1
"铁路/Na/CNA_CMN_20010117_wpr/104566","铁路/Na/CNA_CMN_20010117_wpr/104566",1
"铁路/Na/XIN_CMN_20030918_wpr/67640","铁路/Na/XIN_CMN_20030918_wpr/67640",1
"铁路/Na/CNA_CMN_20001117_wpr/13879","铁路/Na/CNA_CMN_20001117_wpr/13879",1
"铁路/Na/ZBN_CMN_20001031_wpr/9943","铁路/Na/ZBN_CMN_20001031_wpr/9943",1
"铁路/Na/XIN_CMN_20030918_wpr/67526","铁路/Na/XIN_CMN_20030918_wpr/67526",1
"铁路/Na/CNA_CMN_20030814_wpr/14494","铁路/Na/CNA_CMN_20030814_wpr/14494",1
"铁路/Na/XIN_CMN_20001130_wpr/38461","铁路/Na/XIN_CMN_20001130_wpr/38461",1
"铁路/Na/CNA_CMN_20001015_wpr/47674","铁路/Na/CNA_CMN_20001015_wpr/47674",1
"铁路/Na/CNA_CMN_20001212_wpr/27057","铁路/Na/CNA_CMN_20001212_wpr/27057",1
"铁路/Na/CNA_CMN_20001007_wpr/52188","铁路/Na/CNA_CMN_20001007_wpr/52188",1
"铁路/Na/ZBN_CMN_20030825_wpr/52745","铁路/Na/ZBN_CMN_20030825_wpr/52745",1
"铁路/Na/ZBN_CMN_20001019_wpr/7000","铁路/Na/ZBN_CMN_20001019_wpr/7000",1
"铁路/Na/ZBN_CMN_20001019_wpr/15485","铁路/Na/ZBN_CMN_20001019_wpr/15485",1
"铁路/Na/XIN_CMN_20030715_wpr/12910","铁路/Na/XIN_CMN_20030715_wpr/12910",1
"铁路/Na/CNA_CMN_20001018_wpr/112406","铁路/Na/CNA_CMN_20001018_wpr/112406",1
"铁路/Na/XIN_CMN_20030715_wpr/12784","铁路/Na/XIN_CMN_20030715_wpr/12784",1
"铁路/Na/XIN_CMN_20030715_wpr/12889","铁路/Na/XIN_CMN_20030715_wpr/12889",1
"铁路/Na/ZBN_CMN_20001004_wpr/15016","铁路/Na/ZBN_CMN_20001004_wpr/15016",1
"铁路/Na/XIN_CMN_20001226_wpr/48719","铁路/Na/XIN_CMN_20001226_wpr/48719",1
"铁路/Na/XIN_CMN_20001130_wpr/74116","铁路/Na/XIN_CMN_20001130_wpr/74116",1
"铁路/Na/XIN_CMN_20001230_wpr/62754","铁路/Na/XIN_CMN_20001230_wpr/62754",1
"铁路/Na/XIN_CMN_20030525_wpr/8062","铁路/Na/XIN_CMN_20030525_wpr/8062",1
"铁路/Na/XIN_CMN_20001230_wpr/40768","铁路/Na/XIN_CMN_20001230_wpr/40768",1
"铁路/Na/CNA_CMN_20001211_wpr/16496","铁路/Na/CNA_CMN_20001211_wpr/16496",1
"铁路/Na/ZBN_CMN_20030824_wpr/71390","铁路/Na/ZBN_CMN_20030824_wpr/71390",1
"铁路/Na/CNA_CMN_20001121_wpr/152893","铁路/Na/CNA_CMN_20001121_wpr/152893",1
"铁路/Na/CNA_CMN_20001214_wpr/9180","铁路/Na/CNA_CMN_20001214_wpr/9180",1
"铁路/Na/CNA_CMN_20001120_wpr/127399","铁路/Na/CNA_CMN_20001120_wpr/127399",1
"铁路/Na/CNA_CMN_20001120_wpr/127076","铁路/Na/CNA_CMN_20001120_wpr/127076",1
"铁路/Na/CNA_CMN_20001121_wpr/152467","铁路/Na/CNA_CMN_20001121_wpr/152467",1
"铁路/Na/XIN_CMN_20001021_wpr/52796","铁路/Na/XIN_CMN_20001021_wpr/52796",1
"铁路/Na/XIN_CMN_20001023_wpr/57740","铁路/Na/XIN_CMN_20001023_wpr/57740",1
"铁路/Na/CNA_CMN_20001215_wpr/113492","铁路/Na/CNA_CMN_20001215_wpr/113492",1
"铁路/Na/XIN_CMN_20030705_wpr/25801","铁路/Na/XIN_CMN_20030705_wpr/25801",1
"铁路/Na/XIN_CMN_20030629_wpr/20967","铁路/Na/XIN_CMN_20030629_wpr/20967",1
"铁路/Na/XIN_CMN_20030629_wpr/20970","铁路/Na/XIN_CMN_20030629_wpr/20970",1
"铁路/Na/XIN_CMN_20030705_wpr/25732","铁路/Na/XIN_CMN_20030705_wpr/25732",1
"铁路/Na/XIN_CMN_20030716_wpr/15006","铁路/Na/XIN_CMN_20030716_wpr/15006",1
"铁路/Na/XIN_CMN_20030609_wpr/74988","铁路/Na/XIN_CMN_20030609_wpr/74988",1
"铁路/Na/XIN_CMN_20030712_wpr/63781","铁路/Na/XIN_CMN_20030712_wpr/63781",1
"铁路/Na/CNA_CMN_20001006_wpr/17218","铁路/Na/CNA_CMN_20001006_wpr/17218",1
"铁路/Na/XIN_CMN_20030716_wpr/70069","铁路/Na/XIN_CMN_20030716_wpr/70069",1
"轨道/Na/XIN_CMN_20010107_wpr/44499","轨道/Na/XIN_CMN_20010107_wpr/44499",1
"铁路/Na/CNA_CMN_20001125_wpr/42785","铁路/Na/CNA_CMN_20001125_wpr/42785",1
"铁路/Na/CNA_CMN_20001004_wpr/148804","铁路/Na/CNA_CMN_20001004_wpr/148804",1
"铁路/Na/XIN_CMN_20001006_wpr/43564","铁路/Na/XIN_CMN_20001006_wpr/43564",1
"铁路/Na/ZBN_CMN_20001206_wpr/39118","铁路/Na/ZBN_CMN_20001206_wpr/39118",1
"铁路/Na/CNA_CMN_20001118_wpr/106004","铁路/Na/CNA_CMN_20001118_wpr/106004",1
"铁路/Na/XIN_CMN_20001023_wpr/57597","铁路/Na/XIN_CMN_20001023_wpr/57597",1
