"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"－零"	1	0	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	1.252	-0.089	-0.028	-0.026	-0.128	-0.043	-0.147	1.713	"1"
"﹐"	0	0	0	0	0	0	1	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	-0.089	-0.028	-0.026	-0.128	-0.043	0.542	0.881	"7"
"："	26	0	0	0	0	0	0	1.454	4.836	1.608	1.525	6.645	2.471	7.461	32.56	-2.324	-0.721	-0.683	-3.333	-1.128	-3.819	44.568	"1"
"＊"	1	0	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	1.252	-0.089	-0.028	-0.026	-0.128	-0.043	-0.147	1.713	"1"
"10时"	0	1	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	0.731	-0.028	-0.026	-0.128	-0.043	-0.147	1.128	"2"
"1483"	0	0	0	0	0	0	1	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	-0.089	-0.028	-0.026	-0.128	-0.043	0.542	0.881	"7"
"200"	0	1	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	0.731	-0.028	-0.026	-0.128	-0.043	-0.147	1.128	"2"
"2时"	0	1	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	0.731	-0.028	-0.026	-0.128	-0.043	-0.147	1.128	"2"
"2点"	2	0	0	0	0	0	0	0.112	0.372	0.124	0.117	0.511	0.19	0.574	2.505	-0.179	-0.055	-0.053	-0.256	-0.087	-0.294	3.429	"1"
"30"	1	0	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	1.252	-0.089	-0.028	-0.026	-0.128	-0.043	-0.147	1.713	"1"
"30分"	5	0	0	0	0	0	0	0.28	0.93	0.309	0.293	1.278	0.475	1.435	6.262	-0.447	-0.139	-0.131	-0.641	-0.217	-0.734	8.571	"1"
"340"	0	1	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	0.731	-0.028	-0.026	-0.128	-0.043	-0.147	1.128	"2"
"3楼"	1	0	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	1.252	-0.089	-0.028	-0.026	-0.128	-0.043	-0.147	1.713	"1"
"45"	0	2	0	0	0	0	0	0.112	0.372	0.124	0.117	0.511	0.19	0.574	-0.05	1.461	-0.055	-0.053	-0.256	-0.087	-0.294	2.256	"2"
"47"	0	1	0	0	0	0	0	0.056	0.186	0.062	0.059	0.256	0.095	0.287	-0.025	0.731	-0.028	-0.026	-0.128	-0.043	-0.147	1.128	"2"
