"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"一万九千三百九十二"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"一万四千多"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"一九五九年"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"一九四九年"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"一些"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"一再"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"一分力"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"一周年"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"一定"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"一审"	0	0	0	0	0	1	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	-0.2	-0.029	1.399	1.918	"6"
"一般"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"一部分"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"万众一心"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"三分之一"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"三十万"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"上方"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"上级"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"不仅"	0	0	3	0	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	1.075	-0.601	-0.086	-0.053	1.934	"3"
"不但"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"不准"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"不少"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"不尽"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"不断"	0	0	3	1	0	0	0.108	0.246	1.753	1.477	0.256	0.159	-0.048	-0.11	0.646	-0.277	-0.115	-0.071	1.267	"3"
"不要"	0	0	0	3	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	-0.751	1.298	-0.086	-0.053	2.307	"4"
"不顾"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"丑陋"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"专用"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"业态"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"两千三百万"	0	1	0	3	0	0	0.108	0.246	1.753	1.477	0.256	0.159	-0.048	0.649	-1.002	0.837	-0.115	-0.071	2.722	"3"
"两国"	0	0	7	1	0	0	0.216	0.493	3.505	2.954	0.512	0.319	-0.095	-0.221	1.815	-0.847	-0.23	-0.141	3.349	"3"
"两岸"	0	2	1	1	0	0	0.108	0.246	1.753	1.477	0.256	0.159	-0.048	1.679	-0.387	-0.277	-0.115	-0.071	2.577	"2"
"中华"	0	17	0	0	1	0	0.486	1.109	7.887	6.648	1.153	0.718	-0.214	19.346	-4.507	-3.603	-0.169	-0.318	28.157	"2"
"中华民国"	0	3	2	2	0	0	0.189	0.431	3.067	2.585	0.448	0.279	-0.083	2.169	-0.469	-0.311	-0.201	-0.124	3.357	"2"
"中华民族"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"中南"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"中国"	7	9	52	5	0	18	2.455	5.607	39.874	33.607	5.827	3.628	1.93	0.966	2.141	-11.668	-2.615	7.729	27.049	"4"
"中央"	0	0	4	0	0	0	0.108	0.246	1.753	1.477	0.256	0.159	-0.048	-0.11	1.433	-0.801	-0.115	-0.071	2.578	"3"
"中央政府"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"中常委"	1	0	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	1.569	-0.028	-0.25	-0.2	-0.029	-0.018	2.094	"1"
"中泰"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"中级"	0	0	0	0	4	0	0.108	0.246	1.753	1.477	0.256	0.159	-0.048	-0.11	-1.002	-0.801	4.774	-0.071	6.806	"5"
"中美"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"丰富"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"丹麦"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"为了"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"为最"	0	0	0	0	1	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	-0.2	1.194	-0.018	1.702	"5"
"主义"	0	2	1	3	0	0	0.162	0.37	2.629	2.216	0.384	0.239	-0.071	1.317	-0.748	0.406	-0.172	-0.106	2.82	"2"
"主人"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"主席"	0	2	5	0	0	0	0.189	0.431	3.067	2.585	0.448	0.279	-0.083	1.188	0.86	-1.401	-0.201	-0.124	3.857	"4"
"主席台"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"主权"	0	1	1	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	0.923	0.165	-0.4	-0.057	-0.035	1.604	"2"
"举国"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"乃至"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"义务"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"之间"	0	0	6	0	0	0	0.162	0.37	2.629	2.216	0.384	0.239	-0.071	-0.166	2.15	-1.201	-0.172	-0.106	3.866	"3"
"之际"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"乘搭"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"九份"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"习惯"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"书记长"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"乱丢"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"乱象"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"乳癌"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"了解"	0	0	8	3	0	0	0.297	0.678	4.82	4.062	0.704	0.439	-0.131	-0.304	1.285	-0.428	-0.316	-0.194	2.658	"3"
"了解到"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"争取"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"事业"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"二000年"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"二庭"	0	0	0	0	1	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	-0.2	1.194	-0.018	1.702	"5"
"云南省"	0	0	0	0	2	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	-0.4	2.387	-0.035	3.402	"5"
"交代"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"交往"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"交融"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"享"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"享受"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"享有"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"京"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"亲切"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"亲情"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"人大"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"人性"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"人意"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"人民"	0	4	34	1	7	1	1.268	2.896	20.594	17.358	3.01	1.874	-0.558	0.483	4.149	-7.954	1.537	-0.36	15.041	"4"
"人民军"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"人民币"	0	0	0	0	1	11	0.324	0.739	5.258	4.432	0.768	0.478	-0.143	-0.331	-3.005	-2.402	0.261	14.33	20.472	"6"
"今天"	5	0	0	0	0	0	0.135	0.308	2.191	1.847	0.32	0.199	7.845	-0.138	-1.252	-1.001	-0.144	-0.088	10.468	"1"
"从事"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"代表"	0	0	5	0	0	0	0.135	0.308	2.191	1.847	0.32	0.199	-0.059	-0.138	1.792	-1.001	-0.144	-0.088	3.222	"3"
"代表权"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"以"	0	0	1	1	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.165	0.22	-0.057	-0.035	0.556	"4"
"以上"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"们"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"们跳"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"企"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"伉俪"	1	0	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	1.569	-0.028	-0.25	-0.2	-0.029	-0.018	2.094	"1"
"伊"	0	0	3	0	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	1.075	-0.601	-0.086	-0.053	1.934	"3"
"伊拉"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"休戚与共"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"休闲"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"众志成城"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"优质"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"会员国"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"会见"	1	1	4	0	0	0	0.162	0.37	2.629	2.216	0.384	0.239	0.82	0.499	0.627	-1.201	-0.172	-0.106	3.425	"4"
"伟大"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"传染病"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"传送"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"伤害"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"伤残"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"住宅"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"体现"	0	0	3	0	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	1.075	-0.601	-0.086	-0.053	1.934	"3"
"何智辉"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"作战"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"你们"	0	0	6	0	0	0	0.162	0.37	2.629	2.216	0.384	0.239	-0.071	-0.166	2.15	-1.201	-0.172	-0.106	3.866	"3"
"佳肴"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"使命"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"使用"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"使者"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"供"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"依法"	0	0	0	0	1	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	-0.2	1.194	-0.018	1.702	"5"
"依照"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"依靠"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"便宜菜"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"促进"	0	0	3	2	0	0	0.135	0.308	2.191	1.847	0.32	0.199	-0.059	-0.138	0.414	0.216	-0.144	-0.088	1.059	"3"
"俄中"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"保加利亚"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"保卫"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"保守"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"保护"	0	0	1	1	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.165	0.22	-0.057	-0.035	0.556	"4"
"保护法"	0	1	0	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	1.21	-0.25	-0.2	-0.029	-0.018	1.719	"2"
"保持"	0	0	0	3	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	-0.751	1.298	-0.086	-0.053	2.307	"4"
"保障"	0	0	0	3	0	0	0.081	0.185	1.315	1.108	0.192	0.12	-0.036	-0.083	-0.751	1.298	-0.086	-0.053	2.307	"4"
"信任"	0	0	1	1	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.165	0.22	-0.057	-0.035	0.556	"4"
"信心"	0	0	2	6	0	0	0.216	0.493	3.505	2.954	0.512	0.319	-0.095	-0.221	-0.618	1.477	-0.23	-0.141	2.782	"4"
"倍增"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"倡导"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"假如"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"假日"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"健康"	0	0	3	7	0	0	0.27	0.616	4.382	3.693	0.64	0.399	-0.119	-0.276	-0.535	1.453	-0.287	-0.177	2.847	"4"
"偿还"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"傅全"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"充份"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"充分"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"克"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"克尽"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"免"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"免于"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
"免办"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"免费"	0	0	0	2	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	-0.501	0.865	-0.057	-0.035	1.537	"4"
"党"	1	0	12	0	0	0	0.351	0.801	5.696	4.801	0.832	0.518	0.524	-0.359	3.411	-2.602	-0.374	-0.23	7.5	"3"
"党主席"	11	0	0	0	0	0	0.297	0.678	4.82	4.062	0.704	0.439	17.258	-0.304	-2.754	-2.202	-0.316	-0.194	23.028	"1"
"党员"	0	0	1	0	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	0.358	-0.2	-0.029	-0.018	0.645	"3"
"党团"	0	0	2	0	0	0	0.054	0.123	0.876	0.739	0.128	0.08	-0.024	-0.055	0.717	-0.4	-0.057	-0.035	1.288	"3"
"党系"	0	0	0	1	0	0	0.027	0.062	0.438	0.369	0.064	0.04	-0.012	-0.028	-0.25	0.433	-0.029	-0.018	0.77	"4"
