"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"300"	0	0	0	1	3	0.321	0.944	1.074	0.3	1.361	-0.145	-0.468	-0.543	0.572	0.93	2.658	"5"
"300多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"32.8"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"35楼"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"39万"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"3千多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"3楼"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"400多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"40万"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"4194"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"420多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"480余"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"498万"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"4万"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"5.4"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"50.5"	0	0	0	3	0	0.24	0.708	0.806	0.225	1.021	-0.109	-0.351	-0.407	3.375	-0.542	4.784	"4"
"50多万"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"55754"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"57585"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"60％"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"60000多"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"6000多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"600多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"6万"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"700"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"70年代"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"75"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"793"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"8％"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"8000"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"891020"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"891023"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"891221"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"900118"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"GIS"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"Judy"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"RichardWright"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"StandardChartered"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"VCD"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"www.pacific.com.tw"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"一万六千七百"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"一万六千八"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"一同"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"一带"	0	0	0	0	2	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	-0.272	-0.068	0.936	1.583	"5"
"一般"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"一般人"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"一贫如洗"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"一起"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"七千九百三十四"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"七零年代"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"万"	1	0	0	12	1	1.122	3.304	3.76	1.05	4.764	-0.162	-1.637	-1.902	11.602	-1.614	16.917	"4"
"万多"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"三三三"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"三千二百亿"	1	0	0	0	0	0.08	0.236	0.269	0.075	0.34	1.096	-0.117	-0.136	-0.034	-0.181	1.564	"1"
"三百七十五"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"上升"	1	3	0	0	0	0.321	0.944	1.074	0.3	1.361	0.547	1.364	-0.543	-0.135	-0.723	3.312	"2"
"上百"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"上盖"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"上述"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"上门"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"下滑"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"下跌"	0	4	0	0	0	0.321	0.944	1.074	0.3	1.361	-0.145	2.508	-0.543	-0.135	-0.723	4.054	"2"
"下锅"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"下陷"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"下面"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"不"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"不久"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"不会"	0	0	2	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	1.142	-0.068	-0.361	1.878	"3"
"不佳"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"不公"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"不动产"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"不只"	0	1	0	0	1	0.16	0.472	0.537	0.15	0.681	-0.073	0.381	-0.272	-0.068	0.248	1.042	"2"
"不堪"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"不少"	1	0	0	0	2	0.24	0.708	0.806	0.225	1.021	0.654	-0.351	-0.407	-0.102	0.571	2.085	"1"
"不振"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"与"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"专长"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"业主"	0	3	0	0	0	0.24	0.708	0.806	0.225	1.021	-0.109	1.881	-0.407	-0.102	-0.542	3.041	"2"
"业者"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"东"	0	0	4	0	0	0.321	0.944	1.074	0.3	1.361	-0.145	-0.468	2.284	-0.135	-0.723	3.755	"3"
"东位"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"东北"	0	0	2	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	1.142	-0.068	-0.361	1.878	"3"
"东南"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"东西"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"两室"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"严重"	0	1	0	1	6	0.641	1.888	2.149	0.6	2.722	-0.29	-0.395	-1.087	0.333	1.66	3.765	"5"
"丧失"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"中介"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"为什么"	0	0	0	0	2	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	-0.272	-0.068	0.936	1.583	"5"
"主人"	0	0	5	0	0	0.401	1.18	1.343	0.375	1.701	-0.181	-0.585	2.855	-0.169	-0.903	4.693	"3"
"举枪"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"乃至"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"久"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"么"	0	0	2	0	1	0.24	0.708	0.806	0.225	1.021	-0.109	-0.351	0.75	-0.102	-0.136	1.448	"3"
"义工"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"之前"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"之外"	1	0	0	0	2	0.24	0.708	0.806	0.225	1.021	0.654	-0.351	-0.407	-0.102	0.571	2.085	"1"
"九二一"	0	1	0	0	1	0.16	0.472	0.537	0.15	0.681	-0.073	0.381	-0.272	-0.068	0.248	1.042	"2"
"九十六万六千"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"书堆"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"书桌"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"书面"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"买"	0	0	27	0	1	2.244	6.608	7.52	2.1	9.528	-1.016	-3.273	14.098	-0.948	-3.869	23.204	"3"
"买下"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"买到"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"买卖"	0	3	0	0	1	0.321	0.944	1.074	0.3	1.361	-0.145	1.364	-0.543	-0.135	-0.236	2.423	"2"
"买家"	1	4	0	0	0	0.401	1.18	1.343	0.375	1.701	0.467	1.9	-0.679	-0.169	-0.903	4.118	"2"
"买房人"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"买方"	0	1	0	0	1	0.16	0.472	0.537	0.15	0.681	-0.073	0.381	-0.272	-0.068	0.248	1.042	"2"
"买进"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"了"	0	0	3	0	1	0.321	0.944	1.074	0.3	1.361	-0.145	-0.468	1.208	-0.135	-0.236	2.192	"3"
"予"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"事发"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"二成"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"二百二十"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"二百二十万"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"于是"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"于是乎"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"五一"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"五百万"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"交"	0	0	2	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	1.142	-0.068	-0.361	1.878	"3"
"交易"	0	3	0	0	0	0.24	0.708	0.806	0.225	1.021	-0.109	1.881	-0.407	-0.102	-0.542	3.041	"2"
"交给"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"交通"	0	3	0	0	0	0.24	0.708	0.806	0.225	1.021	-0.109	1.881	-0.407	-0.102	-0.542	3.041	"2"
"产权"	1	1	0	0	0	0.16	0.472	0.537	0.15	0.681	0.813	0.381	-0.272	-0.068	-0.361	1.895	"1"
"产权证"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"亩"	0	0	0	1	1	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	-0.272	0.84	0.248	1.667	"4"
"享受"	0	0	2	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	1.142	-0.068	-0.361	1.878	"3"
"人们"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"人口"	0	0	0	1	1	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	-0.272	0.84	0.248	1.667	"4"
"人因"	0	1	0	0	1	0.16	0.472	0.537	0.15	0.681	-0.073	0.381	-0.272	-0.068	0.248	1.042	"2"
"人家"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"什么"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"介于"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"付"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"付款"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"付款额"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"以为"	0	0	1	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	0.571	-0.034	-0.181	0.939	"3"
"以免"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"以往"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"以至"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"仲介"	0	5	0	0	1	0.481	1.416	1.611	0.45	2.042	-0.218	2.452	-0.815	-0.203	-0.472	4.16	"2"
"仲介业"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"仲介业者"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"价值"	0	1	0	0	1	0.16	0.472	0.537	0.15	0.681	-0.073	0.381	-0.272	-0.068	0.248	1.042	"2"
"价格"	0	8	2	0	0	0.801	2.36	2.686	0.75	3.403	-0.363	3.568	-0.327	-0.339	-1.806	6.403	"2"
"企"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"企划"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"伏"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"伏击"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"优先"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"优惠"	1	3	0	0	0	0.321	0.944	1.074	0.3	1.361	0.547	1.364	-0.543	-0.135	-0.723	3.312	"2"
"优缺点"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"伙"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"传统"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"伤"	0	0	0	1	0	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	1.125	-0.181	1.595	"4"
"伤亡"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"伤痕"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"伤者"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"伯人"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"估"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"估价"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"估计值"	1	0	0	0	0	0.08	0.236	0.269	0.075	0.34	1.096	-0.117	-0.136	-0.034	-0.181	1.564	"1"
"似的"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"位价"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"低迷"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"住"	0	0	13	0	4	1.362	4.012	4.566	1.275	5.785	-0.617	-1.987	4.543	-0.576	-0.583	8.306	"3"
"住商"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
"住宅"	1	3	0	0	3	0.561	1.652	1.88	0.525	2.382	0.354	0.667	-0.951	-0.237	0.351	2.56	"3"
"住宅区"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"住宿"	0	0	0	0	1	0.08	0.236	0.269	0.075	0.34	-0.036	-0.117	-0.136	-0.034	0.468	0.791	"5"
"住户"	1	0	0	0	0	0.08	0.236	0.269	0.075	0.34	1.096	-0.117	-0.136	-0.034	-0.181	1.564	"1"
"住房"	0	2	0	0	0	0.16	0.472	0.537	0.15	0.681	-0.073	1.254	-0.272	-0.068	-0.361	2.028	"2"
"住所"	0	0	0	0	2	0.16	0.472	0.537	0.15	0.681	-0.073	-0.234	-0.272	-0.068	0.936	1.583	"5"
"住新"	0	1	0	0	0	0.08	0.236	0.269	0.075	0.34	-0.036	0.627	-0.136	-0.034	-0.181	1.014	"2"
