"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"004"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"006"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"01"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"0七"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"10日"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"10时"	17	1	0	0	0	4.964	5.31	6.398	0.92	0.407	8.386	-1.802	-3.433	-0.41	-0.179	14.21	"1"
"10月"	2	2	0	0	0	1.103	1.18	1.422	0.205	0.09	0.514	0.469	-0.763	-0.091	-0.04	1.877	"3"
"10点"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"10点30"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"10点45"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"10点多钟"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"10点钟"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"11日"	1	0	1	0	0	0.552	0.59	0.711	0.102	0.045	0.323	-0.304	0.233	-0.046	-0.02	0.926	"1"
"11时"	15	0	0	0	0	4.137	4.425	5.332	0.767	0.339	8.391	-2.277	-2.861	-0.342	-0.149	14.02	"1"
"11月"	4	0	0	0	0	1.103	1.18	1.422	0.205	0.09	2.238	-0.607	-0.763	-0.091	-0.04	3.739	"1"
"11点"	4	0	0	0	0	1.103	1.18	1.422	0.205	0.09	2.238	-0.607	-0.763	-0.091	-0.04	3.739	"1"
"126"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"12日"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"12时"	5	1	0	0	0	1.655	1.77	2.133	0.307	0.136	2.132	-0.366	-1.144	-0.137	-0.06	3.839	"1"
"12点"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"138"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"13日"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"14日"	1	2	0	0	0	0.827	0.885	1.066	0.153	0.068	0.207	0.678	-0.572	-0.068	-0.03	1.555	"2"
"15分"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"15日"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"16日"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"17日"	1	1	1	0	0	0.827	0.885	1.066	0.153	0.068	0.207	0.187	-0.148	-0.068	-0.03	0.64	"1"
"18日"	3	1	0	0	0	1.103	1.18	1.422	0.205	0.09	1.177	-0.18	-0.763	-0.091	-0.04	2.251	"1"
"1989年"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"19日"	3	1	0	0	0	1.103	1.18	1.422	0.205	0.09	1.177	-0.18	-0.763	-0.091	-0.04	2.251	"1"
"1日"	0	1	1	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	0.298	0.233	-0.046	-0.02	0.877	"2"
"20日"	3	1	0	0	0	1.103	1.18	1.422	0.205	0.09	1.177	-0.18	-0.763	-0.091	-0.04	2.251	"1"
"21日"	0	3	0	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	1.59	-0.572	-0.068	-0.03	2.68	"2"
"21时"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"23日"	2	1	0	0	0	0.827	0.885	1.066	0.153	0.068	0.73	0.187	-0.572	-0.068	-0.03	1.587	"1"
"24日"	1	1	0	0	0	0.552	0.59	0.711	0.102	0.045	0.323	0.298	-0.381	-0.046	-0.02	1.068	"3"
"25日"	1	3	0	0	0	1.103	1.18	1.422	0.205	0.09	-0.159	1.097	-0.763	-0.091	-0.04	2.15	"2"
"26日"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"28日"	1	1	0	0	0	0.552	0.59	0.711	0.102	0.045	0.323	0.298	-0.381	-0.046	-0.02	1.068	"3"
"29日"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"2日"	2	1	0	0	0	0.827	0.885	1.066	0.153	0.068	0.73	0.187	-0.572	-0.068	-0.03	1.587	"1"
"2时"	5	0	0	0	0	1.379	1.475	1.777	0.256	0.113	2.797	-0.759	-0.954	-0.114	-0.05	4.674	"1"
"2月"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"2点"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"30"	4	1	1	0	0	1.655	1.77	2.133	0.307	0.136	1.277	-0.366	-0.51	-0.137	-0.06	2.35	"1"
"30分"	24	1	0	0	0	6.895	7.375	8.886	1.278	0.566	12.161	-2.736	-4.768	-0.57	-0.248	20.483	"1"
"30日"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"31日"	2	3	0	0	0	1.379	1.475	1.777	0.256	0.113	0.375	0.805	-0.954	-0.114	-0.05	2.298	"3"
"3日"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"3时"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"3月"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"3点"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"41分"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"45"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"4日"	0	1	1	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	0.298	0.233	-0.046	-0.02	0.877	"2"
"4时"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"4月"	2	1	0	0	0	0.827	0.885	1.066	0.153	0.068	0.73	0.187	-0.572	-0.068	-0.03	1.587	"1"
"50分"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"55"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"55分"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"58分"	2	0	0	0	0	0.552	0.59	0.711	0.102	0.045	1.119	-0.304	-0.381	-0.046	-0.02	1.87	"1"
"5日"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"5时"	3	0	0	0	0	0.827	0.885	1.066	0.153	0.068	1.678	-0.455	-0.572	-0.068	-0.03	2.803	"1"
"5月"	3	2	0	0	0	1.379	1.475	1.777	0.256	0.113	0.878	0.336	-0.954	-0.114	-0.05	2.332	"3"
"6日"	3	2	0	0	0	1.379	1.475	1.777	0.256	0.113	0.878	0.336	-0.954	-0.114	-0.05	2.332	"3"
"6时"	9	0	0	0	0	2.482	2.655	3.199	0.46	0.204	5.035	-1.366	-1.717	-0.205	-0.089	8.412	"1"
"6月"	4	0	1	0	0	1.379	1.475	1.777	0.256	0.113	1.647	-0.759	-0.379	-0.114	-0.05	2.949	"1"
"6点"	2	1	0	0	0	0.827	0.885	1.066	0.153	0.068	0.73	0.187	-0.572	-0.068	-0.03	1.587	"1"
"7"	0	3	0	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	1.59	-0.572	-0.068	-0.03	2.68	"2"
"7日"	0	3	0	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	1.59	-0.572	-0.068	-0.03	2.68	"2"
"7时"	20	0	0	0	0	5.516	5.9	7.109	1.023	0.452	11.188	-3.036	-3.815	-0.456	-0.199	18.694	"1"
"7月"	7	1	0	0	0	2.206	2.36	2.844	0.409	0.181	3.133	-0.576	-1.526	-0.182	-0.079	5.496	"1"
"7点"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"7点45"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"8"	3	3	1	0	0	1.931	2.065	2.488	0.358	0.158	0.525	0.466	-0.649	-0.16	-0.07	1.87	"3"
"800"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"891031"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"8日"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"8时"	34	0	0	0	0	9.377	10.03	12.085	1.738	0.769	19.02	-5.162	-6.485	-0.775	-0.338	31.78	"1"
"8月"	4	0	2	0	0	1.655	1.77	2.133	0.307	0.136	1.277	-0.911	-0.196	-0.137	-0.06	2.581	"1"
"8点"	0	3	0	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	1.59	-0.572	-0.068	-0.03	2.68	"2"
"8点30"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"8点55"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"8点钟"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"9"	0	3	0	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	1.59	-0.572	-0.068	-0.03	2.68	"2"
"921"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"9日"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"9时"	22	2	0	0	0	6.619	7.08	8.531	1.227	0.543	10.132	-1.87	-4.578	-0.547	-0.238	17.365	"1"
"9月"	4	2	1	0	0	1.931	2.065	2.488	0.358	0.158	1.014	-0.182	-0.649	-0.16	-0.07	2.075	"1"
"9点"	1	2	0	0	0	0.827	0.885	1.066	0.153	0.068	0.207	0.678	-0.572	-0.068	-0.03	1.555	"2"
"9点47"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"9点59"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"AIT"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"Arsenal"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"CI"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"CO"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"Conference"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"EG"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"ESPN"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"ESPN)－Middlesbrough"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"II"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"NC"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"Road"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"Room"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"SQ"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"star"	0	0	0	0	1	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	-0.023	1.645	2.151	"5"
"TVBS"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"WHO"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"一丝丝"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一九九六年"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一带"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一年级"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一并"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一时"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"一月"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"一直"	3	2	1	0	2	2.206	2.36	2.844	0.409	0.181	0.413	-0.248	-0.793	-0.182	1.883	3.519	"5"
"一般"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"一起"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"七"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"七日"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"七时"	0	0	14	0	0	3.861	4.13	4.976	0.716	0.317	-1.962	-2.125	6.289	-0.319	-0.139	10.834	"3"
"七点"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"万"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"万兴"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"丈夫"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"三五"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"三亚"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"三十"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"三十一"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"三十一日"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"三十五分"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"三十分"	0	0	7	0	0	1.931	2.065	2.488	0.358	0.158	-0.981	-1.063	3.145	-0.16	-0.07	5.419	"3"
"三十日"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"三日"	0	0	3	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	-0.455	1.348	-0.068	-0.03	2.321	"3"
"三时"	1	0	1	0	0	0.552	0.59	0.711	0.102	0.045	0.323	-0.304	0.233	-0.046	-0.02	0.926	"1"
"三读通过"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"上午"	17	0	6	0	0	6.343	6.785	8.175	1.176	0.52	5.29	-3.492	-0.626	-0.524	-0.229	10.161	"1"
"上演"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"上班"	0	1	1	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	0.298	0.233	-0.046	-0.02	0.877	"2"
"上课"	2	0	1	0	0	0.827	0.885	1.066	0.153	0.068	0.73	-0.455	-0.148	-0.068	-0.03	1.431	"1"
"上香"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"下午"	11	0	5	0	0	4.413	4.72	5.687	0.818	0.362	3.142	-2.429	-0.326	-0.365	-0.159	6.421	"1"
"下月"	1	0	0	0	0	0.276	0.295	0.355	0.051	0.023	0.559	-0.152	-0.191	-0.023	-0.01	0.935	"1"
"不已"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"不管"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"不良"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"不论"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"与会"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"专程"	0	1	1	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	0.298	0.233	-0.046	-0.02	0.877	"2"
"业平"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"东部"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"两千"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"严天明"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"严正"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"个"	0	6	0	0	0	1.655	1.77	2.133	0.307	0.136	-0.841	3.181	-1.144	-0.137	-0.06	5.363	"2"
"中"	0	2	0	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	1.06	-0.381	-0.046	-0.02	1.787	"2"
"中下"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"中元节"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"中午"	5	0	2	0	0	1.931	2.065	2.488	0.358	0.158	1.701	-1.063	-0.284	-0.16	-0.07	3.278	"1"
"中华民国"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"中山"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"中平"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"中年"	0	0	0	0	1	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	-0.023	1.645	2.151	"5"
"中庭"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"中正"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"中正机场"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"中秋"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"中秋节"	0	1	1	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	0.298	0.233	-0.046	-0.02	0.877	"2"
"中队"	0	0	0	1	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	1.291	-0.01	1.784	"4"
"为业"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"为了"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"为止"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"主持"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"举办"	0	0	4	0	0	1.103	1.18	1.422	0.205	0.09	-0.561	-0.607	1.797	-0.091	-0.04	3.096	"3"
"举行"	1	2	13	0	2	4.964	5.31	6.398	0.92	0.407	-1.627	-1.185	2.771	-0.41	1.21	7.203	"3"
"久"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"义大利"	0	0	2	0	0	0.552	0.59	0.711	0.102	0.045	-0.28	-0.304	0.898	-0.046	-0.02	1.548	"3"
"之后"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"之间"	4	0	0	0	0	1.103	1.18	1.422	0.205	0.09	2.238	-0.607	-0.763	-0.091	-0.04	3.739	"1"
"乌节"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"乐而忘返"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"乘"	0	0	0	0	1	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	-0.191	-0.023	1.645	2.151	"5"
"九"	0	0	3	0	0	0.827	0.885	1.066	0.153	0.068	-0.42	-0.455	1.348	-0.068	-0.03	2.321	"3"
"九日"	0	0	4	0	0	1.103	1.18	1.422	0.205	0.09	-0.561	-0.607	1.797	-0.091	-0.04	3.096	"3"
"九时"	1	1	12	0	0	3.861	4.13	4.976	0.716	0.317	-1.16	-1.289	3.777	-0.319	-0.139	6.684	"3"
"九龙"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"了"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"事务室"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
"事发"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"二十"	0	2	5	0	0	1.931	2.065	2.488	0.358	0.158	-0.981	-0.182	1.227	-0.16	-0.07	2.62	"3"
"二十一日"	0	1	0	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	0.53	-0.191	-0.023	-0.01	0.894	"2"
"二十七"	0	0	1	0	0	0.276	0.295	0.355	0.051	0.023	-0.14	-0.152	0.449	-0.023	-0.01	0.774	"3"
