"","tokenlabel","cluster"
"传统/Na/CNA_CMN_20010118_wpr/52328","传统/Na/CNA_CMN_20010118_wpr/52328",1
"传统/Na/CNA_CMN_20001121_wpr/132599","传统/Na/CNA_CMN_20001121_wpr/132599",1
"传统/Na/CNA_CMN_20001014_wpr/84787","传统/Na/CNA_CMN_20001014_wpr/84787",1
"传统/Na/CNA_CMN_20001020_wpr/50319","传统/Na/CNA_CMN_20001020_wpr/50319",1
"传统/Na/CNA_CMN_20001116_wpr/54027","传统/Na/CNA_CMN_20001116_wpr/54027",1
"传统/Na/CNA_CMN_20001012_wpr/21210","传统/Na/CNA_CMN_20001012_wpr/21210",1
"传统/Na/CNA_CMN_20001012_wpr/53420","传统/Na/CNA_CMN_20001012_wpr/53420",1
"传统/Na/CNA_CMN_20001108_wpr/115494","传统/Na/CNA_CMN_20001108_wpr/115494",1
"传统/Na/CNA_CMN_20010109_wpr/86403","传统/Na/CNA_CMN_20010109_wpr/86403",1
"传统/Na/CNA_CMN_20010113_wpr/75289","传统/Na/CNA_CMN_20010113_wpr/75289",1
"传统/Na/CNA_CMN_20001021_wpr/99857","传统/Na/CNA_CMN_20001021_wpr/99857",1
"传统/Na/CNA_CMN_20001018_wpr/54641","传统/Na/CNA_CMN_20001018_wpr/54641",1
"传统/Na/CNA_CMN_20001222_wpr/122643","传统/Na/CNA_CMN_20001222_wpr/122643",1
"传统/Na/CNA_CMN_20001009_wpr/106126","传统/Na/CNA_CMN_20001009_wpr/106126",1
"传统/Na/CNA_CMN_20001009_wpr/106174","传统/Na/CNA_CMN_20001009_wpr/106174",1
"传统/Na/CNA_CMN_20001229_wpr/51367","传统/Na/CNA_CMN_20001229_wpr/51367",1
"传统/Na/XIN_CMN_20001125_wpr/43808","传统/Na/XIN_CMN_20001125_wpr/43808",1
"传统/Na/XIN_CMN_20001116_wpr/8248","传统/Na/XIN_CMN_20001116_wpr/8248",1
"传统/Na/CNA_CMN_20001204_wpr/98372","传统/Na/CNA_CMN_20001204_wpr/98372",1
"传统/Na/CNA_CMN_20001008_wpr/70808","传统/Na/CNA_CMN_20001008_wpr/70808",1
"传统/Na/CNA_CMN_20010124_wpr/5135","传统/Na/CNA_CMN_20010124_wpr/5135",1
"传统/Na/CNA_CMN_20001023_wpr/106255","传统/Na/CNA_CMN_20001023_wpr/106255",1
"传统/Na/CNA_CMN_20001227_wpr/84358","传统/Na/CNA_CMN_20001227_wpr/84358",1
"传统/Na/CNA_CMN_20001226_wpr/43562","传统/Na/CNA_CMN_20001226_wpr/43562",1
"传统/Na/CNA_CMN_20001012_wpr/55842","传统/Na/CNA_CMN_20001012_wpr/55842",1
"传统/Na/CNA_CMN_20010109_wpr/70050","传统/Na/CNA_CMN_20010109_wpr/70050",1
"传统/Na/XIN_CMN_20010117_wpr/80378","传统/Na/XIN_CMN_20010117_wpr/80378",1
"传统/Na/CNA_CMN_20010126_wpr/11162","传统/Na/CNA_CMN_20010126_wpr/11162",1
"传统/Na/XIN_CMN_20001123_wpr/69115","传统/Na/XIN_CMN_20001123_wpr/69115",1
"传统/Na/XIN_CMN_20001221_wpr/21733","传统/Na/XIN_CMN_20001221_wpr/21733",1
"传统/Na/CNA_CMN_20001121_wpr/149797","传统/Na/CNA_CMN_20001121_wpr/149797",1
"传统/Na/XIN_CMN_20030410_wpr/97994","传统/Na/XIN_CMN_20030410_wpr/97994",1
"传统/Na/XIN_CMN_20030410_wpr/98196","传统/Na/XIN_CMN_20030410_wpr/98196",1
"传统/Na/CNA_CMN_20001128_wpr/20869","传统/Na/CNA_CMN_20001128_wpr/20869",1
"传统/Na/CNA_CMN_20001129_wpr/24786","传统/Na/CNA_CMN_20001129_wpr/24786",1
"传统/Na/CNA_CMN_20001229_wpr/70113","传统/Na/CNA_CMN_20001229_wpr/70113",1
"传统/Na/CNA_CMN_20001229_wpr/70120","传统/Na/CNA_CMN_20001229_wpr/70120",1
"传统/Na/CNA_CMN_20001121_wpr/146718","传统/Na/CNA_CMN_20001121_wpr/146718",1
"传统/Na/XIN_CMN_20030628_wpr/25627","传统/Na/XIN_CMN_20030628_wpr/25627",1
"传统/Na/ZBN_CMN_20001204_wpr/43340","传统/Na/ZBN_CMN_20001204_wpr/43340",1
"传统/Na/XIN_CMN_20030410_wpr/98292","传统/Na/XIN_CMN_20030410_wpr/98292",1
"传统/Na/CNA_CMN_20001030_wpr/22575","传统/Na/CNA_CMN_20001030_wpr/22575",1
"传统/Na/XIN_CMN_20030827_wpr/45382","传统/Na/XIN_CMN_20030827_wpr/45382",1
"传统/Na/CNA_CMN_20010109_wpr/79922","传统/Na/CNA_CMN_20010109_wpr/79922",1
"传统/Na/CNA_CMN_20001204_wpr/74611","传统/Na/CNA_CMN_20001204_wpr/74611",1
"传统/Na/CNA_CMN_20001015_wpr/7846","传统/Na/CNA_CMN_20001015_wpr/7846",1
"习惯/Na/ZBN_CMN_20030828_wpr/1648","习惯/Na/ZBN_CMN_20030828_wpr/1648",2
"习惯/Na/XIN_CMN_20030626_wpr/65897","习惯/Na/XIN_CMN_20030626_wpr/65897",2
"习惯/Na/ZBN_CMN_20030806_wpr/45561","习惯/Na/ZBN_CMN_20030806_wpr/45561",2
"习惯/Na/ZBN_CMN_20030907_wpr/36","习惯/Na/ZBN_CMN_20030907_wpr/36",2
"习惯/Na/XIN_CMN_20001020_wpr/71089","习惯/Na/XIN_CMN_20001020_wpr/71089",2
"习惯/Na/ZBN_CMN_20030720_wpr/30222","习惯/Na/ZBN_CMN_20030720_wpr/30222",2
"习惯/Na/ZBN_CMN_20010121_wpr/6561","习惯/Na/ZBN_CMN_20010121_wpr/6561",2
"习惯/Na/XIN_CMN_20030813_wpr/78192","习惯/Na/XIN_CMN_20030813_wpr/78192",2
"习惯/Na/CNA_CMN_20030711_wpr/7108","习惯/Na/CNA_CMN_20030711_wpr/7108",2
"习惯/Na/ZBN_CMN_20030924_wpr/89245","习惯/Na/ZBN_CMN_20030924_wpr/89245",2
"习惯/Na/ZBN_CMN_20030603_wpr/57463","习惯/Na/ZBN_CMN_20030603_wpr/57463",2
"习惯/Na/ZBN_CMN_20030406_wpr/28097","习惯/Na/ZBN_CMN_20030406_wpr/28097",2
"习惯/Na/ZBN_CMN_20030701_wpr/83851","习惯/Na/ZBN_CMN_20030701_wpr/83851",2
"习惯/Na/XIN_CMN_20030823_wpr/51064","习惯/Na/XIN_CMN_20030823_wpr/51064",2
"习惯/Na/ZBN_CMN_20030528_wpr/47651","习惯/Na/ZBN_CMN_20030528_wpr/47651",2
"习惯/Na/XIN_CMN_20030810_wpr/20902","习惯/Na/XIN_CMN_20030810_wpr/20902",2
"习惯/Na/XIN_CMN_20010128_wpr/46225","习惯/Na/XIN_CMN_20010128_wpr/46225",2
"习惯/Na/ZBN_CMN_20030925_wpr/1798","习惯/Na/ZBN_CMN_20030925_wpr/1798",2
"习惯/Na/ZBN_CMN_20030720_wpr/8992","习惯/Na/ZBN_CMN_20030720_wpr/8992",2
"习惯/Na/ZBN_CMN_20001103_wpr/26235","习惯/Na/ZBN_CMN_20001103_wpr/26235",2
"习惯/Na/XIN_CMN_20001007_wpr/52212","习惯/Na/XIN_CMN_20001007_wpr/52212",2
"习惯/Na/ZBN_CMN_20030808_wpr/71003","习惯/Na/ZBN_CMN_20030808_wpr/71003",2
"习惯/Na/XIN_CMN_20030718_wpr/8071","习惯/Na/XIN_CMN_20030718_wpr/8071",2
"习惯/Na/CNA_CMN_20001001_wpr/80220","习惯/Na/CNA_CMN_20001001_wpr/80220",2
"习惯/Na/XIN_CMN_20010118_wpr/82853","习惯/Na/XIN_CMN_20010118_wpr/82853",2
"习惯/Na/ZBN_CMN_20030811_wpr/40706","习惯/Na/ZBN_CMN_20030811_wpr/40706",2
"习惯/Na/XIN_CMN_20030715_wpr/70908","习惯/Na/XIN_CMN_20030715_wpr/70908",2
"习惯/Na/ZBN_CMN_20030812_wpr/21599","习惯/Na/ZBN_CMN_20030812_wpr/21599",2
"习惯/Na/ZBN_CMN_20030710_wpr/75482","习惯/Na/ZBN_CMN_20030710_wpr/75482",2
"习惯/Na/XIN_CMN_20030527_wpr/47925","习惯/Na/XIN_CMN_20030527_wpr/47925",2
"习惯/Na/CNA_CMN_20010131_wpr/112980","习惯/Na/CNA_CMN_20010131_wpr/112980",2
"习惯/Na/ZBN_CMN_20030429_wpr/48359","习惯/Na/ZBN_CMN_20030429_wpr/48359",2
"习惯/Na/ZBN_CMN_20030613_wpr/54295","习惯/Na/ZBN_CMN_20030613_wpr/54295",2
"习惯/Na/ZBN_CMN_20030619_wpr/69483","习惯/Na/ZBN_CMN_20030619_wpr/69483",2
"习惯/Na/ZBN_CMN_20030619_wpr/69591","习惯/Na/ZBN_CMN_20030619_wpr/69591",2
"习惯/Na/ZBN_CMN_20030812_wpr/47367","习惯/Na/ZBN_CMN_20030812_wpr/47367",2
"习惯/Na/ZBN_CMN_20030522_wpr/40175","习惯/Na/ZBN_CMN_20030522_wpr/40175",2
"习惯/Na/ZBN_CMN_20030422_wpr/72012","习惯/Na/ZBN_CMN_20030422_wpr/72012",2
"习惯/Na/CNA_CMN_20001208_wpr/136528","习惯/Na/CNA_CMN_20001208_wpr/136528",2
