"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"！"	0	0	2	0	1	0.163	0.773	0.782	0.163	1.12	-0.073	-0.388	0.774	-0.073	-0.164	1.472	"3"
"？"	0	0	8	0	0	0.434	2.06	2.084	0.434	2.987	-0.194	-1.035	4.674	-0.194	-1.624	7.721	"3"
"……"	0	0	2	0	0	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	1.168	-0.048	-0.406	1.929	"3"
"∶"	1	0	0	0	0	0.054	0.258	0.261	0.054	0.373	1.265	-0.129	-0.131	-0.024	-0.203	1.752	"1"
"¤"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"03"	2	0	0	0	0	0.109	0.515	0.521	0.109	0.747	2.53	-0.259	-0.262	-0.048	-0.406	3.505	"1"
"137"	0	1	0	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	0.589	-0.131	-0.024	-0.203	0.971	"2"
"891011"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"891214"	0	1	0	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	0.589	-0.131	-0.024	-0.203	0.971	"2"
"900109"	0	1	0	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	0.589	-0.131	-0.024	-0.203	0.971	"2"
"High"	0	0	0	0	2	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	-0.048	0.856	1.473	"5"
"lifetime"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"MTV"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"oming"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"poprock"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"Teck"	1	0	0	0	0	0.054	0.258	0.261	0.054	0.373	1.265	-0.129	-0.131	-0.024	-0.203	1.752	"1"
"your"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"一"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"一下"	0	0	4	0	0	0.217	1.03	1.042	0.217	1.493	-0.097	-0.517	2.337	-0.097	-0.812	3.86	"3"
"一些"	0	3	0	0	0	0.163	0.773	0.782	0.163	1.12	-0.073	1.768	-0.393	-0.073	-0.609	2.916	"2"
"一大早"	0	0	0	1	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	1.265	-0.203	1.752	"4"
"一席之地"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"一时"	0	2	0	0	1	0.163	0.773	0.782	0.163	1.12	-0.073	0.783	-0.393	-0.073	-0.164	1.486	"2"
"一样"	0	0	4	0	0	0.217	1.03	1.042	0.217	1.493	-0.097	-0.517	2.337	-0.097	-0.812	3.86	"3"
"一派"	0	0	0	2	0	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	2.53	-0.406	3.505	"4"
"一点"	0	0	2	0	1	0.163	0.773	0.782	0.163	1.12	-0.073	-0.388	0.774	-0.073	-0.164	1.472	"3"
"一直"	0	0	0	0	2	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	-0.048	0.856	1.473	"5"
"万分"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"三叉"	0	0	0	0	2	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	-0.048	0.856	1.473	"5"
"上"	0	1	2	0	0	0.163	0.773	0.782	0.163	1.12	-0.073	0.229	0.774	-0.073	-0.609	1.758	"3"
"上台"	0	0	0	0	2	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	-0.048	0.856	1.473	"5"
"上妆"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"上课"	0	0	0	0	2	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	-0.262	-0.048	0.856	1.473	"5"
"下"	1	2	0	0	0	0.163	0.773	0.782	0.163	1.12	0.812	0.783	-0.393	-0.073	-0.609	2.67	"1"
"下巴"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"下水"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"不仅仅"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"不佳"	0	0	0	0	3	0.163	0.773	0.782	0.163	1.12	-0.073	-0.388	-0.393	-0.073	1.284	2.211	"5"
"不免"	0	0	0	0	1	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	-0.131	-0.024	0.428	0.736	"5"
"不出"	0	0	1	0	0	0.054	0.258	0.261	0.054	0.373	-0.024	-0.129	0.584	-0.024	-0.203	0.964	"3"
"不只"	0	0	1	0	1	0.109	0.515	0.521	0.109	0.747	-0.048	-0.259	0.344	-0.048	0.217	0.916	"3"
