"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"三百"	0	0	2	0	1	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	-0.101	0.694	-0.196	0.607	-0.073	-0.266	2.175	"3"
"三百多"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"上"	3	1	18	10	1	4	13	8.361	3.732	14.453	6.989	4.519	2.708	9.239	-1.633	-0.983	0.769	0.817	-1.281	0.544	0.922	6.949	"1"
"上万"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"上千"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"上演"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"上街"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"下"	3	0	1	0	0	0	0	0.669	0.299	1.156	0.559	0.362	0.217	0.739	1.786	-0.135	-0.173	-0.262	-0.165	-0.097	-0.355	2.973	"1"
"下台"	2	0	0	0	0	0	3	0.836	0.373	1.445	0.699	0.452	0.271	0.924	0.705	-0.168	-0.741	-0.327	-0.206	-0.121	1.329	3.597	"7"
"下月"	0	0	0	1	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	0.855	-0.041	-0.024	-0.089	1.27	"4"
"不准"	0	0	0	0	1	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	1.044	-0.024	-0.089	1.483	"5"
"不少"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"不得"	1	0	0	0	2	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	0.374	-0.101	-0.445	-0.196	1.638	-0.073	-0.266	3.093	"5"
"不要"	0	1	2	0	0	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	0.683	0.694	-0.196	-0.123	-0.073	-0.266	2.273	"3"
"与"	1	0	2	0	0	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	0.374	-0.101	0.694	-0.196	-0.123	-0.073	-0.266	1.827	"3"
"与会"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"与会者"	0	0	1	0	1	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	0.306	-0.131	0.763	-0.048	-0.177	1.651	"5"
"世盟"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"东亚"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"东京"	0	0	1	0	1	0	1	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	-0.101	0.193	-0.196	0.607	-0.073	0.339	1.747	"5"
"东家"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"东盟"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"两万"	1	0	0	0	0	0	1	0.334	0.149	0.578	0.28	0.181	0.108	0.37	0.514	-0.067	-0.296	-0.131	-0.082	-0.048	0.474	1.612	"1"
"严正"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"丧生"	0	0	1	0	0	0	3	0.669	0.299	1.156	0.559	0.362	0.217	0.739	-0.318	-0.135	-0.173	-0.262	-0.165	-0.097	1.663	2.813	"7"
"中午"	1	2	1	0	0	0	0	0.669	0.299	1.156	0.559	0.362	0.217	0.739	0.285	1.52	-0.173	-0.262	-0.165	-0.097	-0.355	2.857	"2"
"中国人权"	0	0	0	1	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	0.855	-0.041	-0.024	-0.089	1.27	"4"
"中外"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"中央委员"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"中环"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"中非"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"中高"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"主"	1	0	0	1	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	0.514	-0.067	-0.296	0.585	-0.082	-0.048	-0.177	1.769	"4"
"主办"	0	0	4	0	0	0	0	0.669	0.299	1.156	0.559	0.362	0.217	0.739	-0.318	-0.135	2.156	-0.262	-0.165	-0.097	-0.355	3.488	"3"
"主席"	2	0	1	0	0	1	2	1.003	0.448	1.734	0.839	0.542	0.325	1.109	0.577	-0.202	-0.353	-0.392	-0.247	0.547	0.512	2.83	"1"
"主持"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"主馆"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"举"	0	0	2	1	1	0	4	1.338	0.597	2.312	1.118	0.723	0.433	1.478	-0.636	-0.27	-0.237	-0.161	0.275	-0.193	1.363	3.135	"7"
"举办"	0	2	8	0	1	0	0	1.839	0.821	3.18	1.538	0.994	0.596	2.033	-0.874	0.708	2.48	-0.719	0.189	-0.266	-0.976	6.212	"3"
"举行"	2	0	7	36	10	7	26	14.715	6.569	25.437	12.3	7.953	4.765	16.261	-4.755	-2.965	-5.874	9.263	0.567	0.7	2.104	26.228	"4"
"久加"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"义卖会"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"义工"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"之前"	2	0	0	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	1.553	-0.067	-0.296	-0.131	-0.082	-0.048	-0.177	2.354	"1"
"乌代"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"乌鲁木齐"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"九州岛"	0	0	0	1	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	0.855	-0.041	-0.024	-0.089	1.27	"4"
"九日"	2	0	0	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	1.553	-0.067	-0.296	-0.131	-0.082	-0.048	-0.177	2.354	"1"
"乡贤"	0	0	0	2	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	-0.296	1.709	-0.082	-0.048	-0.177	2.538	"4"
"书面"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"乱丢"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"争取"	1	0	1	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	0.514	-0.067	0.306	-0.131	-0.082	-0.048	-0.177	1.325	"1"
"事先"	3	0	0	0	1	0	0	0.669	0.299	1.156	0.559	0.362	0.217	0.739	1.786	-0.135	-0.593	-0.262	0.501	-0.097	-0.355	3.729	"1"
"二十六日"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"于"	12	0	2	0	1	2	3	3.344	1.493	5.781	2.795	1.808	1.083	3.696	4.8	-0.674	-1.355	-1.308	-0.348	0.529	-0.319	9.333	"1"
"于是"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"云南"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"互援会"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"五一"	0	0	2	1	0	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	-0.101	0.694	0.44	-0.123	-0.073	-0.266	1.935	"3"
"五十"	0	0	0	0	1	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	1.044	-0.024	-0.089	1.483	"5"
"亚太经合会"	0	0	0	1	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	0.855	-0.041	-0.024	-0.089	1.27	"4"
"亚欧"	2	0	0	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	1.553	-0.067	-0.296	-0.131	-0.082	-0.048	-0.177	2.354	"1"
"亚齐"	0	0	0	1	0	0	1	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	-0.296	0.585	-0.082	-0.048	0.474	1.711	"4"
"交"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"交予"	0	0	0	0	1	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	1.044	-0.024	-0.089	1.483	"5"
"交换"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"交流"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"享有"	1	0	0	0	0	0	1	0.334	0.149	0.578	0.28	0.181	0.108	0.37	0.514	-0.067	-0.296	-0.131	-0.082	-0.048	0.474	1.612	"1"
"亲朋"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"亲朋好友"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"亲纳粹"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"人人"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"人们"	0	0	2	2	0	0	0	0.669	0.299	1.156	0.559	0.362	0.217	0.739	-0.318	-0.135	0.483	1.015	-0.165	-0.097	-0.355	2.568	"4"
"人参"	0	0	0	0	0	0	6	1.003	0.448	1.734	0.839	0.542	0.325	1.109	-0.477	-0.202	-0.889	-0.392	-0.247	-0.145	4.4	6.752	"7"
"人参加"	0	0	0	0	1	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	1.044	-0.024	-0.089	1.483	"5"
"人士"	0	1	3	4	3	2	1	2.341	1.045	4.047	1.957	1.265	0.758	2.587	-1.113	-0.143	-0.41	0.919	0.897	0.76	-0.622	4.864	"1"
"人海"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"什叶派"	0	0	0	1	0	0	2	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	-0.101	-0.445	0.44	-0.123	-0.073	1.047	2.467	"7"
"今天"	6	0	0	3	1	0	5	2.508	1.12	4.336	2.097	1.356	0.812	2.772	1.556	-0.505	-2.223	0.455	-0.221	-0.363	0.895	6.218	"3"
"今晚"	1	0	4	0	0	0	0	0.836	0.373	1.445	0.699	0.452	0.271	0.924	0.222	-0.168	1.571	-0.327	-0.206	-0.121	-0.444	3.059	"3"
"仍旧"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"付出"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"代表"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"以"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"以前"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"以色列"	2	0	0	0	0	2	2	1.003	0.448	1.734	0.839	0.542	0.325	1.109	0.577	-0.202	-0.889	-0.392	-0.247	1.42	0.512	4.239	"6"
"以色列人"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"们"	0	6	1	0	0	0	0	1.171	0.523	2.023	0.978	0.633	0.379	1.293	-0.556	5.946	-0.452	-0.458	-0.288	-0.169	-0.621	8.49	"2"
"任"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"任内"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"企业家"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"伊拉克人"	0	0	0	1	0	0	1	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	-0.296	0.585	-0.082	-0.048	0.474	1.711	"4"
"伊斯坦堡"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"休会"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"休憩"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"众院"	1	0	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	0.777	-0.034	-0.148	-0.065	-0.041	-0.024	-0.089	1.178	"1"
"会员"	0	0	1	0	0	1	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	0.306	-0.131	-0.082	0.977	-0.177	1.899	"6"
"会员国"	2	0	0	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	1.553	-0.067	-0.296	-0.131	-0.082	-0.048	-0.177	2.354	"1"
"会场"	0	0	0	1	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	0.855	-0.041	-0.024	-0.089	1.27	"4"
"会客"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"会见"	0	0	2	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	-0.067	1.078	-0.131	-0.082	-0.048	-0.177	1.742	"3"
"会馆"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"传"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"传单"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"传媒"	0	1	0	1	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	-0.159	0.842	-0.296	0.585	-0.082	-0.048	-0.177	2.189	"2"
"伦"	0	1	0	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	1.127	-0.148	-0.065	-0.041	-0.024	-0.089	1.573	"2"
"伦敦"	0	0	2	1	0	0	0	0.502	0.224	0.867	0.419	0.271	0.162	0.554	-0.238	-0.101	0.694	0.44	-0.123	-0.073	-0.266	1.935	"3"
"伯明翰"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"估计"	0	0	0	0	1	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	1.044	-0.024	-0.089	1.483	"5"
"位"	1	1	5	0	0	0	0	1.171	0.523	2.023	0.978	0.633	0.379	1.293	-0.175	0.378	1.611	-0.458	-0.288	-0.169	-0.621	3.7	"3"
"住宅区"	0	0	0	0	0	0	1	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	-0.148	-0.065	-0.041	-0.024	0.733	1.124	"7"
"住户"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"佛手湖"	0	0	1	0	0	0	0	0.167	0.075	0.289	0.14	0.09	0.054	0.185	-0.079	-0.034	0.539	-0.065	-0.041	-0.024	-0.089	0.871	"3"
"例行"	1	0	1	0	0	0	0	0.334	0.149	0.578	0.28	0.181	0.108	0.37	0.514	-0.067	0.306	-0.131	-0.082	-0.048	-0.177	1.325	"1"
