"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"不料"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"不错"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"与"	3	19	1	0	0	0	1.27	6.692	4.117	5.185	1.585	4.152	0.882	6.802	-1.191	-2.552	-0.713	-1.988	14.128	"2"
"专"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"世"	0	2	0	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	1.072	-0.171	-0.222	-0.062	-0.173	1.749	"2"
"世界"	0	9	0	0	0	0	0.497	2.618	1.611	2.029	0.62	1.625	-0.222	4.826	-0.771	-0.998	-0.279	-0.778	7.874	"2"
"世界贸易组织"	0	3	0	0	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	1.609	-0.257	-0.333	-0.093	-0.259	2.625	"2"
"世贸组"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"世贸组织"	0	3	0	0	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	1.609	-0.257	-0.333	-0.093	-0.259	2.625	"2"
"业"	0	0	0	0	1	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	1.162	-0.086	1.619	"5"
"业务"	0	1	0	0	4	3	0.442	2.327	1.432	1.804	0.551	1.444	-0.197	-0.563	-0.685	-0.888	2.9	0.791	6.024	"5"
