"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"不可"	0	0	0	1	2	0	0.516	0.264	0.175	0.925	0.378	0.741	-0.246	-0.12	-0.079	0.175	1.361	-0.37	2.351	"5"
"不大"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"不断"	1	0	0	0	2	5	1.376	0.705	0.468	2.467	1.008	1.977	-0.231	-0.32	-0.209	-1.281	0.574	1.585	4.2	"6"
"与会者"	2	0	0	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	1.529	-0.08	-0.052	-0.32	-0.117	-0.246	2.344	"1"
"且"	0	0	1	0	3	0	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	-0.16	0.669	-0.64	2.14	-0.493	4.43	"5"
"世界贸易组织"	2	0	0	0	0	1	0.516	0.264	0.175	0.925	0.378	0.741	1.104	-0.12	-0.079	-0.48	-0.175	0.242	2.2	"1"
"世锦赛"	0	1	0	0	0	1	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	0.774	-0.052	-0.32	-0.117	0.363	1.79	"2"
"业内"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"业务"	1	0	0	1	2	0	0.688	0.352	0.234	1.233	0.504	0.988	0.276	-0.16	-0.105	-0.196	1.097	-0.493	2.327	"5"
"东北亚"	1	0	1	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	0.502	-0.08	0.945	-0.32	-0.117	-0.246	2.21	"3"
"两国"	4	0	2	3	0	8	2.925	1.498	0.994	5.242	2.141	4.2	0.477	-0.681	0.582	-0.74	-0.994	1.424	4.898	"6"
"个人电脑"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"个体"	0	0	1	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	1.233	-0.16	-0.058	-0.123	1.696	"3"
"个股"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"中俄"	1	0	0	0	0	1	0.344	0.176	0.117	0.617	0.252	0.494	0.502	-0.08	-0.052	-0.32	-0.117	0.363	1.434	"1"
"中古车"	0	0	0	0	2	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	-0.32	1.8	-0.246	2.662	"5"
"中国"	18	5	1	2	6	10	7.226	3.7	2.457	12.95	5.29	10.377	4.049	0.509	-0.542	-4.444	0.359	-0.276	10.179	"4"
"中小企业"	0	1	1	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	0.774	0.945	-0.32	-0.117	-0.246	2.566	"3"
"中小型"	0	0	0	4	0	0	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	-0.16	-0.105	2.044	-0.234	-0.493	3.364	"4"
"中小城市"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"中心"	0	0	0	0	1	4	0.86	0.44	0.292	1.542	0.63	1.235	-0.41	-0.2	-0.131	-0.8	0.31	1.825	3.676	"6"
"中摩"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"中方"	0	0	0	0	0	3	0.516	0.264	0.175	0.925	0.378	0.741	-0.246	-0.12	-0.079	-0.48	-0.175	1.822	2.922	"6"
"中日"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"中英"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"中非"	1	3	0	0	0	0	0.688	0.352	0.234	1.233	0.504	0.988	0.276	2.593	-0.105	-0.64	-0.234	-0.493	4.341	"2"
"丰富"	3	0	0	0	1	1	0.86	0.44	0.292	1.542	0.63	1.235	1.412	-0.2	-0.131	-0.8	0.31	-0.195	3.048	"1"
"丹尼"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"为继"	0	0	0	2	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	1.022	-0.117	-0.246	1.681	"4"
"主动"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"主因"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"主持"	0	1	0	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	1.055	-0.026	-0.16	-0.058	-0.123	1.504	"2"
"丽雯"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"举例"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"之"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"乐"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"乐观"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"乐龄"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"乒乓球"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"买下"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"二一世纪"	0	1	0	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	1.055	-0.026	-0.16	-0.058	-0.123	1.504	"2"
"二手店"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"互利"	1	0	0	0	0	3	0.688	0.352	0.234	1.233	0.504	0.988	0.276	-0.16	-0.105	-0.64	-0.234	1.308	2.723	"6"
"互联网"	0	0	1	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	1.233	-0.16	-0.058	-0.123	1.696	"3"
"互补"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"互补性"	3	0	0	0	0	3	1.032	0.529	0.351	1.85	0.756	1.482	1.17	-0.24	-0.157	-0.961	-0.351	0.783	3.662	"1"
"亚太区"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"亚洲"	0	0	2	0	1	1	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	-0.16	1.722	-0.64	0.381	0.168	3.399	"3"
"亚细安"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"产业"	0	5	0	0	0	9	2.409	1.233	0.819	4.317	1.763	3.459	-1.148	2.269	-0.367	-2.241	-0.818	2.705	9.548	"6"
"产品"	1	0	0	3	6	4	2.409	1.233	0.819	4.317	1.763	3.459	-0.556	-0.561	-0.367	-0.481	2.314	0.329	4.608	"5"
"产量"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"亩产"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"享用"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"亲临"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"人才"	2	1	2	1	0	1	1.204	0.617	0.409	2.158	0.882	1.73	0.462	0.323	1.229	-0.506	-0.409	-0.345	3.274	"3"
"人格"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"人道"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"今后"	0	1	1	1	1	0	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	0.511	0.669	-0.196	0.381	-0.493	2.578	"3"
"今年"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"仍然"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"从中"	0	0	0	1	1	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	0.283	0.627	-0.246	1.452	"5"
"他们"	0	0	0	16	0	4	3.441	1.762	1.17	6.167	2.519	4.942	-1.64	-0.801	-0.524	5.084	-1.169	-0.37	9.588	"4"
"代赫利耶"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"以便"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"们"	0	0	0	4	0	0	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	-0.16	-0.105	2.044	-0.234	-0.493	3.364	"4"
"价值"	0	0	0	4	0	0	0.688	0.352	0.234	1.233	0.504	0.988	-0.328	-0.16	-0.105	2.044	-0.234	-0.493	3.364	"4"
"企"	0	1	0	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	1.055	-0.026	-0.16	-0.058	-0.123	1.504	"2"
"企业"	5	2	1	4	6	4	3.785	1.938	1.287	6.783	2.771	5.436	0.489	0.23	-0.202	-0.839	1.302	-0.475	3.537	"5"
"企业家"	0	1	0	0	0	1	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	0.774	-0.052	-0.32	-0.117	0.363	1.79	"2"
"众多"	1	0	0	0	0	1	0.344	0.176	0.117	0.617	0.252	0.494	0.502	-0.08	-0.052	-0.32	-0.117	0.363	1.434	"1"
"优势"	1	0	2	0	0	8	1.893	0.969	0.643	3.392	1.385	2.718	-0.385	-0.441	0.878	-1.761	-0.643	2.962	7.07	"6"
"优秀"	1	0	1	2	0	0	0.688	0.352	0.234	1.233	0.504	0.988	0.276	-0.16	0.669	0.44	-0.234	-0.493	2.272	"3"
"优越"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"优雅"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"伙伴"	1	0	0	0	0	1	0.344	0.176	0.117	0.617	0.252	0.494	0.502	-0.08	-0.052	-0.32	-0.117	0.363	1.434	"1"
"会员"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"传统"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"估"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"估算"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"估量"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"位"	0	0	0	2	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	1.022	-0.117	-0.246	1.681	"4"
"低价"	0	1	0	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	1.055	-0.026	-0.16	-0.058	-0.123	1.504	"2"
"低估"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"体校"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"体现出"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"体育"	0	0	0	2	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	1.022	-0.117	-0.246	1.681	"4"
"佛学班"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"佛教"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"作"	0	0	0	0	0	2	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	-0.32	-0.117	1.214	1.947	"6"
"作家"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"作物"	0	1	1	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	0.774	0.945	-0.32	-0.117	-0.246	2.566	"3"
"作者"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"使得"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"例如"	1	0	0	1	0	1	0.516	0.264	0.175	0.925	0.378	0.741	0.364	-0.12	-0.079	0.175	-0.175	0.242	1.155	"1"
"依然"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"侵袭"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"便是"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"保健"	0	0	0	0	2	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	-0.32	1.8	-0.246	2.662	"5"
"保险"	2	0	0	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	1.529	-0.08	-0.052	-0.32	-0.117	-0.246	2.344	"1"
"保险业"	1	0	0	2	0	0	0.516	0.264	0.175	0.925	0.378	0.741	0.364	-0.12	-0.079	0.645	-0.175	-0.37	1.753	"4"
"信心"	0	0	0	1	1	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	0.283	0.627	-0.246	1.452	"5"
"信息化"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"信息技术"	1	0	0	0	0	0	0.172	0.088	0.058	0.308	0.126	0.247	0.764	-0.04	-0.026	-0.16	-0.058	-0.123	1.171	"1"
"信用卡"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"修养"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"候选人"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"值得"	1	0	0	1	1	0	0.516	0.264	0.175	0.925	0.378	0.741	0.364	-0.12	-0.079	0.175	0.479	-0.37	1.587	"5"
"偶像"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"元素"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"充"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"充分"	0	0	0	0	1	11	2.065	1.057	0.702	3.7	1.511	2.965	-0.984	-0.481	-0.314	-1.921	-0.266	5.711	9.677	"6"
"充实"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"充满"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"光明日报"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"光纤"	0	0	1	0	1	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	0.945	-0.32	0.627	-0.246	2.382	"3"
"克莱斯勒"	0	0	2	0	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	2.466	-0.32	-0.117	-0.246	3.393	"3"
"兑现"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"入选"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"全方位"	0	0	0	0	0	2	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	-0.32	-0.117	1.214	1.947	"6"
"全球"	4	4	0	0	1	0	1.549	0.793	0.526	2.775	1.134	2.224	1.274	2.277	-0.236	-1.441	-0.165	-1.109	6.502	"2"
"全面"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"公务人员"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"公司"	0	0	0	9	0	0	1.549	0.793	0.526	2.775	1.134	2.224	-0.738	-0.36	-0.236	4.599	-0.526	-1.109	7.568	"4"
"共同"	0	0	0	0	0	3	0.516	0.264	0.175	0.925	0.378	0.741	-0.246	-0.12	-0.079	-0.48	-0.175	1.822	2.922	"6"
"关键"	0	0	0	0	0	1	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	-0.058	0.607	0.973	"6"
"兴奋"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"其"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"其中"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"其实"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"具"	0	46	0	1	0	1	8.259	4.228	2.808	14.8	6.045	11.86	-3.936	45.559	-1.257	-6.335	-2.806	-4.692	64.585	"2"
"具备"	1	1	0	2	0	0	0.688	0.352	0.234	1.233	0.504	0.988	0.276	0.511	-0.105	0.44	-0.234	-0.493	2.059	"2"
"具有"	11	0	30	0	6	2	8.431	4.317	2.866	15.108	6.171	12.107	0.674	-1.962	24.191	-7.845	-0.239	-3.882	38.793	"3"
"内在"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"内在的"	0	0	0	2	0	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	1.022	-0.117	-0.246	1.681	"4"
"内地"	0	1	0	0	1	1	0.516	0.264	0.175	0.925	0.378	0.741	-0.246	0.617	-0.079	-0.48	0.479	0.242	2.143	"2"
"内部"	0	0	0	0	0	2	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	-0.32	-0.117	1.214	1.947	"6"
"再生"	2	0	1	0	0	0	0.516	0.264	0.175	0.925	0.378	0.741	1.104	-0.12	0.781	-0.48	-0.175	-0.37	3.03	"1"
"农业"	0	4	0	0	1	1	1.032	0.529	0.351	1.85	0.756	1.482	-0.492	3.108	-0.157	-0.961	0.256	-0.267	5.241	"2"
"农会"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"冬茶"	0	0	0	0	1	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	-0.16	0.9	-0.123	1.331	"5"
"凸显"	0	0	0	1	0	0	0.172	0.088	0.058	0.308	0.126	0.247	-0.082	-0.04	-0.026	0.511	-0.058	-0.123	0.84	"4"
"出发"	0	0	0	1	1	0	0.344	0.176	0.117	0.617	0.252	0.494	-0.164	-0.08	-0.052	0.283	0.627	-0.246	1.452	"5"
