"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"﹔"	0	0	0	1	0.135	0.245	0.419	0.201	-0.063	-0.122	-0.236	0.697	1.118	"4"
"1.17"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"1000万"	0	0	0	1	0.135	0.245	0.419	0.201	-0.063	-0.122	-0.236	0.697	1.118	"4"
"10万"	2	0	0	1	0.406	0.734	1.257	0.602	1.302	-0.366	-0.708	0.31	2.686	"1"
"10亿"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"11亿"	0	0	0	1	0.135	0.245	0.419	0.201	-0.063	-0.122	-0.236	0.697	1.118	"4"
"13.7"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"1361万"	0	1	0	0	0.135	0.245	0.419	0.201	-0.063	0.611	-0.236	-0.097	1.007	"2"
"1364"	0	0	0	1	0.135	0.245	0.419	0.201	-0.063	-0.122	-0.236	0.697	1.118	"4"
"14万"	0	0	1	0	0.135	0.245	0.419	0.201	-0.063	-0.122	0.378	-0.097	0.66	"3"
"15亿"	2	1	0	0	0.406	0.734	1.257	0.602	1.302	0.245	-0.708	-0.292	2.547	"1"
"16亿"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"1991年"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"1996"	0	1	0	0	0.135	0.245	0.419	0.201	-0.063	0.611	-0.236	-0.097	1.007	"2"
"1万"	0	1	0	0	0.135	0.245	0.419	0.201	-0.063	0.611	-0.236	-0.097	1.007	"2"
"1亿"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"2000多万"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"20万"	0	0	0	1	0.135	0.245	0.419	0.201	-0.063	-0.122	-0.236	0.697	1.118	"4"
"20亿"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"240万余"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"255万"	1	0	0	0	0.135	0.245	0.419	0.201	0.869	-0.122	-0.236	-0.097	1.324	"1"
"25日电"	0	1	0	0	0.135	0.245	0.419	0.201	-0.063	0.611	-0.236	-0.097	1.007	"2"
"2700万"	0	0	1	0	0.135	0.245	0.419	0.201	-0.063	-0.122	0.378	-0.097	0.66	"3"
