"","tokenlabel","cluster"
"教练/Na/XIN_CMN_20001003_wpr/14254","教练/Na/XIN_CMN_20001003_wpr/14254",1
"教练/Na/CNA_CMN_20001008_wpr/46141","教练/Na/CNA_CMN_20001008_wpr/46141",1
"教练/Na/XIN_CMN_20001009_wpr/17777","教练/Na/XIN_CMN_20001009_wpr/17777",1
"教练/Na/XIN_CMN_20001026_wpr/47411","教练/Na/XIN_CMN_20001026_wpr/47411",1
"教练/Na/XIN_CMN_20001001_wpr/71091","教练/Na/XIN_CMN_20001001_wpr/71091",1
"教练/Na/XIN_CMN_20001117_wpr/18678","教练/Na/XIN_CMN_20001117_wpr/18678",1
"教练/Na/XIN_CMN_20001023_wpr/12224","教练/Na/XIN_CMN_20001023_wpr/12224",1
"教师/Na/ZBN_CMN_20010114_wpr/23388","教师/Na/ZBN_CMN_20010114_wpr/23388",1
"教练/Na/XIN_CMN_20030729_wpr/18535","教练/Na/XIN_CMN_20030729_wpr/18535",1
"教练/Na/XIN_CMN_20030922_wpr/15779","教练/Na/XIN_CMN_20030922_wpr/15779",1
"教练/Na/XIN_CMN_20030821_wpr/64319","教练/Na/XIN_CMN_20030821_wpr/64319",1
"教练/Na/XIN_CMN_20030520_wpr/60890","教练/Na/XIN_CMN_20030520_wpr/60890",1
"教练/Na/XIN_CMN_20030422_wpr/43079","教练/Na/XIN_CMN_20030422_wpr/43079",1
"教练/Na/XIN_CMN_20001031_wpr/62234","教练/Na/XIN_CMN_20001031_wpr/62234",1
"教练/Na/ZBN_CMN_20001203_wpr/15485","教练/Na/ZBN_CMN_20001203_wpr/15485",1
"教练/Na/ZBN_CMN_20030702_wpr/42401","教练/Na/ZBN_CMN_20030702_wpr/42401",1
"教练/Na/XIN_CMN_20001102_wpr/24008","教练/Na/XIN_CMN_20001102_wpr/24008",1
"教练/Na/XIN_CMN_20030801_wpr/50405","教练/Na/XIN_CMN_20030801_wpr/50405",1
"教练/Na/XIN_CMN_20030712_wpr/12493","教练/Na/XIN_CMN_20030712_wpr/12493",1
"教练/Na/XIN_CMN_20001024_wpr/13195","教练/Na/XIN_CMN_20001024_wpr/13195",1
"教练/Na/ZBN_CMN_20001119_wpr/38000","教练/Na/ZBN_CMN_20001119_wpr/38000",1
"教练/Na/CNA_CMN_20001027_wpr/117113","教练/Na/CNA_CMN_20001027_wpr/117113",1
"教练/Na/XIN_CMN_20030525_wpr/23185","教练/Na/XIN_CMN_20030525_wpr/23185",1
