"cluster"	"sigcol"
"3"	"战"
"3"	"星期日"
"3"	"阵容"
"3"	"坚强"
"3"	"包括"
"3"	"艾尔帕西诺"
"2"	"成龙"
"2"	"新片"
"2"	"续集"
"2"	"物色"
"2"	"舒振辉"
"1"	"中视"
"1"	"河洛"
"1"	"歌仔戏团"
"1"	"戏专"
"2"	"戏"
"2"	"新生代"
"2"	"莫子仪"
"2"	"入围"
"2"	"男"
"2"	"戴立忍"
"1"	"奔"
"1"	"刘若英"
"1"	"尹昭德"
"1"	"幕后"
"1"	"工作"
"1"	"工作"
"1"	"排练"
"3"	"歌手"
"3"	"主持人"
"1"	"夏雨"
"1"	"换"
"1"	"经纪"
"1"	"笔记"
"1"	"三十三"
"1"	"赵学煌"
"1"	"返台"
"1"	"就医"
"3"	"全体"
"3"	"演出"
"3"	"群魔"
"1"	"资深"
"1"	"恬娃"
"2"	"演"
"2"	"好"
"2"	"忘"
"2"	"唱"
"2"	"文革"
"2"	"戏"
"2"	"改编"
"2"	"参与"
"2"	"包括"
"2"	"孙正"
"1"	"资深"
"1"	"恬娃"
"1"	"残障"
"1"	"角色"
"1"	"邀请"
"1"	"张冰玉"
"1"	"陈慧楼"
"1"	"客串"
"2"	"导演"
"2"	"伤心"
"2"	"小"
"2"	"翅膀"
"2"	"变成"
"2"	"明星"
"2"	"戏路"
"2"	"宽广"
"2"	"剧"
"2"	"梁艺龄"
"2"	"觉得"
"2"	"郑秀文"
"2"	"演技"
"1"	"场景"
"1"	"小董"
"1"	"临时"
"1"	"新一代"
"1"	"无痕"
"1"	"挂钩"
"1"	"真的"
"2"	"公主"
"2"	"雷雨"
"2"	"李少红"
"2"	"导演"
"2"	"阵容"
"2"	"包括"
"2"	"归亚蕾"
"2"	"黄磊"
"2"	"周迅"
"1"	"八点档"
"1"	"新娘"
"1"	"挂"
"1"	"病号"
"1"	"江祖平"
"3"	"立"
"3"	"演员"
"3"	"李长安"
"3"	"退休"
"3"	"舞台"
"3"	"演出"
"2"	"按摩师"
"2"	"角色"
"2"	"女"
"2"	"朗诵"
"3"	"电影"
"3"	"规格化"
"3"	"阵容"
"3"	"坚强"
"3"	"蔡明亮"
"2"	"晴天"
"2"	"娃娃"
"2"	"年度"
"2"	"最佳"
"2"	"演技"
"2"	"获"
"2"	"诙谐"
"2"	"演出"
"2"	"乐师"
"2"	"来自"
"2"	"剧"
"3"	"史宾赛屈塞"
"3"	"位"
"3"	"优秀"
"3"	"良多"
"3"	"获"
"3"	"殊荣"
"3"	"演员"
"3"	"史宾赛屈塞"
"3"	"奖"
"2"	"最佳"
"2"	"张耀扬"
"2"	"徐怀钰"
"2"	"特别奖"
"3"	"柏原"
"3"	"崇"
"3"	"阵容"
"3"	"张惠菁"
"3"	"演员"
"3"	"身份"
"3"	"首度"
"3"	"诠"
"3"	"释"
"3"	"戴立忍"
"3"	"客串"
"3"	"演出"
"1"	"影展"
"1"	"纯属"
"1"	"屈中恆"
"1"	"丽"
"1"	"觉得"
"1"	"新鲜"
"1"	"赶戏"
"1"	"张铁林"
"1"	"卫视"
"3"	"位"
"3"	"从来"
"2"	"喜剧"
"2"	"位"
"2"	"演出"
"1"	"主播"
"1"	"女生"
"1"	"走"
"1"	"刘雪华"
"1"	"孙兴"
"1"	"萧淑慎"
"1"	"青"
"1"	"开镜"
"1"	"东森"
"1"	"朱宗轲"
"1"	"台"
"2"	"霹雳"
"2"	"电影"
"2"	"女"
"2"	"刘"
"2"	"玉玲"
"2"	"Lucy"
"2"	"台"
"2"	"宣传"
"2"	"新片"
"2"	"追缉令"
"2"	"性格"
"2"	"尚"
"2"	"雷"
"2"	"Jean"
"2"	"Reno"
"3"	"电影"
"3"	"佳"
"3"	"外语片"
"3"	"华裔"
"3"	"周润发"
"3"	"杨紫琼"
"3"	"担纲"
"3"	"演出"
"3"	"华语"
"3"	"电影"
"3"	"卧虎藏龙"
"2"	"饰演"
"2"	"女"
"2"	"主角"
"2"	"赵"
"2"	"姬"
"2"	"大陆女"
"2"	"宁静"
"2"	"会计师"
"2"	"美容师"
"2"	"歌星"
"2"	"运动员"
"2"	"设计师"
"1"	"古装戏"
"1"	"新生代女"
"1"	"贾静雯"
"1"	"瞩目"
"2"	"偶像"
"2"	"明星"
"2"	"蜕变"
"2"	"实力派"
"2"	"好似"
"3"	"包括"
"3"	"壮观"
"3"	"佈景"
"3"	"舞台"
"3"	"身"
"3"	"角色"
"3"	"一心"
"3"	"出色女"
"3"	"玛丹娜"
"3"	"演出"
"3"	"影片"
"2"	"心门"
"2"	"影展"
"2"	"影后"
"2"	"德国女"
"2"	"毕碧安娜.贝格罗"
"2"	"台"
"3"	"演员"
"3"	"演出"
"3"	"三立"
"3"	"培养基"
"3"	"幕后"
"3"	"制作"
"3"	"陈昭荣"
"2"	"金钟"
"2"	"影帝"
"2"	"屈中"
"2"	"恆"
"2"	"导演"
"2"	"何平"
"2"	"杨贵媚"
"2"	"颁奖人"
"1"	"三立"
"1"	"开镜"
"1"	"主要"
