"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"25"	0	0	0	1	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	1.805	-0.076	-0.043	-0.067	-0.073	2.268	"4"
"26"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"27"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"29"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"31日电"	0	2	0	0	0	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	1.544	-0.065	-0.014	-0.152	-0.087	-0.133	-0.147	2.324	"2"
"3303"	0	0	1	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	1.14	-0.007	-0.076	-0.043	-0.067	-0.073	1.577	"3"
"6.6"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"6月末"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"891"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"891001"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"891206"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"891220"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"8万亿"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"9"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"ationalReponse"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"BERI"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"EIU"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"IDC"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"Jane"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"Sports"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"一一"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"一九九九年"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"一大早"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"一并"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"一月"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"一百二十九"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"三民区"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"三资"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"上半年"	0	0	0	0	2	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	1.586	-0.087	-0.133	-0.147	2.375	"5"
"上级"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"上述"	0	1	0	1	0	2	0	1	0.945	0.845	0.362	0.078	0.805	0.475	0.712	0.778	-0.455	0.219	-0.163	1.119	-0.381	1.13	-0.334	0.244	4.045	"6"
"下院"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"不久前"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"不实"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"与会国"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"与会者"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"专案"	0	0	0	0	0	0	3	0	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	-0.241	-0.098	-0.021	-0.229	-0.13	2.54	-0.22	3.752	"7"
"专题片"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"世行"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"东京"	1	1	0	0	0	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	0.466	0.509	-0.065	-0.014	-0.152	-0.087	-0.133	-0.147	1.573	"2"
"东方"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"两千四百三十六"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"中"	0	0	1	0	11	0	6	11	5.481	4.903	2.101	0.455	4.669	2.753	4.129	4.51	-2.638	-2.333	-0.433	-0.199	2.418	-1.256	0.65	2.539	12.466	"1"
"中东"	0	3	0	0	0	0	0	0	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	2.316	-0.098	-0.021	-0.229	-0.13	-0.2	-0.22	3.487	"2"
"中国"	0	0	13	0	7	0	0	7	5.103	4.565	1.956	0.423	4.347	2.563	3.844	4.199	-2.456	-2.172	7.939	-0.185	0.881	-1.169	-1.801	0.942	17.545	"3"
"中国局"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"中国报"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"中国时报"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"中央"	0	0	0	0	5	0	0	0	0.945	0.845	0.362	0.078	0.805	0.475	0.712	0.778	-0.455	-0.402	-0.163	-0.034	3.966	-0.217	-0.334	-0.367	5.938	"5"
"中央委员"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"中常会"	0	0	0	0	0	0	2	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	-0.152	-0.087	1.693	-0.147	2.501	"7"
"中时晚报"	3	0	0	0	0	0	0	0	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	2.171	-0.241	-0.098	-0.021	-0.229	-0.13	-0.2	-0.22	3.31	"1"
"中毒"	0	0	0	0	2	0	0	1	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	-0.241	-0.098	-0.021	1.158	-0.13	-0.2	0.4	2.521	"5"
"临"	0	0	1	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	1.14	-0.007	-0.076	-0.043	-0.067	-0.073	1.577	"3"
"临床"	0	0	4	0	0	0	0	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	-0.322	4.56	-0.027	-0.305	-0.173	-0.267	-0.294	6.312	"3"
"为傲"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"为题"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"主委"	0	0	0	0	0	0	2	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	-0.152	-0.087	1.693	-0.147	2.501	"7"
"主管部"	0	0	0	0	2	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	1.586	-0.087	-0.133	-0.147	2.375	"5"
"主计长"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"义务"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"乌克兰"	0	2	0	0	0	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	1.544	-0.065	-0.014	-0.152	-0.087	-0.133	-0.147	2.324	"2"
"乌干达"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"九二"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"九日"	0	0	0	0	2	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	1.586	-0.087	-0.133	-0.147	2.375	"5"
"书面"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"事前"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"事故"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"事迹"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"事项"	0	0	0	0	0	0	2	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	-0.152	-0.087	1.693	-0.147	2.501	"7"
"二00一年"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"二十七亿"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"二零零二年"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"亚洲人"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"亡"	0	0	1	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	1.14	-0.007	-0.076	-0.043	-0.067	-0.073	1.577	"3"
"交付"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"人大"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"人权"	0	0	0	0	0	2	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	-0.152	2.045	-0.133	-0.147	2.899	"6"
"人民日报"	2	0	0	0	0	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	1.447	-0.161	-0.065	-0.014	-0.152	-0.087	-0.133	-0.147	2.206	"1"
"人民网"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"人民群"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"仙台"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"以色列"	0	3	0	0	0	0	0	0	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	2.316	-0.098	-0.021	-0.229	-0.13	-0.2	-0.22	3.487	"2"
"份"	0	0	0	0	0	0	3	19	4.158	3.719	1.594	0.345	3.542	2.088	3.132	3.421	-2.001	-1.77	-0.719	-0.151	-1.677	-0.953	-0.211	12.377	19.859	"8"
"伊拉克"	2	10	0	0	0	1	0	0	2.457	2.198	0.942	0.204	2.093	1.234	1.851	2.022	-0.265	5.48	-0.425	-0.089	-0.991	-0.19	-0.867	-0.954	9.261	"2"
"伊斯兰"	0	3	0	0	0	0	0	0	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	2.316	-0.098	-0.021	-0.229	-0.13	-0.2	-0.22	3.487	"2"
"伊朗"	0	4	0	0	0	3	0	0	1.323	1.183	0.507	0.11	1.127	0.664	0.997	1.089	-0.637	1.732	-0.229	-0.048	-0.534	1.651	-0.467	-0.514	5.812	"2"
"休养期"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"会"	0	0	0	0	1	0	3	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	-0.322	-0.131	-0.027	0.297	-0.173	1.987	-0.294	3.595	"7"
"会计"	0	0	0	0	2	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	1.586	-0.087	-0.133	-0.147	2.375	"5"
"传媒"	0	0	0	0	2	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	1.586	-0.087	-0.133	-0.147	2.375	"5"
"传播"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"传染病"	0	0	0	0	1	0	0	1	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	0.529	-0.087	-0.133	0.542	1.713	"8"
"传电"	0	2	0	0	0	0	0	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	1.544	-0.065	-0.014	-0.152	-0.087	-0.133	-0.147	2.324	"2"
"伤亡"	0	0	0	0	4	0	0	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	-0.322	-0.131	-0.027	3.173	-0.173	-0.267	-0.294	4.751	"5"
"伯特"	0	0	0	0	0	0	0	1	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	0.808	1.205	"8"
"估"	0	0	0	0	2	0	0	1	0.567	0.507	0.217	0.047	0.483	0.285	0.427	0.467	-0.273	-0.241	-0.098	-0.021	1.158	-0.13	-0.2	0.4	2.521	"5"
"体"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"体检"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"何振梁"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"作"	0	0	0	0	0	0	6	3	1.701	1.522	0.652	0.141	1.449	0.854	1.281	1.4	-0.819	-0.724	-0.294	-0.062	-0.686	-0.39	3.324	0.816	7.115	"7"
"例"	0	0	16	0	0	0	0	0	3.024	2.705	1.159	0.251	2.576	1.519	2.278	2.488	-1.456	-1.287	18.239	-0.11	-1.22	-0.693	-1.067	-1.174	25.246	"3"
"侏儒症"	0	0	0	0	0	1	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	1.023	-0.067	-0.073	1.45	"6"
"依夫"	0	1	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	0.772	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.162	"2"
"促请"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"俄罗斯"	0	3	0	1	0	0	0	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	1.773	-0.131	1.213	-0.305	-0.173	-0.267	-0.294	4.52	"2"
"信息"	0	0	0	0	4	0	1	0	0.945	0.845	0.362	0.078	0.805	0.475	0.712	0.778	-0.455	-0.402	-0.163	-0.034	2.533	-0.217	0.271	-0.367	4.442	"5"
"偏差"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"做"	0	0	0	0	0	0	4	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	-0.322	-0.131	-0.027	-0.305	-0.173	3.386	-0.294	5.002	"7"
"停建"	0	0	0	0	0	0	2	0	0.378	0.338	0.145	0.031	0.322	0.19	0.285	0.311	-0.182	-0.161	-0.065	-0.014	-0.152	-0.087	1.693	-0.147	2.501	"7"
"像神"	0	0	0	0	0	0	1	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	-0.076	-0.043	0.847	-0.073	1.25	"7"
"光明日报"	1	0	0	0	0	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	0.724	-0.08	-0.033	-0.007	-0.076	-0.043	-0.067	-0.073	1.103	"1"
"全文"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
"全球"	0	0	0	0	1	1	0	5	1.323	1.183	0.507	0.11	1.127	0.664	0.997	1.089	-0.637	-0.563	-0.229	-0.048	-0.164	0.299	-0.467	2.839	5.246	"8"
"八十九年"	0	0	0	0	4	0	0	0	0.756	0.676	0.29	0.063	0.644	0.38	0.569	0.622	-0.364	-0.322	-0.131	-0.027	3.173	-0.173	-0.267	-0.294	4.751	"5"
"八十八年度"	0	0	0	0	1	0	0	0	0.189	0.169	0.072	0.016	0.161	0.095	0.142	0.156	-0.091	-0.08	-0.033	-0.007	0.793	-0.043	-0.067	-0.073	1.187	"5"
