"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"义务"	0	1	1	0	0.307	1.157	0.308	0.228	-0.145	-0.177	0.547	-0.105	0.974	"3"
"之"	8	1	0	0	1.382	5.207	1.384	1.027	5.62	-2.252	-0.653	-0.474	8.999	"1"
"乌克兰"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"乌兹别克"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"九二一"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"买卖"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"乱伦"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"争议"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"事业"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"事业性"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"事件"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"事宜"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"事项"	2	0	0	0	0.307	1.157	0.308	0.228	1.628	-0.75	-0.145	-0.105	2.628	"1"
"二十二"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"二读"	2	0	0	0	0.307	1.157	0.308	0.228	1.628	-0.75	-0.145	-0.105	2.628	"1"
"互"	0	0	0	3	0.461	1.736	0.461	0.342	-0.217	-1.126	-0.218	2.828	4.389	"4"
"互助"	0	0	0	2	0.307	1.157	0.308	0.228	-0.145	-0.75	-0.145	1.885	2.925	"4"
"互换"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"五十"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"五十三"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"五十四"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"亚细安"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"亚美尼亚"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"亟"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"交换"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"交易"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"交易法"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"交通"	0	5	1	0	0.921	3.471	0.923	0.685	-0.434	0.696	0.199	-0.316	1.645	"2"
"交通安全"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"产地"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"人事"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"人体"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"人力部"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"人口主"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"人大"	0	1	1	1	0.461	1.736	0.461	0.342	-0.217	-0.417	0.404	0.516	1.554	"4"
"人权"	1	2	0	1	0.614	2.314	0.615	0.456	0.313	-0.251	-0.29	0.416	1.27	"4"
"人民"	2	1	13	0	2.456	9.257	2.461	1.826	-0.263	-4.643	8.021	-0.842	13.769	"3"
"人民代表"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"从此"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"令"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"以上"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"以免"	0	3	0	0	0.461	1.736	0.461	0.342	-0.217	0.713	-0.218	-0.158	1.306	"2"
"以外"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"以身试法"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"仪式"	0	0	1	1	0.307	1.157	0.308	0.228	-0.145	-0.75	0.547	0.667	2.109	"2"
"件"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"任何"	0	6	0	0	0.921	3.471	0.923	0.685	-0.434	1.426	-0.435	-0.316	2.611	"2"
"任用"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"任职"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"伊塞亚斯"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"伊朗"	0	0	5	0	0.768	2.893	0.769	0.571	-0.362	-1.876	4.065	-0.263	6.566	"3"
"众院"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"优惠"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"会徽"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"会期"	1	1	0	0	0.307	1.157	0.308	0.228	0.547	-0.177	-0.145	-0.105	0.974	"1"
"会通"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"伞"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"传"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"传播"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"传言"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"但是"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"位阶"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"低于"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"体委会"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"体育法"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"作业"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"作为"	0	0	1	2	0.461	1.736	0.461	0.342	-0.217	-1.126	0.404	1.443	3.19	"4"
"作出"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"使用"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"例"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"例如"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"依"	1	12	1	0	2.149	8.1	2.154	1.598	-0.465	1.553	-0.466	-0.737	3.221	"2"
"依据"	0	6	2	0	1.228	4.628	1.231	0.913	-0.579	0.565	0.45	-0.421	2.015	"1"
"依法"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"依照"	0	3	2	0	0.768	2.893	0.769	0.571	-0.362	0.191	0.765	-0.263	1.581	"3"
"依赖"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"依违"	0	3	0	0	0.461	1.736	0.461	0.342	-0.217	0.713	-0.218	-0.158	1.306	"2"
"依靠"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"侦办"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"侵犯"	0	0	0	4	0.614	2.314	0.615	0.456	-0.29	-1.501	-0.29	3.771	5.852	"4"
"便有"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"促请"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"促进"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"促进金"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"俄"	0	2	0	4	0.921	3.471	0.923	0.685	-0.434	-0.677	-0.435	2.678	4.224	"4"
"俄朝"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"俄白"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"俄罗斯"	0	0	1	1	0.307	1.157	0.308	0.228	-0.145	-0.75	0.547	0.667	2.109	"2"
"俄美"	0	0	0	2	0.307	1.157	0.308	0.228	-0.145	-0.75	-0.145	1.885	2.925	"4"
"保密"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"保护"	0	9	2	0	1.689	6.364	1.692	1.255	-0.796	1.032	0.282	-0.579	2.689	"2"
"保护法"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"保护法律"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"保留"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"保证"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"保险"	0	2	1	0	0.461	1.736	0.461	0.342	-0.217	0.21	0.404	-0.158	0.989	"3"
"保障"	0	2	0	1	0.461	1.736	0.461	0.342	-0.217	0.21	-0.218	0.516	1.161	"4"
"修宪"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"修改"	1	11	2	2	2.456	9.257	2.461	1.826	-0.567	0.572	-0.264	0.252	1.655	"2"
"修正"	30	3	0	0	5.066	19.092	5.076	3.766	20.887	-8.203	-2.394	-1.736	33.22	"1"
"修正案"	2	7	1	0	1.535	5.785	1.538	1.141	0.329	0.481	-0.275	-0.526	1.611	"4"
"修正版"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"修法"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"修缮"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"修订"	0	5	3	0	1.228	4.628	1.231	0.913	-0.579	0.264	0.952	-0.421	2.216	"3"
"借口"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"值勤"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"倾销"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"做到"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"健全"	0	4	0	0	0.614	2.314	0.615	0.456	-0.29	0.951	-0.29	-0.21	1.741	"2"
"健身"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"允许"	0	4	0	0	0.614	2.314	0.615	0.456	-0.29	0.951	-0.29	-0.21	1.741	"2"
"元月"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"充分体"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"党章"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"党籍"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"入"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"入口"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"入境"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"入学"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"全文"	2	0	1	0	0.461	1.736	0.461	0.342	1.197	-1.126	0.404	-0.158	2.885	"1"
"全案"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"全面"	0	1	0	1	0.307	1.157	0.308	0.228	-0.145	-0.177	-0.145	0.667	1.134	"4"
"八十九年"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"公佈"	5	0	0	0	0.768	2.893	0.769	0.571	4.069	-1.876	-0.363	-0.263	6.571	"1"
"公佈日"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"公共"	0	3	2	0	0.768	2.893	0.769	0.571	-0.362	0.191	0.765	-0.263	1.581	"3"
"公务"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"公务员"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"公司法"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"公安"	0	5	1	0	0.921	3.471	0.923	0.685	-0.434	0.696	0.199	-0.316	1.645	"2"
"公布"	1	0	5	0	0.921	3.471	0.923	0.685	0.199	-2.251	3.346	-0.316	6.112	"3"
"公报"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"公民"	1	2	1	0	0.614	2.314	0.615	0.456	0.313	-0.251	0.312	-0.21	1.086	"1"
"公然"	0	0	0	1	0.154	0.579	0.154	0.114	-0.072	-0.375	-0.073	0.943	1.463	"4"
"公积金"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"公积金局"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"公职人员"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"六十一"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"共产党"	0	0	1	0	0.154	0.579	0.154	0.114	-0.072	-0.375	0.813	-0.053	1.313	"3"
"共同"	0	0	1	2	0.461	1.736	0.461	0.342	-0.217	-1.126	0.404	1.443	3.19	"4"
"共同体"	0	1	0	1	0.307	1.157	0.308	0.228	-0.145	-0.177	-0.145	0.667	1.134	"4"
"共和国"	0	0	5	1	0.921	3.471	0.923	0.685	-0.434	-2.251	3.346	0.287	6.318	"3"
"关"	2	2	0	0	0.614	2.314	0.615	0.456	0.943	-0.251	-0.29	-0.21	1.694	"1"
"关于"	0	1	0	2	0.461	1.736	0.461	0.342	-0.217	-0.417	-0.218	1.443	2.295	"4"
"关税"	1	0	0	0	0.154	0.579	0.154	0.114	0.814	-0.375	-0.073	-0.053	1.315	"1"
"关税法"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"关系"	1	2	2	3	1.228	4.628	1.231	0.913	-0.19	-1.191	0.45	1.272	3.103	"4"
"兴建案"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
"兵役法"	2	0	0	0	0.307	1.157	0.308	0.228	1.628	-0.75	-0.145	-0.105	2.628	"1"
"其中"	0	3	0	0	0.461	1.736	0.461	0.342	-0.217	0.713	-0.218	-0.158	1.306	"2"
"其余"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"具"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"具体"	0	1	0	0	0.154	0.579	0.154	0.114	-0.072	0.238	-0.073	-0.053	0.436	"2"
"内安"	0	2	0	0	0.307	1.157	0.308	0.228	-0.145	0.475	-0.145	-0.105	0.87	"2"
