"cluster"	"sigcol"
"1"	"转交"
"1"	"完成"
"1"	"旗移交"
"1"	"顺利"
"1"	"完成"
"5"	"全会"
"5"	"主要"
"5"	"制定"
"5"	"从事"
"5"	"政治性"
"5"	"太空人"
"5"	"月球"
"5"	"承担"
"5"	"主要"
"5"	"探测"
"5"	"卫星"
"5"	"太空"
"5"	"试验"
"4"	"道具师"
"4"	"艰鉅"
"4"	"骇客"
"4"	"乔潘杜"
"4"	"利安"
"5"	"紧急"
"5"	"外太空"
"5"	"例行"
"5"	"巡"
"5"	"航"
"5"	"月球"
"5"	"矿区"
"4"	"不可能"
"4"	"谢章捷"
"4"	"揭穿"
"4"	"骇客"
"2"	"古柯农"
"2"	"攻击"
"2"	"执行"
"2"	"古柯农"
"5"	"带回"
"5"	"土壤"
"5"	"太空"
"5"	"SNG"
"5"	"执行"
"5"	"报导"
"5"	"公务"
"5"	"完成"
"5"	"太空梭"
"5"	"第一百"
"5"	"发现号"
"5"	"太空"
"5"	"中心"
"5"	"担任"
"5"	"运送"
"5"	"炮火"
"5"	"军粮"
"5"	"三十六年"
"5"	"太空站"
"5"	"太空"
"1"	"完成"
"1"	"朱丽兰"
"2"	"建设"
"2"	"张博雅"
"2"	"执行"
"2"	"玉山"
"2"	"殉职"
"2"	"交警"
"2"	"侯信杰"
"5"	"接合"
"5"	"太空人"
"5"	"太空"
"5"	"太空"
"5"	"太空人"
"5"	"管制"
"5"	"中心"
"5"	"管制"
"4"	"首映"
"4"	"不可能"
"5"	"特殊"
"5"	"训练"
"5"	"技师"
"5"	"组成"
"5"	"主要"
"5"	"敌方"
"4"	"不可能"
"4"	"公听会"
"4"	"立"
"1"	"国防"
"1"	"完成"
"1"	"军制"
"4"	"政治"
"4"	"警察"
"4"	"负有"
"4"	"秘密"
"4"	"马尼"
"1"	"阶段性"
"1"	"完成"
"5"	"做好"
"4"	"不可能"
"2"	"波士尼亚"
"2"	"伏地区"
"2"	"从事"
"2"	"维持"
"2"	"和平"
"2"	"美军"
"4"	"使命"
"2"	"负"
"2"	"维持"
"2"	"和平"
"2"	"任务"
"2"	"战时"
"2"	"美军"
"2"	"有朝一日"
"2"	"美军"
"2"	"驻守"
"2"	"波士尼亚"
"2"	"维"
"2"	"指派"
"1"	"完成"
"1"	"全心"
"4"	"编组"
"4"	"重要"
"4"	"结束"
"4"	"交付"
"5"	"执行"
"5"	"飞行"
"5"	"卜睿哲"
"5"	"行"
"4"	"倚重"
"5"	"共军"
"5"	"装备"
"5"	"建设"
"5"	"更加"
"5"	"繁重"
"5"	"装备"
"5"	"战线"
"5"	"认清"
"5"	"形势"
"2"	"萨国"
"2"	"执行"
"2"	"萨国"
"2"	"发生地"
"2"	"北约"
"2"	"美军"
"2"	"波士尼亚"
"2"	"轰"
"2"	"弹药"
"2"	"北约"
"2"	"巴尔干半岛"
"5"	"党政"
"5"	"太空站"
"5"	"带回"
"5"	"重大"
"5"	"和平号"
"5"	"太空站"
"5"	"飞行"
"5"	"索洛福尤夫"
"2"	"执行"
"2"	"公务"
"5"	"攻击"
"5"	"目标"
"5"	"军事"
"5"	"圆满"
"5"	"达成"
"5"	"防治"
"5"	"顺"
"5"	"试验"
"5"	"FM"
"5"	"M3"
"5"	"返抵"
"5"	"完"
"5"	"成"
"5"	"苦行"
"5"	"宣读"
"5"	"圆满"
"5"	"达成"
"1"	"寻亲"
"1"	"完成"
"1"	"超级"
"2"	"110"
"2"	"通信"
"2"	"卫星"
"2"	"执行"
"2"	"发射"
"2"	"火箭"
"5"	"发射"
"5"	"执行"
"5"	"本次"
"5"	"飞行"
"5"	"航"
"5"	"放在"
"5"	"抓"
"5"	"战略"
"5"	"指导"
"5"	"方针"
"5"	"指导"
"5"	"推进"
"5"	"奋斗"
"5"	"目标"
"5"	"指导"
"5"	"方针"
"5"	"重要"
"5"	"世纪"
"5"	"战略"
"5"	"部署"
"5"	"项"
"5"	"长期"
"5"	"艰巨"
"5"	"西部大开发"
"5"	"国防"
"5"	"建设"
"5"	"明确"
"5"	"军队"
"5"	"建设"
"5"	"保护"
"5"	"指导"
"5"	"思想"
"5"	"目标"
"5"	"具体"
"5"	"保证"
"5"	"建设"
"5"	"同党"
"5"	"历史"
"5"	"带领"
"5"	"实现"
"5"	"世纪"
"5"	"精神文明"
"5"	"建设"
"5"	"运输"
"5"	"中队"
"5"	"驻训"
"5"	"保障"
"5"	"连队"
"5"	"维护"
"5"	"阿卡耶夫"
"5"	"面临"
"5"	"主要"
"5"	"主要"
"1"	"税收"
"1"	"本地税源"
"1"	"完成"
"1"	"改造"
"1"	"县乡"
"1"	"完成"
"1"	"路基"
"5"	"全会"
"5"	"各"
"5"	"项"
"5"	"目标"
"5"	"上来"
"5"	"尉健行"
"5"	"实现"
"5"	"组建"
"5"	"作为"
"5"	"项"
"5"	"重要"
"5"	"抓"
"5"	"主要"
"5"	"总体"
"5"	"制定"
"5"	"思路"
"5"	"目标"
"5"	"各"
"5"	"组成"
"5"	"其"
"5"	"水源"
"5"	"治理"
"5"	"共同"
"5"	"保护"
"5"	"精神文明"
"5"	"建设"
"5"	"根本"
"5"	"其"
"5"	"1%"
"5"	"项"
"5"	"艰巨"
"5"	"落在"
"5"	"突击队"
"5"	"各"
"5"	"项"
"5"	"做好"
"5"	"工作"
"1"	"完成"
"1"	"各"
"1"	"项"
"1"	"结束"
"1"	"完成"
"1"	"行政村"
"1"	"通邮"
"1"	"通邮"
"1"	"社论"
"1"	"战线"
"1"	"完成"
"1"	"世纪"
"1"	"重要"
"1"	"保证"
"1"	"统战"
"1"	"工作会议"
"1"	"重大"
"1"	"军事"
"1"	"出色"
"1"	"完成"
"1"	"装备"
"5"	"警卫"
"5"	"保卫"
"1"	"重要"
"1"	"纺织业"
"1"	"压锭"
"1"	"完成"
"1"	"重点"
"1"	"改革"
"4"	"军品"
"4"	"转轨"
"1"	"确保"
"1"	"完成"
"1"	"超额"
"1"	"完成"
"1"	"认真"
"1"	"贯彻"
"4"	"高西庆"
"4"	"既"
"5"	"作为"
"5"	"优先"
"1"	"完成"
"1"	"税收"
"1"	"落实"
"1"	"完善"
"1"	"各"
"1"	"项"
"5"	"保护"
"5"	"作为"
"5"	"首要"
"5"	"目标"
"5"	"其"
"5"	"重点"
"5"	"保护"
"5"	"全会"
"5"	"各"
"5"	"项"
"5"	"宏伟"
"5"	"目标"
"5"	"奋斗"
"1"	"再接再厉"
"1"	"完成"
"1"	"工作"
"1"	"各"
"1"	"项"
"5"	"名列前茅"
"5"	"名列前茅"
"5"	"艰巨"
"5"	"各"
"2"	"军事区"
"2"	"军事"
"2"	"观察团"
"2"	"其"
"2"	"监督"
"2"	"领空"
"2"	"军事"
"5"	"切实"
"5"	"春运"
"5"	"繁重"
"5"	"各"
"5"	"围绕"
"5"	"中心"
"5"	"工作"
"5"	"建设"
"1"	"建设"
"1"	"完成"
"1"	"工作"
"5"	"各"
"5"	"重点"
"5"	"战略"
"5"	"目标"
"5"	"当前"
"5"	"今后"
"5"	"建设"
"5"	"紧"
"5"	"重"
"5"	"加之"
"5"	"保护"
"5"	"首要"
"5"	"保障"
"5"	"确保"
"5"	"十分"
"5"	"担负"
"5"	"移民"
"5"	"艰巨"
"5"	"世纪"
"5"	"之初"
"5"	"完成"
"5"	"繁重"
"5"	"公安"
"5"	"保卫"
"5"	"确保"
"5"	"运输"
"5"	"世纪"
"5"	"形势"
"5"	"考察"
"5"	"主要"
"5"	"防震"
"5"	"减灾"
"5"	"艰巨"
"5"	"形势"
"2"	"担负"
"2"	"作战"
"2"	"训练"
"2"	"保障"
"2"	"空中"
"2"	"运输"
"2"	"飞行"
"2"	"部队"
"2"	"训练"
"5"	"治安"
"5"	"重要"
"5"	"目标"
"5"	"警卫"
"5"	"光荣"
"5"	"支队"
"5"	"官兵"
"5"	"工作"
"5"	"首要"
"5"	"李嘉廷"
"2"	"执行"
"2"	"军事"
"2"	"军人"
"5"	"稳定"
"5"	"贫困"
"5"	"主要"
"5"	"重要"
"5"	"世纪"
"5"	"实现"
"5"	"中华民族"
"5"	"伟大"
"5"	"主要"
"5"	"帮助"
"2"	"击落"
"2"	"架"
"2"	"伊拉克"
"2"	"中部"
"2"	"上空"
"2"	"执行"
"2"	"海军"
"2"	"F"
"2"	"战机"
"2"	"执行"
"2"	"如何"
"2"	"完成"
"2"	"学问"
"2"	"机械"
"5"	"工作"
"5"	"分解"
"5"	"细化"
"5"	"逐项"
"5"	"落实"
"6"	"承担"
"6"	"此次"
"6"	"起火"
"5"	"项"
"5"	"改革"
"5"	"稳定"
"5"	"重要"
"5"	"政治"
"5"	"抓紧"
"5"	"抓"
"2"	"执行"
"2"	"伊拉克"
"2"	"空运"
"2"	"美军"
"2"	"航母"
"2"	"战斗群"
"2"	"海湾"
"2"	"执行"
"2"	"执行"
"2"	"完"
"2"	"喷洒"
"5"	"物资"
"5"	"落"
"5"	"生产"
"5"	"软禁"
"5"	"首要"
"2"	"运输"
"2"	"执行"
"2"	"紧急"
"2"	"物资"
"2"	"运输"
"2"	"保障"
"5"	"协调"
"5"	"阿塞拜疆"
